iso,t_s,vDcInst,set_freq,iq_shed
07:42:52.475,1788756172.476,503.09,33.9,0.9999
07:42:52.555,1788756172.556,502.37,33.9,0.9999
07:42:52.635,1788756172.636,503.58,33.9,0.9999
07:42:52.715,1788756172.716,502.61,33.7,0.9999
07:42:52.795,1788756172.796,504.79,33.7,0.9999
07:42:52.875,1788756172.876,505.51,33.7,0.9999
07:42:52.955,1788756172.956,505.03,33.7,0.9999
07:42:53.035,1788756173.036,504.3,33.7,0.9999
07:42:53.115,1788756173.116,504.06,33.7,0.9999
07:42:53.195,1788756173.196,504.54,33.7,0.9999
07:42:53.275,1788756173.276,505.03,33.7,0.9999
07:42:53.355,1788756173.356,503.82,33.7,0.9999
07:42:53.435,1788756173.436,504.54,33.7,0.9999
07:42:53.515,1788756173.516,503.58,33.9,0.9999
07:42:53.595,1788756173.596,503.34,33.9,0.9999
07:42:53.675,1788756173.676,504.79,33.9,0.9999
07:42:53.755,1788756173.756,502.61,33.9,0.9999
07:42:53.835,1788756173.836,502.61,33.9,0.9999
07:42:53.915,1788756173.916,502.13,33.9,0.9999
07:42:53.995,1788756173.996,502.85,33.9,0.9999
07:42:54.075,1788756174.076,503.09,33.9,0.9999
07:42:54.155,1788756174.156,502.61,33.9,0.9999
07:42:54.235,1788756174.236,504.06,33.9,0.9999
07:42:54.315,1788756174.316,502.85,34.1,0.9999
07:42:54.395,1788756174.396,501.64,34.1,0.9999
07:42:54.475,1788756174.476,501.4,34.1,0.9999
07:42:54.555,1788756174.556,501.89,34.1,0.9999
07:42:54.635,1788756174.636,500.68,34.1,0.9999
07:42:54.715,1788756174.716,501.16,34.1,0.9999
07:42:54.795,1788756174.796,502.61,34.1,0.9999
07:42:54.875,1788756174.876,500.68,34.1,0.9999
07:42:54.955,1788756174.956,500.92,34.1,0.9999
07:42:55.035,1788756175.036,500.19,34.1,0.9999
07:42:55.115,1788756175.116,502.13,33.9,0.9999
07:42:55.195,1788756175.196,501.4,33.9,0.9999
07:42:55.275,1788756175.276,502.85,33.9,0.9999
07:42:55.355,1788756175.356,503.58,33.9,0.9999
07:42:55.435,1788756175.436,502.37,33.9,0.9999
07:42:55.515,1788756175.516,503.09,33.9,0.9999
07:42:55.595,1788756175.596,501.89,33.9,0.9999
07:42:55.675,1788756175.676,504.06,33.9,0.9999
07:42:55.755,1788756175.756,502.13,33.9,0.9999
07:42:55.835,1788756175.836,502.61,33.9,0.9999
07:42:55.915,1788756175.916,504.54,33.9,0.9999
07:42:55.995,1788756175.996,503.82,33.7,0.9999
07:42:56.075,1788756176.076,504.06,33.7,0.9999
07:42:56.155,1788756176.156,504.3,33.7,0.9999
07:42:56.235,1788756176.236,504.54,33.7,0.9999
07:42:56.315,1788756176.316,504.79,33.7,0.9999
07:42:56.395,1788756176.396,504.06,33.7,0.9999
07:42:56.475,1788756176.476,505.03,33.7,0.9999
07:42:56.555,1788756176.556,504.06,33.7,0.9999
07:42:56.635,1788756176.636,504.54,33.7,0.9999
07:42:56.715,1788756176.716,505.75,33.7,0.9999
07:42:56.795,1788756176.796,504.06,33.9,0.9999
07:42:56.875,1788756176.876,503.58,33.9,0.9999
07:42:56.955,1788756176.956,503.09,33.9,0.9999
07:42:57.035,1788756177.036,503.09,33.9,0.9999
07:42:57.115,1788756177.116,503.58,33.9,0.9999
07:42:57.195,1788756177.196,502.85,33.9,0.9999
07:42:57.275,1788756177.276,504.54,33.9,0.9999
07:42:57.355,1788756177.356,502.13,33.9,0.9999
07:42:57.435,1788756177.436,503.82,33.9,0.9999
07:42:57.515,1788756177.516,503.58,33.9,0.9999
07:42:57.595,1788756177.596,501.4,34.1,0.9999
07:42:57.675,1788756177.676,502.13,34.1,0.9999
07:42:57.755,1788756177.756,501.4,34.1,0.9999
07:42:57.835,1788756177.836,501.4,34.1,0.9999
07:42:57.915,1788756177.916,499.95,34.1,0.9999
07:42:57.995,1788756177.996,501.64,34.1,0.9999
07:42:58.075,1788756178.076,500.68,34.1,0.9999
07:42:58.155,1788756178.156,500.92,34.1,0.9999
07:42:58.235,1788756178.236,501.16,34.1,0.9999
07:42:58.315,1788756178.316,501.64,34.1,0.9999
07:42:58.395,1788756178.396,501.16,34.3,0.9999
07:42:58.475,1788756178.476,499.95,34.3,0.9999
07:42:58.555,1788756178.556,498.74,34.3,0.9999
07:42:58.635,1788756178.636,498.98,34.3,0.9999
07:42:58.715,1788756178.716,499.71,34.3,0.9999
07:42:58.795,1788756178.796,499.71,34.3,0.9999
07:42:58.875,1788756178.876,498.98,34.3,0.9999
07:42:58.955,1788756178.956,498.26,34.3,0.9999
07:42:59.035,1788756179.036,498.5,34.3,0.9999
07:42:59.115,1788756179.116,497.53,34.3,0.9999
07:42:59.195,1788756179.196,500.92,34.1,0.9999
07:42:59.275,1788756179.276,500.68,34.1,0.9999
07:42:59.355,1788756179.356,501.4,34.1,0.9999
07:42:59.435,1788756179.436,500.19,34.1,0.9999
07:42:59.515,1788756179.516,500.92,34.1,0.9999
07:42:59.595,1788756179.596,502.13,34.1,0.9999
07:42:59.675,1788756179.676,500.92,34.1,0.9999
07:42:59.755,1788756179.756,500.92,34.1,0.9999
07:42:59.835,1788756179.836,500.68,34.1,0.9999
07:42:59.915,1788756179.916,501.64,34.1,0.9999
07:42:59.995,1788756179.996,502.13,33.9,0.9999
07:43:00.075,1788756180.076,503.58,33.9,0.9999
07:43:00.155,1788756180.156,503.34,33.9,0.9999
07:43:00.235,1788756180.236,502.13,33.9,0.9999
07:43:00.315,1788756180.316,503.34,33.9,0.9999
07:43:00.395,1788756180.396,502.85,33.9,0.9999
07:43:00.475,1788756180.476,503.34,33.9,0.9999
07:43:00.555,1788756180.556,502.85,33.9,0.9999
07:43:00.635,1788756180.636,503.58,33.9,0.9999
07:43:00.715,1788756180.716,504.3,33.9,0.9999
07:43:00.795,1788756180.796,503.34,33.7,0.9999
07:43:00.875,1788756180.876,503.58,33.7,0.9999
07:43:00.955,1788756180.956,504.3,33.7,0.9999
07:43:01.035,1788756181.036,505.75,33.7,0.9999
07:43:01.115,1788756181.116,503.58,33.7,0.9999
07:43:01.195,1788756181.196,503.58,33.7,0.9999
07:43:01.275,1788756181.276,506.0,33.7,0.9999
07:43:01.355,1788756181.356,504.54,33.7,0.9999
07:43:01.435,1788756181.436,504.3,33.7,0.9999
07:43:01.515,1788756181.516,505.27,33.7,0.9999
07:43:01.595,1788756181.596,504.06,33.9,0.9999
07:43:01.675,1788756181.676,502.85,33.9,0.9999
07:43:01.755,1788756181.756,503.82,33.9,0.9999
07:43:01.835,1788756181.836,504.79,33.9,0.9999
07:43:01.915,1788756181.916,503.09,33.9,0.9999
07:43:01.995,1788756181.996,502.61,33.9,0.9999
07:43:02.075,1788756182.076,504.54,33.9,0.9999
07:43:02.155,1788756182.156,503.82,33.9,0.9999
07:43:02.235,1788756182.236,504.06,33.9,0.9999
07:43:02.315,1788756182.316,503.58,33.9,0.9999
07:43:02.395,1788756182.396,502.37,34.1,0.9999
07:43:02.475,1788756182.476,502.13,34.1,0.9999
07:43:02.555,1788756182.556,500.43,34.1,0.9999
07:43:02.635,1788756182.636,502.85,34.1,0.9999
07:43:02.715,1788756182.716,502.13,34.1,0.9999
07:43:02.795,1788756182.796,501.89,34.1,0.9999
07:43:02.875,1788756182.876,500.92,34.1,0.9999
07:43:02.955,1788756182.956,502.85,34.1,0.9999
07:43:03.035,1788756183.036,502.13,34.1,0.9999
07:43:03.115,1788756183.116,501.4,34.1,0.9999
07:43:03.195,1788756183.196,503.09,34.3,0.9999
07:43:03.275,1788756183.276,499.47,34.3,0.9999
07:43:03.355,1788756183.356,500.68,34.3,0.9999
07:43:03.435,1788756183.436,499.47,34.3,0.9999
07:43:03.515,1788756183.516,501.4,34.3,0.9999
07:43:03.595,1788756183.596,500.19,34.3,0.9999
07:43:03.675,1788756183.676,499.95,34.3,0.9999
07:43:03.755,1788756183.756,499.23,34.3,0.9999
07:43:03.835,1788756183.836,499.71,34.3,0.9999
07:43:03.915,1788756183.916,499.95,34.3,0.9999
07:43:03.995,1788756183.996,500.43,34.3,0.9999
07:43:04.075,1788756184.076,500.92,34.1,0.9999
07:43:04.155,1788756184.156,502.61,34.1,0.9999
07:43:04.235,1788756184.236,500.43,34.1,0.9999
07:43:04.315,1788756184.316,501.4,34.1,0.9999
07:43:04.395,1788756184.396,501.4,34.1,0.9999
07:43:04.475,1788756184.476,501.16,34.1,0.9999
07:43:04.555,1788756184.556,501.89,34.1,0.9999
07:43:04.635,1788756184.636,501.16,34.1,0.9999
07:43:04.715,1788756184.716,501.89,34.1,0.9999
07:43:04.795,1788756184.796,502.13,34.1,0.9999
07:43:04.875,1788756184.876,502.61,33.9,0.9999
07:43:04.955,1788756184.956,502.37,33.9,0.9999
07:43:05.035,1788756185.036,503.58,33.9,0.9999
07:43:05.115,1788756185.116,503.09,33.9,0.9999
07:43:05.195,1788756185.196,502.85,33.9,0.9999
07:43:05.275,1788756185.276,504.06,33.9,0.9999
07:43:05.355,1788756185.356,503.82,33.9,0.9999
07:43:05.435,1788756185.436,503.58,33.9,0.9999
07:43:05.515,1788756185.516,502.85,33.9,0.9999
07:43:05.595,1788756185.596,504.3,33.9,0.9999
07:43:05.675,1788756185.676,505.03,33.7,0.9999
07:43:05.755,1788756185.756,503.82,33.7,0.9999
07:43:05.835,1788756185.836,504.79,33.7,0.9999
07:43:05.915,1788756185.916,503.82,33.7,0.9999
07:43:05.995,1788756185.996,505.03,33.7,0.9999
07:43:06.075,1788756186.076,506.0,33.7,0.9999
07:43:06.155,1788756186.156,505.27,33.7,0.9999
07:43:06.235,1788756186.236,505.27,33.7,0.9999
07:43:06.315,1788756186.316,505.03,33.7,0.9999
07:43:06.395,1788756186.396,505.75,33.7,0.9999
07:43:06.475,1788756186.476,504.54,33.9,0.9999
07:43:06.555,1788756186.556,503.34,33.9,0.9999
07:43:06.635,1788756186.636,504.54,33.9,0.9999
07:43:06.715,1788756186.716,504.06,33.9,0.9999
07:43:06.795,1788756186.796,503.58,33.9,0.9999
07:43:06.875,1788756186.876,505.03,33.9,0.9999
07:43:06.955,1788756186.956,503.82,33.9,0.9999
07:43:07.035,1788756187.036,503.34,33.9,0.9999
07:43:07.115,1788756187.116,502.85,33.9,0.9999
07:43:07.195,1788756187.196,504.79,33.9,0.9999
07:43:07.275,1788756187.276,502.13,34.1,0.9999
07:43:07.355,1788756187.356,502.13,34.1,0.9999
07:43:07.435,1788756187.436,503.58,34.1,0.9999
07:43:07.515,1788756187.516,502.13,34.1,0.9999
07:43:07.595,1788756187.596,501.89,34.1,0.9999
07:43:07.675,1788756187.676,501.16,34.1,0.9999
07:43:07.755,1788756187.756,503.09,34.1,0.9999
07:43:07.835,1788756187.836,500.43,34.1,0.9999
07:43:07.915,1788756187.916,502.13,34.1,0.9999
07:43:07.995,1788756187.996,502.37,34.1,0.9999
07:43:08.075,1788756188.076,501.16,34.3,0.9999
07:43:08.155,1788756188.156,500.68,34.3,0.9999
07:43:08.235,1788756188.236,499.95,34.3,0.9999
07:43:08.315,1788756188.316,500.92,34.3,0.9999
07:43:08.395,1788756188.396,499.23,34.3,0.9999
07:43:08.475,1788756188.476,498.74,34.3,0.9999
07:43:08.555,1788756188.556,499.47,34.3,0.9999
07:43:08.635,1788756188.636,500.19,34.3,0.9999
07:43:08.715,1788756188.716,499.95,34.3,0.9999
07:43:08.795,1788756188.796,498.98,34.3,0.9999
07:43:08.875,1788756188.876,499.47,34.1,0.9999
07:43:08.955,1788756188.956,501.16,34.1,0.9999
07:43:09.035,1788756189.036,500.92,34.1,0.9999
07:43:09.115,1788756189.116,501.4,34.1,0.9999
07:43:09.195,1788756189.196,501.4,34.1,0.9999
07:43:09.275,1788756189.276,501.4,34.1,0.9999
07:43:09.355,1788756189.356,501.89,34.1,0.9999
07:43:09.435,1788756189.436,500.68,34.1,0.9999
07:43:09.515,1788756189.516,502.13,34.1,0.9999
07:43:09.595,1788756189.596,501.16,34.1,0.9999
07:43:09.675,1788756189.676,502.61,33.9,0.9999
07:43:09.755,1788756189.756,502.85,33.9,0.9999
07:43:09.835,1788756189.836,503.82,33.9,0.9999
07:43:09.915,1788756189.916,502.61,33.9,0.9999
07:43:09.995,1788756189.996,503.34,33.9,0.9999
07:43:10.075,1788756190.076,504.54,33.9,0.9999
07:43:10.155,1788756190.156,503.82,33.9,0.9999
07:43:10.235,1788756190.236,504.3,33.9,0.9999
07:43:10.315,1788756190.316,503.82,33.9,0.9999
07:43:10.395,1788756190.396,504.3,33.9,0.9999
07:43:10.475,1788756190.476,503.09,33.7,0.9999
07:43:10.555,1788756190.556,503.82,33.7,0.9999
07:43:10.635,1788756190.636,506.0,33.7,0.9999
07:43:10.715,1788756190.716,504.79,33.7,0.9999
07:43:10.795,1788756190.796,506.0,33.7,0.9999
