file,start,end,n,dt_ms,trip,names,ch0_min,ch0_max,ch1_min,ch1_max,ch2_min,ch2_max
ring_063837.csv,06:38:17.892,06:38:37.972,252,80.0,0,vDcInst/set_freq/iq_shed,527.51,533.56,5.0,5.0,1.0,1.0
ring_063901.csv,06:38:43.596,06:39:01.996,231,80.0,0,vDcInst/set_freq/iq_shed,531.62,534.76,5.0,5.0,1.0,1.0
ring_063925.csv,06:39:07.125,06:39:25.605,232,80.0,0,vDcInst/set_freq/iq_shed,529.69,532.35,5.0,5.0,1.0,1.0
ring_063949.csv,06:39:30.942,06:39:49.902,238,80.0,0,vDcInst/set_freq/iq_shed,532.1,534.52,5.0,5.0,1.0,1.0
ring_064013.csv,06:39:55.302,06:40:13.622,230,80.0,0,vDcInst/set_freq/iq_shed,531.38,532.83,5.0,5.0,1.0,1.0
ring_064037.csv,06:40:18.606,06:40:37.086,232,80.0,0,vDcInst/set_freq/iq_shed,532.59,535.49,5.0,5.0,1.0,1.0
ring_064100.csv,06:40:42.039,06:41:00.519,232,80.0,0,vDcInst/set_freq/iq_shed,512.28,535.73,0.1,5.0,1.0,1.0
ring_064123.csv,06:41:05.568,06:41:23.968,231,80.0,0,vDcInst/set_freq/iq_shed,521.47,528.72,4.89,11.29,1.0,1.0
ring_064147.csv,06:41:29.080,06:41:47.480,231,80.0,0,vDcInst/set_freq/iq_shed,518.32,527.51,12.49,17.09,1.0,1.0
ring_064210.csv,06:41:52.544,06:42:10.864,230,80.0,0,vDcInst/set_freq/iq_shed,509.86,516.63,18.29,19.9,1.0,1.0
ring_064234.csv,06:42:16.025,06:42:34.505,232,80.0,0,vDcInst/set_freq/iq_shed,504.3,516.15,18.69,19.7,1.0,1.0
ring_064258.csv,06:42:39.826,06:42:58.226,231,80.0,0,vDcInst/set_freq/iq_shed,493.42,506.96,14.89,18.09,1.0,1.0
ring_064321.csv,06:43:03.386,06:43:21.706,230,80.0,0,vDcInst/set_freq/iq_shed,496.81,523.64,10.89,15.09,1.0,1.0
ring_064345.csv,06:43:26.771,06:43:45.171,231,80.0,0,vDcInst/set_freq/iq_shed,513.97,523.16,12.09,16.69,1.0,1.0
ring_064408.csv,06:43:50.347,06:44:08.587,229,80.0,0,vDcInst/set_freq/iq_shed,500.68,513.97,17.89,18.9,1.0,1.0
ring_064432.csv,06:44:13.621,06:44:32.021,231,80.0,0,vDcInst/set_freq/iq_shed,506.48,524.13,14.89,17.69,1.0,1.0
ring_064455.csv,06:44:37.086,06:44:55.406,230,80.0,0,vDcInst/set_freq/iq_shed,507.45,517.6,16.49,19.1,1.0,1.0
ring_064518.csv,06:45:00.615,06:45:18.935,230,80.0,0,vDcInst/set_freq/iq_shed,490.28,512.76,17.29,18.29,1.0,1.0
ring_064542.csv,06:45:24.191,06:45:42.671,232,80.0,0,vDcInst/set_freq/iq_shed,500.92,513.73,13.29,15.89,1.0,1.0
ring_064606.csv,06:45:48.040,06:46:06.440,231,80.0,0,vDcInst/set_freq/iq_shed,514.21,522.43,11.29,13.49,1.0,1.0
ring_064629.csv,06:46:11.473,06:46:29.873,231,80.0,0,vDcInst/set_freq/iq_shed,502.85,513.73,14.29,18.49,1.0,1.0
ring_064654.csv,06:46:34.984,06:46:54.424,244,80.0,0,vDcInst/set_freq/iq_shed,512.28,521.71,15.49,18.49,1.0,1.0
ring_064718.csv,06:47:00.032,06:47:18.432,231,80.0,0,vDcInst/set_freq/iq_shed,508.65,514.7,19.7,20.5,1.0,1.0
ring_064742.csv,06:47:23.545,06:47:42.025,232,80.0,0,vDcInst/set_freq/iq_shed,501.4,513.97,19.7,22.7,1.0,1.0
ring_064805.csv,06:47:47.474,06:48:05.874,231,80.0,0,vDcInst/set_freq/iq_shed,507.2,517.84,19.5,21.5,1.0,1.0
ring_064829.csv,06:48:10.938,06:48:29.898,238,80.0,0,vDcInst/set_freq/iq_shed,493.67,508.41,15.69,19.5,1.0,1.0
ring_064853.csv,06:48:35.299,06:48:53.699,231,80.0,0,vDcInst/set_freq/iq_shed,501.64,510.1,14.29,15.09,1.0,1.0
ring_064917.csv,06:48:59.004,06:49:17.324,230,80.0,0,vDcInst/set_freq/iq_shed,503.82,509.86,13.09,15.09,1.0,1.0
ring_064941.csv,06:49:22.612,06:49:41.012,231,80.0,0,vDcInst/set_freq/iq_shed,504.3,509.86,14.29,15.49,1.0,1.0
ring_065004.csv,06:49:46.044,06:50:04.524,232,80.0,0,vDcInst/set_freq/iq_shed,504.3,510.35,13.69,14.89,1.0,1.0
ring_065028.csv,06:50:09.909,06:50:28.309,231,80.0,0,vDcInst/set_freq/iq_shed,503.82,511.07,13.49,15.29,1.0,1.0
ring_065051.csv,06:50:33.374,06:50:51.854,232,80.0,0,vDcInst/set_freq/iq_shed,504.54,510.35,13.89,15.29,1.0,1.0
ring_065116.csv,06:50:58.023,06:51:16.423,231,80.0,0,vDcInst/set_freq/iq_shed,514.46,523.4,11.49,13.09,1.0,1.0
ring_065139.csv,06:51:21.518,06:51:39.838,230,80.0,0,vDcInst/set_freq/iq_shed,505.27,515.67,12.89,16.29,1.0,1.0
ring_065203.csv,06:51:45.063,06:52:03.543,232,80.0,0,vDcInst/set_freq/iq_shed,505.75,511.56,14.69,16.09,1.0,1.0
ring_065227.csv,06:52:08.687,06:52:27.007,230,80.0,0,vDcInst/set_freq/iq_shed,512.52,522.68,13.89,16.09,1.0,1.0
ring_065250.csv,06:52:32.088,06:52:50.408,230,80.0,0,vDcInst/set_freq/iq_shed,508.17,519.05,13.29,16.09,1.0,1.0
ring_065314.csv,06:52:55.537,06:53:14.017,232,80.0,0,vDcInst/set_freq/iq_shed,514.7,524.61,11.89,14.69,1.0,1.0
ring_065337.csv,06:53:19.497,06:53:37.897,231,80.0,0,vDcInst/set_freq/iq_shed,513.73,528.96,14.09,16.49,1.0,1.0
ring_065403.csv,06:53:43.362,06:54:03.362,251,80.0,0,vDcInst/set_freq/iq_shed,506.48,521.71,17.09,21.3,1.0,1.0
ring_065427.csv,06:54:08.858,06:54:27.258,231,80.0,0,vDcInst/set_freq/iq_shed,487.86,508.41,18.9,21.3,1.0,1.0
ring_065450.csv,06:54:32.355,06:54:50.675,230,80.0,0,vDcInst/set_freq/iq_shed,511.07,523.64,15.29,17.69,1.0,1.0
ring_065515.csv,06:54:55.787,06:55:15.227,244,80.0,0,vDcInst/set_freq/iq_shed,505.75,515.18,16.09,17.49,1.0,1.0
ring_065539.csv,06:55:20.803,06:55:39.203,231,80.0,0,vDcInst/set_freq/iq_shed,507.69,515.91,15.69,17.09,1.0,1.0
ring_065602.csv,06:55:44.364,06:56:02.764,231,80.0,0,vDcInst/set_freq/iq_shed,511.07,524.61,14.09,16.29,1.0,1.0
ring_065626.csv,06:56:07.798,06:56:26.278,232,80.0,0,vDcInst/set_freq/iq_shed,514.7,527.03,14.09,16.29,1.0,1.0
ring_065649.csv,06:56:31.390,06:56:49.630,229,80.0,0,vDcInst/set_freq/iq_shed,508.65,514.46,16.09,17.29,1.0,1.0
ring_065714.csv,06:56:54.853,06:57:14.613,248,80.0,0,vDcInst/set_freq/iq_shed,503.82,509.62,17.29,20.5,1.0,1.0
ring_065738.csv,06:57:20.333,06:57:38.733,231,80.0,0,vDcInst/set_freq/iq_shed,510.35,521.71,17.29,20.9,1.0,1.0
ring_065802.csv,06:57:43.846,06:58:02.166,230,80.0,0,vDcInst/set_freq/iq_shed,503.58,511.31,22.1,25.7,1.0,1.0
ring_065825.csv,06:58:07.311,06:58:25.791,232,80.0,0,vDcInst/set_freq/iq_shed,492.7,514.46,22.1,24.9,1.0,1.0
ring_065849.csv,06:58:30.888,06:58:49.288,231,80.0,0,vDcInst/set_freq/iq_shed,510.59,520.26,20.9,23.9,1.0,1.0
ring_065913.csv,06:58:54.768,06:59:13.168,231,80.0,0,vDcInst/set_freq/iq_shed,499.47,517.84,23.7,26.5,1.0,1.0
ring_065936.csv,06:59:18.249,06:59:36.729,232,80.0,0,vDcInst/set_freq/iq_shed,502.61,516.15,25.3,25.7,1.0,1.0
ring_070000.csv,06:59:42.145,07:00:00.545,231,80.0,0,vDcInst/set_freq/iq_shed,508.17,521.95,22.9,24.1,1.0,1.0
ring_070024.csv,07:00:06.186,07:00:24.586,231,80.0,0,vDcInst/set_freq/iq_shed,515.18,531.38,20.1,22.7,1.0,1.0
ring_070048.csv,07:00:29.779,07:00:48.259,232,80.0,0,vDcInst/set_freq/iq_shed,500.68,523.16,22.7,23.3,1.0,1.0
trip_070111.csv,,,133,80.0,1,vDcInst/set_freq/iq_shed,203.07,498.5,20.3,22.9,0.1,1.0
ring_070133.csv,07:01:15.379,07:01:33.859,232,80.0,0,vDcInst/set_freq/iq_shed,522.68,529.69,2.5,9.89,1.0,1.0
ring_070158.csv,07:01:39.164,07:01:58.604,244,80.0,0,vDcInst/set_freq/iq_shed,527.51,536.46,9.89,11.49,1.0,1.0
ring_070222.csv,07:02:04.165,07:02:22.565,231,80.0,0,vDcInst/set_freq/iq_shed,525.82,539.84,9.89,10.89,1.0,1.0
ring_070246.csv,07:02:27.758,07:02:46.158,231,80.0,0,vDcInst/set_freq/iq_shed,526.54,538.39,11.49,15.49,1.0,1.0
ring_070309.csv,07:02:51.255,07:03:09.735,232,80.0,0,vDcInst/set_freq/iq_shed,510.35,524.61,16.49,19.7,1.0,1.0
ring_070333.csv,07:03:15.215,07:03:33.695,232,80.0,0,vDcInst/set_freq/iq_shed,494.15,508.65,17.49,19.7,1.0,1.0
ring_070357.csv,07:03:39.064,07:03:57.464,231,80.0,0,vDcInst/set_freq/iq_shed,505.75,517.12,16.09,19.3,1.0,1.0
ring_070420.csv,07:04:02.593,07:04:20.993,231,80.0,0,vDcInst/set_freq/iq_shed,508.17,514.46,17.69,21.5,1.0,1.0
ring_070444.csv,07:04:26.041,07:04:44.521,232,80.0,0,vDcInst/set_freq/iq_shed,505.27,516.15,20.1,21.9,1.0,1.0
ring_070509.csv,07:04:50.977,07:05:09.377,231,80.0,0,vDcInst/set_freq/iq_shed,498.02,520.5,16.69,20.1,1.0,1.0
ring_070533.csv,07:05:14.666,07:05:33.066,231,80.0,0,vDcInst/set_freq/iq_shed,523.64,532.83,15.29,18.29,1.0,1.0
ring_070556.csv,07:05:38.179,07:05:56.579,231,80.0,0,vDcInst/set_freq/iq_shed,513.49,531.86,16.29,19.5,1.0,1.0
ring_070620.csv,07:06:01.644,07:06:20.044,231,80.0,0,vDcInst/set_freq/iq_shed,506.0,512.52,15.69,17.09,1.0,1.0
ring_070643.csv,07:06:25.108,07:06:43.588,232,80.0,0,vDcInst/set_freq/iq_shed,505.03,510.1,16.29,17.49,1.0,1.0
ring_070707.csv,07:06:49.068,07:07:07.468,231,80.0,0,vDcInst/set_freq/iq_shed,502.61,510.35,16.89,18.69,1.0,1.0
ring_070730.csv,07:07:12.500,07:07:30.900,231,80.0,0,vDcInst/set_freq/iq_shed,504.3,521.47,15.29,18.09,1.0,1.0
ring_070754.csv,07:07:35.966,07:07:54.446,232,80.0,0,vDcInst/set_freq/iq_shed,523.89,532.35,14.49,17.09,1.0,1.0
ring_070817.csv,07:07:59.494,07:08:17.974,232,80.0,0,vDcInst/set_freq/iq_shed,513.97,524.85,17.69,18.69,1.0,1.0
ring_070841.csv,07:08:23.471,07:08:41.871,231,80.0,0,vDcInst/set_freq/iq_shed,528.24,535.25,15.29,18.69,1.0,1.0
ring_070906.csv,07:08:47.319,07:09:06.359,239,80.0,0,vDcInst/set_freq/iq_shed,524.61,535.01,20.1,24.1,1.0,1.0
ring_070930.csv,07:09:11.696,07:09:30.096,231,80.0,0,vDcInst/set_freq/iq_shed,518.08,524.37,21.9,25.5,1.0,1.0
ring_070953.csv,07:09:35.465,07:09:53.945,232,80.0,0,vDcInst/set_freq/iq_shed,499.47,517.84,24.5,26.7,1.0,1.0
ring_071017.csv,07:09:59.106,07:10:17.426,230,80.0,0,vDcInst/set_freq/iq_shed,509.14,529.69,21.5,23.7,1.0,1.0
ring_071040.csv,07:10:22.490,07:10:40.970,232,80.0,0,vDcInst/set_freq/iq_shed,500.68,520.26,21.5,23.3,1.0,1.0
ring_071104.csv,07:10:46.498,07:11:04.978,232,80.0,0,vDcInst/set_freq/iq_shed,511.8,520.5,18.69,20.3,1.0,1.0
ring_071128.csv,07:11:10.315,07:11:28.715,231,80.0,0,vDcInst/set_freq/iq_shed,520.98,532.1,16.29,19.3,1.0,1.0
ring_071152.csv,07:11:33.796,07:11:52.196,231,80.0,0,vDcInst/set_freq/iq_shed,505.75,518.81,15.89,20.3,1.0,1.0
ring_071215.csv,07:11:57.309,07:12:15.789,232,80.0,0,vDcInst/set_freq/iq_shed,505.03,511.8,19.1,20.3,1.0,1.0
ring_071239.csv,07:12:21.237,07:12:39.557,230,80.0,0,vDcInst/set_freq/iq_shed,501.4,510.35,20.5,23.7,1.0,1.0
ring_071303.csv,07:12:44.718,07:13:03.278,233,80.0,0,vDcInst/set_freq/iq_shed,491.97,511.8,19.7,22.7,1.0,1.0
ring_071327.csv,07:13:08.630,07:13:27.030,231,80.0,0,vDcInst/set_freq/iq_shed,503.82,536.7,19.1,21.9,1.0,1.0
ring_071351.csv,07:13:32.655,07:13:51.055,231,80.0,0,vDcInst/set_freq/iq_shed,518.08,529.2,20.5,24.3,1.0,1.0
ring_071414.csv,07:13:56.375,07:14:14.855,232,80.0,0,vDcInst/set_freq/iq_shed,514.7,534.28,22.7,25.3,1.0,1.0
ring_071438.csv,07:14:19.967,07:14:38.367,231,80.0,0,vDcInst/set_freq/iq_shed,523.4,530.41,24.3,26.7,1.0,1.0
ring_071502.csv,07:14:43.801,07:15:02.201,231,80.0,0,vDcInst/set_freq/iq_shed,506.48,518.32,27.7,28.9,1.0,1.0
ring_071526.csv,07:15:07.265,07:15:26.305,239,80.0,0,vDcInst/set_freq/iq_shed,510.35,516.15,28.1,28.7,1.0,1.0
ring_071550.csv,07:15:31.690,07:15:50.090,231,80.0,0,vDcInst/set_freq/iq_shed,509.38,515.91,28.3,28.9,1.0,1.0
ring_071614.csv,07:15:55.505,07:16:14.465,238,80.0,0,vDcInst/set_freq/iq_shed,509.38,515.42,28.3,28.9,1.0,1.0
ring_071638.csv,07:16:19.963,07:16:38.363,231,80.0,0,vDcInst/set_freq/iq_shed,291.07,524.85,25.9,28.7,0.275,1.0
ring_071702.csv,07:16:43.762,07:17:02.082,230,80.0,0,vDcInst/set_freq/iq_shed,508.17,523.89,26.9,28.5,1.0,1.0
ring_071725.csv,07:17:07.242,07:17:25.722,232,80.0,0,vDcInst/set_freq/iq_shed,501.64,513.01,27.7,28.3,1.0,1.0
ring_071749.csv,07:17:31.139,07:17:49.539,231,80.0,0,vDcInst/set_freq/iq_shed,491.97,519.05,26.3,27.5,1.0,1.0
ring_071813.csv,07:17:54.651,07:18:13.051,231,80.0,0,vDcInst/set_freq/iq_shed,289.62,522.68,24.3,27.3,0.243,1.0
ring_071836.csv,07:18:18.117,07:18:36.597,232,80.0,0,vDcInst/set_freq/iq_shed,497.78,518.81,26.5,27.7,1.0,1.0
ring_071900.csv,07:18:42.125,07:19:00.525,231,80.0,0,vDcInst/set_freq/iq_shed,504.79,514.7,25.3,26.9,1.0,1.0
ring_071924.csv,07:19:05.942,07:19:24.422,232,80.0,0,vDcInst/set_freq/iq_shed,491.73,511.56,20.9,24.5,1.0,1.0
ring_071948.csv,07:19:29.871,07:19:48.191,230,80.0,0,vDcInst/set_freq/iq_shed,502.61,515.91,19.7,21.7,1.0,1.0
ring_072011.csv,07:19:53.367,07:20:11.687,230,80.0,0,vDcInst/set_freq/iq_shed,522.68,532.83,17.29,18.49,1.0,1.0
ring_072035.csv,07:20:16.895,07:20:35.375,232,80.0,0,vDcInst/set_freq/iq_shed,517.12,523.64,18.29,22.9,1.0,1.0
ring_072059.csv,07:20:40.760,07:20:59.160,231,80.0,0,vDcInst/set_freq/iq_shed,520.74,530.9,22.3,23.5,1.0,1.0
ring_072122.csv,07:21:04.225,07:21:22.625,231,80.0,0,vDcInst/set_freq/iq_shed,521.95,539.6,20.5,22.9,1.0,1.0
ring_072146.csv,07:21:27.706,07:21:46.186,232,80.0,0,vDcInst/set_freq/iq_shed,498.26,537.42,21.7,24.7,1.0,1.0
ring_072209.csv,07:21:51.282,07:22:09.682,231,80.0,0,vDcInst/set_freq/iq_shed,503.82,523.64,19.5,21.5,1.0,1.0
ring_072233.csv,07:22:14.811,07:22:33.211,231,80.0,0,vDcInst/set_freq/iq_shed,511.8,528.96,18.9,21.5,1.0,1.0
ring_072257.csv,07:22:39.220,07:22:57.620,231,80.0,0,vDcInst/set_freq/iq_shed,539.36,543.47,18.29,22.1,1.0,1.0
ring_072321.csv,07:23:03.499,07:23:21.899,231,80.0,0,vDcInst/set_freq/iq_shed,519.78,539.12,23.5,28.1,1.0,1.0
ring_072345.csv,07:23:27.268,07:23:45.748,232,80.0,0,vDcInst/set_freq/iq_shed,503.58,514.46,29.3,30.5,1.0,1.0
ring_072409.csv,07:23:51.181,07:24:09.661,232,80.0,0,vDcInst/set_freq/iq_shed,285.51,523.4,21.5,28.9,0.203,1.0
ring_072433.csv,07:24:15.094,07:24:33.494,231,80.0,0,vDcInst/set_freq/iq_shed,344.5,522.68,18.69,25.1,0.272,1.0
ring_072457.csv,07:24:38.543,07:24:57.023,232,80.0,0,vDcInst/set_freq/iq_shed,504.3,514.46,20.1,22.3,1.0,1.0
ring_072520.csv,07:25:02.167,07:25:20.567,231,80.0,0,vDcInst/set_freq/iq_shed,498.5,539.36,20.1,22.7,1.0,1.0
ring_072544.csv,07:25:25.936,07:25:44.416,232,80.0,0,vDcInst/set_freq/iq_shed,521.95,532.1,19.5,21.5,1.0,1.0
ring_072607.csv,07:25:49.559,07:26:07.879,230,80.0,0,vDcInst/set_freq/iq_shed,520.74,535.01,17.09,19.9,1.0,1.0
ring_072631.csv,07:26:12.993,07:26:31.393,231,80.0,0,vDcInst/set_freq/iq_shed,520.02,532.83,14.89,17.49,1.0,1.0
ring_072654.csv,07:26:36.457,07:26:54.937,232,80.0,0,vDcInst/set_freq/iq_shed,516.15,527.51,15.49,19.7,1.0,1.0
ring_072718.csv,07:27:00.417,07:27:18.897,232,80.0,0,vDcInst/set_freq/iq_shed,511.56,519.78,20.1,22.3,1.0,1.0
