iso,t_s,vDcInst,set_freq,iq_shed
16:22:34.014,1788787354.014,489.31,32.66,0.9999
16:22:34.094,1788787354.094,490.28,32.66,0.9999
16:22:34.174,1788787354.174,490.04,32.66,0.9999
16:22:34.254,1788787354.254,490.76,32.66,0.9999
16:22:34.334,1788787354.334,489.07,32.66,0.9999
16:22:34.414,1788787354.414,489.31,32.46,0.9999
16:22:34.494,1788787354.494,491.97,32.46,0.9999
16:22:34.574,1788787354.574,491.73,32.46,0.9999
16:22:34.654,1788787354.654,491.01,32.46,0.9999
16:22:34.734,1788787354.734,490.76,32.46,0.9999
16:22:34.814,1788787354.814,491.25,32.46,0.9999
16:22:34.894,1788787354.894,491.97,32.46,0.9999
16:22:34.974,1788787354.974,491.01,32.46,0.9999
16:22:35.054,1788787355.054,491.97,32.46,0.9999
16:22:35.134,1788787355.134,490.28,32.46,0.9999
16:22:35.214,1788787355.214,490.28,32.66,0.9999
16:22:35.294,1788787355.294,490.04,32.66,0.9999
16:22:35.374,1788787355.374,490.28,32.66,0.9999
16:22:35.454,1788787355.454,490.28,32.66,0.9999
16:22:35.534,1788787355.534,489.31,32.66,0.9999
16:22:35.614,1788787355.614,489.31,32.66,0.9999
16:22:35.694,1788787355.694,490.04,32.66,0.9999
16:22:35.774,1788787355.774,490.76,32.66,0.9999
16:22:35.854,1788787355.854,489.56,32.66,0.9999
16:22:35.934,1788787355.934,489.8,32.66,0.9999
16:22:36.014,1788787356.014,490.04,32.86,0.9999
16:22:36.094,1788787356.094,487.38,32.86,0.9999
16:22:36.174,1788787356.174,488.59,32.86,0.9999
16:22:36.254,1788787356.254,488.59,32.86,0.9999
16:22:36.334,1788787356.334,487.38,32.86,0.9999
16:22:36.414,1788787356.414,489.8,32.86,0.9999
16:22:36.494,1788787356.494,488.1,32.86,0.9999
16:22:36.574,1788787356.574,487.62,32.86,0.9999
16:22:36.654,1788787356.654,489.07,32.86,0.9999
16:22:36.734,1788787356.734,487.62,32.86,0.9999
16:22:36.814,1788787356.814,487.38,32.86,0.9999
16:22:36.894,1788787356.894,489.8,32.66,0.9999
16:22:36.974,1788787356.974,489.07,32.66,0.9999
16:22:37.054,1788787357.054,489.8,32.66,0.9999
16:22:37.134,1788787357.134,490.52,32.66,0.9999
16:22:37.214,1788787357.214,489.31,32.66,0.9999
16:22:37.294,1788787357.294,489.56,32.66,0.9999
16:22:37.374,1788787357.374,490.52,32.66,0.9999
16:22:37.454,1788787357.454,489.8,32.66,0.9999
16:22:37.534,1788787357.534,489.31,32.66,0.9999
16:22:37.614,1788787357.614,490.04,32.66,0.9999
16:22:37.694,1788787357.694,490.28,32.46,0.9999
16:22:37.774,1788787357.774,491.97,32.46,0.9999
16:22:37.854,1788787357.854,491.25,32.46,0.9999
16:22:37.934,1788787357.934,490.52,32.46,0.9999
16:22:38.014,1788787358.014,491.49,32.46,0.9999
16:22:38.094,1788787358.094,490.52,32.46,0.9999
16:22:38.174,1788787358.174,491.49,32.46,0.9999
16:22:38.254,1788787358.254,491.49,32.46,0.9999
16:22:38.334,1788787358.334,491.49,32.46,0.9999
16:22:38.414,1788787358.414,491.01,32.46,0.9999
16:22:38.494,1788787358.494,488.83,32.66,0.9999
16:22:38.574,1788787358.574,490.52,32.66,0.9999
16:22:38.654,1788787358.654,490.04,32.66,0.9999
16:22:38.734,1788787358.734,489.31,32.66,0.9999
16:22:38.814,1788787358.814,489.56,32.66,0.9999
16:22:38.894,1788787358.894,489.56,32.66,0.9999
16:22:38.974,1788787358.974,490.28,32.66,0.9999
16:22:39.054,1788787359.054,489.8,32.66,0.9999
16:22:39.134,1788787359.134,489.31,32.66,0.9999
16:22:39.214,1788787359.214,489.31,32.66,0.9999
16:22:39.294,1788787359.294,488.59,32.86,0.9999
16:22:39.374,1788787359.374,489.07,32.86,0.9999
16:22:39.454,1788787359.454,487.14,32.86,0.9999
16:22:39.534,1788787359.534,487.38,32.86,0.9999
16:22:39.614,1788787359.614,488.59,32.86,0.9999
16:22:39.694,1788787359.694,488.83,32.86,0.9999
16:22:39.774,1788787359.774,487.38,32.86,0.9999
16:22:39.854,1788787359.854,487.14,32.86,0.9999
16:22:39.934,1788787359.934,489.31,32.86,0.9999
16:22:40.014,1788787360.014,487.62,32.86,0.9999
16:22:40.094,1788787360.094,488.35,32.66,0.9999
16:22:40.174,1788787360.174,490.04,32.66,0.9999
16:22:40.254,1788787360.254,488.35,32.66,0.9999
16:22:40.334,1788787360.334,491.01,32.66,0.9999
16:22:40.414,1788787360.414,489.31,32.66,0.9999
16:22:40.494,1788787360.494,488.35,32.66,0.9999
16:22:40.574,1788787360.574,489.8,32.66,0.9999
16:22:40.654,1788787360.654,489.07,32.66,0.9999
16:22:40.734,1788787360.734,490.28,32.66,0.9999
16:22:40.814,1788787360.814,489.07,32.66,0.9999
16:22:40.894,1788787360.894,487.86,32.86,0.9999
16:22:40.974,1788787360.974,488.35,32.86,0.9999
16:22:41.054,1788787361.054,488.83,32.86,0.9999
16:22:41.134,1788787361.134,486.9,32.86,0.9999
16:22:41.214,1788787361.214,486.65,32.86,0.9999
16:22:41.294,1788787361.294,488.83,32.86,0.9999
16:22:41.374,1788787361.374,488.59,32.86,0.9999
16:22:41.454,1788787361.454,487.62,32.86,0.9999
16:22:41.534,1788787361.534,488.1,32.86,0.9999
16:22:41.614,1788787361.614,487.86,32.86,0.9999
16:22:41.694,1788787361.694,489.8,32.66,0.9999
16:22:41.774,1788787361.774,489.31,32.66,0.9999
16:22:41.854,1788787361.854,489.31,32.66,0.9999
16:22:41.934,1788787361.934,489.31,32.66,0.9999
16:22:42.014,1788787362.014,490.52,32.66,0.9999
16:22:42.094,1788787362.094,489.8,32.66,0.9999
16:22:42.174,1788787362.174,488.83,32.66,0.9999
16:22:42.254,1788787362.254,489.31,32.66,0.9999
16:22:42.334,1788787362.334,489.56,32.66,0.9999
16:22:42.414,1788787362.414,490.76,32.66,0.9999
16:22:42.494,1788787362.494,489.07,32.46,0.9999
16:22:42.574,1788787362.574,490.76,32.46,0.9999
16:22:42.654,1788787362.654,491.01,32.46,0.9999
16:22:42.734,1788787362.734,490.76,32.46,0.9999
16:22:42.814,1788787362.814,491.73,32.46,0.9999
16:22:42.894,1788787362.894,490.76,32.46,0.9999
16:22:42.974,1788787362.974,490.28,32.46,0.9999
16:22:43.054,1788787363.054,491.01,32.46,0.9999
16:22:43.134,1788787363.134,491.01,32.46,0.9999
16:22:43.214,1788787363.214,491.97,32.46,0.9999
16:22:43.294,1788787363.294,490.28,32.66,0.9999
16:22:43.374,1788787363.374,489.07,32.66,0.9999
16:22:43.454,1788787363.454,490.04,32.66,0.9999
16:22:43.534,1788787363.534,489.07,32.66,0.9999
16:22:43.614,1788787363.614,490.52,32.66,0.9999
16:22:43.694,1788787363.694,488.83,32.66,0.9999
16:22:43.774,1788787363.774,488.59,32.66,0.9999
16:22:43.854,1788787363.854,490.52,32.66,0.9999
16:22:43.934,1788787363.934,488.59,32.66,0.9999
16:22:44.014,1788787364.014,489.56,32.66,0.9999
16:22:44.094,1788787364.094,489.8,32.86,0.9999
16:22:44.174,1788787364.174,486.41,32.86,0.9999
16:22:44.254,1788787364.254,489.8,32.86,0.9999
16:22:44.334,1788787364.334,488.1,32.86,0.9999
16:22:44.414,1788787364.414,487.14,32.86,0.9999
16:22:44.494,1788787364.494,488.59,32.86,0.9999
16:22:44.574,1788787364.574,487.86,32.86,0.9999
16:22:44.654,1788787364.654,487.62,32.86,0.9999
16:22:44.734,1788787364.734,487.86,32.86,0.9999
16:22:44.814,1788787364.814,487.86,32.86,0.9999
16:22:44.894,1788787364.894,487.62,32.86,0.9999
16:22:44.974,1788787364.974,489.8,32.66,0.9999
16:22:45.054,1788787365.054,489.31,32.66,0.9999
16:22:45.134,1788787365.134,488.35,32.66,0.9999
16:22:45.214,1788787365.214,490.52,32.66,0.9999
16:22:45.294,1788787365.294,489.56,32.66,0.9999
16:22:45.374,1788787365.374,488.1,32.66,0.9999
16:22:45.454,1788787365.454,489.31,32.66,0.9999
16:22:45.534,1788787365.534,489.07,32.66,0.9999
16:22:45.614,1788787365.614,489.8,32.66,0.9999
16:22:45.694,1788787365.694,489.31,32.66,0.9999
16:22:45.774,1788787365.774,490.28,32.46,0.9999
16:22:45.854,1788787365.854,491.01,32.46,0.9999
16:22:45.934,1788787365.934,490.52,32.46,0.9999
16:22:46.014,1788787366.014,491.49,32.46,0.9999
16:22:46.094,1788787366.094,491.01,32.46,0.9999
16:22:46.174,1788787366.174,490.76,32.46,0.9999
16:22:46.254,1788787366.254,491.01,32.46,0.9999
16:22:46.334,1788787366.334,490.76,32.46,0.9999
16:22:46.414,1788787366.414,491.49,32.46,0.9999
16:22:46.494,1788787366.494,491.25,32.46,0.9999
16:22:46.574,1788787366.574,489.56,32.66,0.9999
16:22:46.654,1788787366.654,489.07,32.66,0.9999
16:22:46.734,1788787366.734,489.31,32.66,0.9999
16:22:46.814,1788787366.814,490.28,32.66,0.9999
16:22:46.894,1788787366.894,489.31,32.66,0.9999
16:22:46.974,1788787366.974,489.8,32.66,0.9999
16:22:47.054,1788787367.054,488.83,32.66,0.9999
16:22:47.134,1788787367.134,489.8,32.66,0.9999
16:22:47.214,1788787367.214,489.8,32.66,0.9999
16:22:47.294,1788787367.294,489.07,32.66,0.9999
16:22:47.374,1788787367.374,487.86,32.86,0.9999
16:22:47.454,1788787367.454,487.62,32.86,0.9999
16:22:47.534,1788787367.534,489.07,32.86,0.9999
16:22:47.614,1788787367.614,487.14,32.86,0.9999
16:22:47.694,1788787367.694,487.14,32.86,0.9999
16:22:47.774,1788787367.774,488.59,32.86,0.9999
16:22:47.854,1788787367.854,486.9,32.86,0.9999
16:22:47.934,1788787367.934,487.38,32.86,0.9999
16:22:48.014,1788787368.014,488.1,32.86,0.9999
16:22:48.094,1788787368.094,487.14,32.86,0.9999
16:22:48.174,1788787368.174,490.04,32.66,0.9999
16:22:48.254,1788787368.254,490.04,32.66,0.9999
16:22:48.334,1788787368.334,488.35,32.66,0.9999
16:22:48.414,1788787368.414,488.59,32.66,0.9999
16:22:48.494,1788787368.494,489.31,32.66,0.9999
16:22:48.574,1788787368.574,489.8,32.66,0.9999
16:22:48.654,1788787368.654,488.83,32.66,0.9999
16:22:48.734,1788787368.734,488.35,32.66,0.9999
16:22:48.814,1788787368.814,489.56,32.66,0.9999
16:22:48.894,1788787368.894,490.28,32.66,0.9999
16:22:48.974,1788787368.974,487.86,32.86,0.9999
16:22:49.054,1788787369.054,487.38,32.86,0.9999
16:22:49.134,1788787369.134,488.35,32.86,0.9999
16:22:49.214,1788787369.214,487.38,32.86,0.9999
16:22:49.294,1788787369.294,487.86,32.86,0.9999
16:22:49.374,1788787369.374,487.86,32.86,0.9999
16:22:49.454,1788787369.454,487.14,32.86,0.9999
16:22:49.534,1788787369.534,488.83,32.86,0.9999
16:22:49.614,1788787369.614,487.38,32.86,0.9999
16:22:49.694,1788787369.694,486.65,32.86,0.9999
16:22:49.774,1788787369.774,487.38,32.66,0.9999
16:22:49.854,1788787369.854,490.28,32.66,0.9999
16:22:49.934,1788787369.934,489.31,32.66,0.9999
16:22:50.014,1788787370.014,488.83,32.66,0.9999
16:22:50.094,1788787370.094,488.35,32.66,0.9999
16:22:50.174,1788787370.174,488.83,32.66,0.9999
16:22:50.254,1788787370.254,490.28,32.66,0.9999
16:22:50.334,1788787370.334,488.35,32.66,0.9999
16:22:50.414,1788787370.414,488.1,32.66,0.9999
16:22:50.494,1788787370.494,490.28,32.66,0.9999
16:22:50.574,1788787370.574,489.07,32.46,0.9999
16:22:50.654,1788787370.654,490.76,32.46,0.9999
16:22:50.734,1788787370.734,490.76,32.46,0.9999
16:22:50.814,1788787370.814,489.56,32.46,0.9999
16:22:50.894,1788787370.894,491.97,32.46,0.9999
16:22:50.974,1788787370.974,489.8,32.46,0.9999
16:22:51.054,1788787371.054,491.49,32.46,0.9999
16:22:51.134,1788787371.134,491.49,32.46,0.9999
16:22:51.214,1788787371.214,489.31,32.46,0.9999
16:22:51.294,1788787371.294,491.97,32.46,0.9999
16:22:51.374,1788787371.374,491.01,32.66,0.9999
16:22:51.454,1788787371.454,489.8,32.66,0.9999
16:22:51.534,1788787371.534,489.8,32.66,0.9999
16:22:51.614,1788787371.614,488.1,32.66,0.9999
16:22:51.694,1788787371.694,491.01,32.66,0.9999
16:22:51.774,1788787371.774,488.83,32.66,0.9999
16:22:51.854,1788787371.854,489.56,32.66,0.9999
16:22:51.934,1788787371.934,489.8,32.66,0.9999
16:22:52.014,1788787372.014,488.35,32.66,0.9999
16:22:52.094,1788787372.094,490.52,32.66,0.9999
16:22:52.174,1788787372.174,489.31,32.86,0.9999
16:22:52.254,1788787372.254,486.9,32.86,0.9999
16:22:52.334,1788787372.334,487.86,32.86,0.9999
