iso,t_s,vDcInst,idc_units,iq_shed
09:24:37.275,1789107877.276,490.76,11.82,0.9999
09:24:37.355,1789107877.356,490.76,11.82,0.9999
09:24:37.435,1789107877.436,490.04,11.82,0.9999
09:24:37.515,1789107877.516,489.31,11.83,0.9999
09:24:37.595,1789107877.596,490.52,11.81,0.9999
09:24:37.675,1789107877.676,489.56,11.83,0.9999
09:24:37.755,1789107877.756,490.04,11.83,0.9999
09:24:37.835,1789107877.836,490.04,11.83,0.9999
09:24:37.915,1789107877.916,489.56,11.84,0.9999
09:24:37.995,1789107877.996,490.28,11.82,0.9999
09:24:38.075,1789107878.076,489.07,11.81,0.9999
09:24:38.155,1789107878.156,488.83,11.85,0.9999
09:24:38.235,1789107878.236,489.8,11.83,0.9999
09:24:38.315,1789107878.316,490.28,11.84,0.9999
09:24:38.395,1789107878.396,490.28,11.82,0.9999
09:24:38.475,1789107878.476,489.56,11.83,0.9999
09:24:38.555,1789107878.556,488.59,11.84,0.9999
09:24:38.635,1789107878.636,490.76,11.84,0.9999
09:24:38.715,1789107878.716,489.8,11.84,0.9999
09:24:38.795,1789107878.796,488.59,11.84,0.9999
09:24:38.875,1789107878.876,488.83,11.84,0.9999
09:24:38.955,1789107878.956,490.28,11.86,0.9999
09:24:39.035,1789107879.036,490.52,11.83,0.9999
09:24:39.115,1789107879.116,489.8,11.81,0.9999
09:24:39.195,1789107879.196,488.59,11.82,0.9999
09:24:39.275,1789107879.276,490.28,11.81,0.9999
09:24:39.355,1789107879.356,489.56,11.82,0.9999
09:24:39.435,1789107879.436,489.31,11.82,0.9999
09:24:39.515,1789107879.516,489.8,11.8,0.9999
09:24:39.595,1789107879.596,490.04,11.81,0.9999
09:24:39.675,1789107879.676,490.04,11.81,0.9999
09:24:39.755,1789107879.756,489.56,11.81,0.9999
09:24:39.835,1789107879.836,488.83,11.82,0.9999
09:24:39.915,1789107879.916,490.04,11.8,0.9999
09:24:39.995,1789107879.996,490.04,11.81,0.9999
09:24:40.075,1789107880.076,490.52,11.8,0.9999
09:24:40.155,1789107880.156,489.8,11.82,0.9999
09:24:40.235,1789107880.236,488.83,11.82,0.9999
09:24:40.315,1789107880.316,490.28,11.82,0.9999
09:24:40.395,1789107880.396,490.04,11.81,0.9999
09:24:40.475,1789107880.476,488.59,11.82,0.9999
09:24:40.555,1789107880.556,490.04,11.81,0.9999
09:24:40.635,1789107880.636,490.76,11.84,0.9999
09:24:40.715,1789107880.716,490.28,11.83,0.9999
09:24:40.795,1789107880.796,489.8,11.82,0.9999
09:24:40.875,1789107880.876,489.56,11.82,0.9999
09:24:40.955,1789107880.956,491.01,11.83,0.9999
09:24:41.035,1789107881.036,489.8,11.83,0.9999
09:24:41.115,1789107881.116,489.31,11.83,0.9999
09:24:41.195,1789107881.196,490.28,11.8,0.9999
09:24:41.275,1789107881.276,490.04,11.82,0.9999
09:24:41.355,1789107881.356,490.76,11.82,0.9999
09:24:41.435,1789107881.436,490.04,11.81,0.9999
09:24:41.515,1789107881.516,489.56,11.82,0.9999
09:24:41.595,1789107881.596,490.52,11.82,0.9999
09:24:41.675,1789107881.676,490.52,11.82,0.9999
09:24:41.755,1789107881.756,490.76,11.81,0.9999
09:24:41.835,1789107881.836,490.28,11.82,0.9999
09:24:41.915,1789107881.916,489.31,11.83,0.9999
09:24:41.995,1789107881.996,490.28,11.83,0.9999
09:24:42.075,1789107882.076,490.52,11.84,0.9999
09:24:42.155,1789107882.156,489.31,11.85,0.9999
09:24:42.235,1789107882.236,490.52,11.82,0.9999
09:24:42.315,1789107882.316,490.76,11.84,0.9999
09:24:42.395,1789107882.396,490.76,11.82,0.9999
09:24:42.475,1789107882.476,490.28,11.81,0.9999
09:24:42.555,1789107882.556,489.8,11.82,0.9999
09:24:42.635,1789107882.636,491.25,11.82,0.9999
09:24:42.715,1789107882.716,490.04,11.82,0.9999
09:24:42.795,1789107882.796,489.8,11.81,0.9999
09:24:42.875,1789107882.876,490.76,11.8,0.9999
09:24:42.955,1789107882.956,490.76,11.82,0.9999
09:24:43.035,1789107883.036,490.76,11.83,0.9999
09:24:43.115,1789107883.116,490.52,11.82,0.9999
09:24:43.195,1789107883.196,489.56,11.81,0.9999
09:24:43.275,1789107883.276,490.04,11.8,0.9999
09:24:43.355,1789107883.356,490.04,11.81,0.9999
09:24:43.435,1789107883.436,490.04,11.8,0.9999
09:24:43.515,1789107883.516,490.28,11.8,0.9999
09:24:43.595,1789107883.596,490.28,11.81,0.9999
09:24:43.675,1789107883.676,490.52,11.82,0.9999
09:24:43.755,1789107883.756,490.04,11.8,0.9999
09:24:43.835,1789107883.836,489.31,11.82,0.9999
09:24:43.915,1789107883.916,490.28,11.82,0.9999
09:24:43.995,1789107883.996,490.28,11.83,0.9999
09:24:44.075,1789107884.076,490.52,11.81,0.9999
09:24:44.155,1789107884.156,489.31,11.81,0.9999
09:24:44.235,1789107884.236,489.8,11.83,0.9999
09:24:44.315,1789107884.316,490.28,11.84,0.9999
09:24:44.395,1789107884.396,489.8,11.83,0.9999
09:24:44.475,1789107884.476,489.8,11.83,0.9999
09:24:44.555,1789107884.556,490.04,11.8,0.9999
09:24:44.635,1789107884.636,490.04,11.85,0.9999
09:24:44.715,1789107884.716,489.8,11.84,0.9999
09:24:44.795,1789107884.796,489.8,11.83,0.9999
09:24:44.875,1789107884.876,489.07,11.84,0.9999
09:24:44.955,1789107884.956,489.31,11.84,0.9999
09:24:45.035,1789107885.036,488.83,11.85,0.9999
09:24:45.115,1789107885.116,489.56,11.84,0.9999
09:24:45.195,1789107885.196,489.31,11.82,0.9999
09:24:45.275,1789107885.276,488.83,11.85,0.9999
09:24:45.355,1789107885.356,489.31,11.85,0.9999
09:24:45.435,1789107885.436,488.35,11.86,0.9999
09:24:45.515,1789107885.516,488.1,11.93,0.9999
09:24:45.595,1789107885.596,487.62,12.04,0.9999
09:24:45.675,1789107885.676,488.83,12.04,0.9999
09:24:45.755,1789107885.756,488.1,12.03,0.9999
09:24:45.835,1789107885.836,487.86,12.04,0.9999
09:24:45.915,1789107885.916,488.35,12.05,0.9999
