iso,t_s,vDcInst,idc_units,iq_shed
11:28:29.365,1789115309.365,496.08,7.4,1.0
11:28:29.445,1789115309.445,494.15,7.39,1.0
11:28:29.525,1789115309.525,495.84,7.39,1.0
11:28:29.605,1789115309.605,495.36,7.38,1.0
11:28:29.685,1789115309.685,494.87,7.36,1.0
11:28:29.765,1789115309.765,496.32,7.38,1.0
11:28:29.845,1789115309.845,493.18,7.4,1.0
11:28:29.925,1789115309.925,494.15,7.5,1.0
11:28:30.005,1789115310.005,494.15,7.48,1.0
11:28:30.085,1789115310.085,494.39,7.49,1.0
11:28:30.165,1789115310.165,493.42,7.5,1.0
11:28:30.245,1789115310.245,493.91,7.5,1.0
11:28:30.325,1789115310.325,493.42,7.54,1.0
11:28:30.405,1789115310.405,493.18,7.55,1.0
11:28:30.485,1789115310.485,493.91,7.59,1.0
11:28:30.565,1789115310.565,492.7,7.57,1.0
11:28:30.645,1789115310.645,491.73,7.6,1.0
11:28:30.725,1789115310.725,491.49,7.72,1.0
11:28:30.805,1789115310.805,492.21,7.75,1.0
11:28:30.885,1789115310.885,490.28,7.76,1.0
11:28:30.965,1789115310.965,491.73,7.76,1.0
11:28:31.045,1789115311.045,490.76,7.8,1.0
11:28:31.125,1789115311.125,491.01,7.84,1.0
11:28:31.205,1789115311.205,489.56,7.89,1.0
11:28:31.285,1789115311.285,489.8,7.87,1.0
11:28:31.365,1789115311.365,489.56,7.89,1.0
11:28:31.445,1789115311.445,488.59,7.93,1.0
11:28:31.525,1789115311.525,486.9,8.05,1.0
11:28:31.605,1789115311.605,487.62,8.09,1.0
11:28:31.685,1789115311.685,487.62,8.09,1.0
11:28:31.765,1789115311.765,487.62,8.11,1.0
11:28:31.845,1789115311.845,486.41,8.13,1.0
11:28:31.925,1789115311.925,487.38,8.14,1.0
11:28:32.005,1789115312.005,487.14,8.15,1.0
11:28:32.085,1789115312.085,487.86,8.17,1.0
11:28:32.165,1789115312.165,485.69,8.19,1.0
11:28:32.245,1789115312.245,488.1,8.18,1.0
11:28:32.325,1789115312.325,488.35,8.09,1.0
11:28:32.405,1789115312.405,488.83,8.07,1.0
11:28:32.485,1789115312.485,487.14,8.07,1.0
11:28:32.565,1789115312.565,488.59,8.07,1.0
11:28:32.645,1789115312.645,487.86,8.06,1.0
11:28:32.725,1789115312.725,488.83,8.07,1.0
11:28:32.805,1789115312.805,486.9,8.06,1.0
11:28:32.885,1789115312.885,487.86,8.05,1.0
11:28:32.965,1789115312.965,487.62,8.08,1.0
11:28:33.045,1789115313.045,489.8,8.07,1.0
11:28:33.125,1789115313.125,488.59,7.96,1.0
11:28:33.205,1789115313.205,490.04,7.93,1.0
11:28:33.285,1789115313.285,490.04,7.92,1.0
11:28:33.365,1789115313.365,490.76,7.91,1.0
11:28:33.445,1789115313.445,489.31,7.93,1.0
11:28:33.525,1789115313.525,489.8,7.92,1.0
11:28:33.605,1789115313.605,489.56,7.89,1.0
11:28:33.685,1789115313.685,490.28,7.87,1.0
11:28:33.765,1789115313.765,490.52,7.89,1.0
11:28:33.845,1789115313.845,489.8,7.88,1.0
11:28:33.925,1789115313.925,491.97,7.81,1.0
11:28:34.005,1789115314.005,491.97,7.74,1.0
