iso,t_s,vDcInst,idc_units,iq_shed
12:52:47.497,1789120367.497,503.58,5.9,0.9999
12:52:47.577,1789120367.577,502.13,5.9,0.9999
12:52:47.657,1789120367.657,502.85,5.89,0.9999
12:52:47.737,1789120367.737,502.85,5.9,0.9999
12:52:47.817,1789120367.817,501.89,5.92,0.9999
12:52:47.897,1789120367.897,502.85,5.94,0.9999
12:52:47.977,1789120367.977,501.64,5.95,0.9999
12:52:48.057,1789120368.057,501.64,5.97,0.9999
12:52:48.137,1789120368.137,501.89,5.98,0.9999
12:52:48.217,1789120368.217,500.19,6.02,0.9999
12:52:48.297,1789120368.297,500.68,6.13,0.9999
12:52:48.377,1789120368.377,499.71,6.18,0.9999
12:52:48.457,1789120368.457,498.98,6.19,0.9999
12:52:48.537,1789120368.537,499.71,6.2,0.9999
12:52:48.617,1789120368.617,498.74,6.24,0.9999
12:52:48.697,1789120368.697,498.74,6.3,0.9999
12:52:48.777,1789120368.777,497.78,6.35,0.9999
12:52:48.857,1789120368.857,497.29,6.37,0.9999
12:52:48.937,1789120368.937,497.29,6.41,0.9999
12:52:49.017,1789120369.017,495.12,6.45,0.9999
12:52:49.097,1789120369.097,494.63,6.59,0.9999
12:52:49.177,1789120369.177,492.94,6.7,0.9999
12:52:49.257,1789120369.257,493.18,6.74,0.9999
12:52:49.337,1789120369.337,492.94,6.79,0.9999
12:52:49.417,1789120369.417,491.25,6.84,0.9999
12:52:49.497,1789120369.497,491.25,6.92,0.9999
12:52:49.577,1789120369.577,489.56,7.0,0.9999
12:52:49.657,1789120369.657,489.31,7.04,0.9999
12:52:49.737,1789120369.737,487.86,7.11,0.9999
12:52:49.817,1789120369.817,488.59,7.17,0.9999
12:52:49.897,1789120369.897,488.59,7.19,0.9999
12:52:49.977,1789120369.977,485.93,7.17,0.9999
12:52:50.057,1789120370.057,486.65,7.23,0.9999
12:52:50.137,1789120370.137,484.72,7.28,0.9999
12:52:50.217,1789120370.217,484.24,7.37,0.9999
12:52:50.297,1789120370.297,484.96,7.4,0.9999
12:52:50.377,1789120370.377,482.79,7.42,0.9999
12:52:50.457,1789120370.457,482.3,7.46,0.9999
12:52:50.537,1789120370.537,482.3,7.51,0.9999
12:52:50.617,1789120370.617,484.0,7.52,0.9999
12:52:50.697,1789120370.697,485.2,7.5,0.9999
12:52:50.777,1789120370.777,482.3,7.42,0.9999
12:52:50.857,1789120370.857,482.79,7.48,0.9999
12:52:50.937,1789120370.937,482.79,7.51,0.9999
12:52:51.017,1789120371.017,482.3,7.51,0.9999
12:52:51.097,1789120371.097,483.03,7.53,0.9999
12:52:51.177,1789120371.177,481.58,7.53,0.9999
12:52:51.257,1789120371.257,481.82,7.53,0.9999
12:52:51.337,1789120371.337,482.54,7.53,0.9999
12:52:51.417,1789120371.417,483.75,7.54,0.9999
12:52:51.497,1789120371.497,484.96,7.5,0.9999
12:52:51.577,1789120371.577,484.96,7.41,0.9999
12:52:51.657,1789120371.657,483.75,7.42,0.9999
12:52:51.737,1789120371.737,484.72,7.42,0.9999
12:52:51.817,1789120371.817,485.2,7.41,0.9999
12:52:51.897,1789120371.897,485.69,7.4,0.9999
12:52:51.977,1789120371.977,486.17,7.38,0.9999
12:52:52.057,1789120372.057,484.72,7.38,0.9999
12:52:52.137,1789120372.137,485.2,7.38,0.9999
12:52:52.217,1789120372.217,487.14,7.36,0.9999
12:52:52.297,1789120372.297,487.86,7.32,0.9999
12:52:52.377,1789120372.377,488.1,7.21,0.9999
12:52:52.457,1789120372.457,489.31,7.2,0.9999
12:52:52.537,1789120372.537,487.62,7.18,0.9999
12:52:52.617,1789120372.617,488.83,7.18,0.9999
12:52:52.697,1789120372.697,489.8,7.15,0.9999
12:52:52.777,1789120372.777,489.8,7.13,0.9999
12:52:52.857,1789120372.857,489.07,7.09,0.9999
12:52:52.937,1789120372.937,490.52,7.09,0.9999
12:52:53.017,1789120373.017,491.01,7.08,0.9999
12:52:53.097,1789120373.097,492.46,7.02,0.9999
12:52:53.177,1789120373.177,492.94,6.9,0.9999
12:52:53.257,1789120373.257,493.42,6.88,0.9999
12:52:53.337,1789120373.337,493.18,6.84,0.9999
12:52:53.417,1789120373.417,494.39,6.82,0.9999
12:52:53.497,1789120373.497,494.87,6.78,0.9999
12:52:53.577,1789120373.577,494.15,6.74,0.9999
12:52:53.657,1789120373.657,495.12,6.7,0.9999
12:52:53.737,1789120373.737,496.08,6.67,0.9999
12:52:53.817,1789120373.817,497.05,6.63,0.9999
12:52:53.897,1789120373.897,498.02,6.56,0.9999
12:52:53.977,1789120373.977,498.74,6.42,0.9999
12:52:54.057,1789120374.057,498.74,6.38,0.9999
12:52:54.137,1789120374.137,498.26,6.34,0.9999
12:52:54.217,1789120374.217,499.95,6.31,0.9999
12:52:54.297,1789120374.297,500.43,6.24,0.9999
12:52:54.377,1789120374.377,500.92,6.21,0.9999
12:52:54.457,1789120374.457,501.16,6.16,0.9999
12:52:54.537,1789120374.537,501.89,6.13,0.9999
12:52:54.617,1789120374.617,501.89,6.06,0.9999
12:52:54.697,1789120374.697,500.43,6.02,0.9999
12:52:54.777,1789120374.777,501.64,6.07,0.9999
12:52:54.857,1789120374.857,502.85,6.03,0.9999
12:52:54.937,1789120374.937,503.09,5.97,0.9999
12:52:55.017,1789120375.017,502.85,5.91,0.9999
12:52:55.097,1789120375.097,504.06,5.9,0.9999
12:52:55.177,1789120375.177,503.09,5.87,0.9999
12:52:55.257,1789120375.257,503.09,5.85,0.9999
12:52:55.337,1789120375.337,504.3,5.8,0.9999
12:52:55.417,1789120375.417,504.3,5.78,0.9999
12:52:55.497,1789120375.497,502.85,5.77,0.9999
12:52:55.577,1789120375.577,504.06,5.84,0.9999
12:52:55.657,1789120375.657,504.3,5.81,0.9999
12:52:55.737,1789120375.737,503.09,5.77,0.9999
12:52:55.817,1789120375.817,504.06,5.77,0.9999
12:52:55.897,1789120375.897,504.79,5.76,0.9999
12:52:55.977,1789120375.977,504.3,5.75,0.9999
12:52:56.057,1789120376.057,504.3,5.72,0.9999
12:52:56.137,1789120376.137,505.03,5.73,0.9999
12:52:56.217,1789120376.217,503.82,5.73,0.9999
12:52:56.297,1789120376.297,503.58,5.7,0.9999
12:52:56.377,1789120376.377,503.82,5.77,0.9999
