iso,t_s,vDcInst,idc_units,iq_shed
18:21:57.057,1789140117.058,425.25,0.16,1.0
18:21:57.137,1789140117.138,425.25,0.16,1.0
18:21:57.217,1789140117.218,425.25,0.16,1.0
18:21:57.297,1789140117.298,425.49,0.16,1.0
18:21:57.377,1789140117.378,425.49,0.17,1.0
18:21:57.457,1789140117.458,425.49,0.16,1.0
18:21:57.537,1789140117.538,425.49,0.16,1.0
18:21:57.617,1789140117.618,425.49,0.16,1.0
18:21:57.697,1789140117.698,425.49,0.16,1.0
18:21:57.777,1789140117.778,425.49,0.16,1.0
18:21:57.857,1789140117.858,425.49,0.16,1.0
18:21:57.937,1789140117.938,425.49,0.17,1.0
18:21:58.017,1789140118.018,425.49,0.17,1.0
18:21:58.097,1789140118.098,425.49,0.16,1.0
18:21:58.177,1789140118.178,425.49,0.17,1.0
18:21:58.257,1789140118.258,425.49,0.17,1.0
18:21:58.337,1789140118.338,425.49,0.17,1.0
18:21:58.417,1789140118.418,425.49,0.17,1.0
18:21:58.497,1789140118.498,425.49,0.16,1.0
18:21:58.577,1789140118.578,425.49,0.16,1.0
18:21:58.657,1789140118.658,425.49,0.16,1.0
18:21:58.737,1789140118.738,425.49,0.17,1.0
18:21:58.817,1789140118.818,425.49,0.17,1.0
18:21:58.897,1789140118.898,425.49,0.17,1.0
18:21:58.977,1789140118.978,425.49,0.16,1.0
18:21:59.057,1789140119.058,425.49,0.17,1.0
18:21:59.137,1789140119.138,425.49,0.17,1.0
18:21:59.217,1789140119.218,425.49,0.17,1.0
18:21:59.297,1789140119.298,425.49,0.16,1.0
18:21:59.377,1789140119.378,425.49,0.16,1.0
18:21:59.457,1789140119.458,425.73,0.17,1.0
18:21:59.537,1789140119.538,425.49,0.16,1.0
18:21:59.617,1789140119.618,425.49,0.17,1.0
18:21:59.697,1789140119.698,425.49,0.17,1.0
18:21:59.777,1789140119.778,425.49,0.17,1.0
18:21:59.857,1789140119.858,425.49,0.17,1.0
18:21:59.937,1789140119.938,425.49,0.17,1.0
18:22:00.017,1789140120.018,425.49,0.17,1.0
18:22:00.097,1789140120.098,425.73,0.16,1.0
18:22:00.177,1789140120.178,425.49,0.16,1.0
18:22:00.257,1789140120.258,425.49,0.16,1.0
18:22:00.337,1789140120.338,425.49,0.16,1.0
18:22:00.417,1789140120.418,425.49,0.16,1.0
18:22:00.497,1789140120.498,425.49,0.16,1.0
18:22:00.577,1789140120.578,425.25,0.17,1.0
18:22:00.657,1789140120.658,425.25,0.17,1.0
18:22:00.737,1789140120.738,425.25,0.16,1.0
18:22:00.817,1789140120.818,425.01,0.17,1.0
18:22:00.897,1789140120.898,425.01,0.17,1.0
18:22:00.977,1789140120.978,425.01,0.17,1.0
18:22:01.057,1789140121.058,425.01,0.17,1.0
18:22:01.137,1789140121.138,425.25,0.18,1.0
18:22:01.217,1789140121.218,425.01,0.17,1.0
18:22:01.297,1789140121.298,425.01,0.16,1.0
18:22:01.377,1789140121.378,425.25,0.16,1.0
18:22:01.457,1789140121.458,425.25,0.16,1.0
18:22:01.537,1789140121.538,425.25,0.16,1.0
18:22:01.617,1789140121.618,425.25,0.17,1.0
18:22:01.697,1789140121.698,425.25,0.17,1.0
18:22:01.777,1789140121.778,425.25,0.16,1.0
18:22:01.857,1789140121.858,425.25,0.17,1.0
18:22:01.937,1789140121.938,425.25,0.17,1.0
18:22:02.017,1789140122.018,425.25,0.17,1.0
