iso,t_s,vDcInst,idc_units,iq_shed
09:25:49.556,1789107949.556,478.19,12.79,0.9999
09:25:49.636,1789107949.636,477.95,12.8,0.9999
09:25:49.716,1789107949.716,479.16,12.8,0.9999
09:25:49.796,1789107949.796,478.92,12.79,0.9999
09:25:49.876,1789107949.876,480.13,12.8,0.9999
09:25:49.956,1789107949.956,480.61,12.64,0.9999
09:25:50.036,1789107950.036,480.61,12.65,0.9999
09:25:50.116,1789107950.116,479.4,12.63,0.9999
09:25:50.196,1789107950.196,480.61,12.62,0.9999
09:25:50.276,1789107950.276,479.89,12.63,0.9999
09:25:50.356,1789107950.356,479.4,12.63,0.9999
09:25:50.436,1789107950.436,480.85,12.61,0.9999
09:25:50.516,1789107950.516,480.37,12.61,0.9999
09:25:50.596,1789107950.596,479.4,12.61,0.9999
09:25:50.676,1789107950.676,479.4,12.6,0.9999
09:25:50.756,1789107950.756,478.43,12.76,0.9999
09:25:50.836,1789107950.836,477.95,12.78,0.9999
09:25:50.916,1789107950.916,479.64,12.78,0.9999
09:25:50.996,1789107950.996,478.19,12.78,0.9999
09:25:51.076,1789107951.076,478.68,12.79,0.9999
09:25:51.156,1789107951.156,478.68,12.8,0.9999
09:25:51.236,1789107951.236,478.43,12.82,0.9999
09:25:51.316,1789107951.316,478.19,12.8,0.9999
09:25:51.396,1789107951.396,478.92,12.79,0.9999
09:25:51.476,1789107951.476,479.89,12.82,0.9999
09:25:51.556,1789107951.556,480.13,12.68,0.9999
09:25:51.636,1789107951.636,480.37,12.62,0.9999
09:25:51.716,1789107951.716,479.4,12.64,0.9999
09:25:51.796,1789107951.796,479.89,12.61,0.9999
09:25:51.876,1789107951.876,480.13,12.63,0.9999
09:25:51.956,1789107951.956,479.89,12.63,0.9999
09:25:52.036,1789107952.036,479.89,12.61,0.9999
09:25:52.116,1789107952.116,479.89,12.6,0.9999
09:25:52.196,1789107952.196,479.64,12.61,0.9999
09:25:52.276,1789107952.276,478.92,12.61,0.9999
09:25:52.356,1789107952.356,478.43,12.72,0.9999
09:25:52.436,1789107952.436,478.19,12.79,0.9999
09:25:52.516,1789107952.516,478.43,12.77,0.9999
09:25:52.596,1789107952.596,477.47,12.79,0.9999
09:25:52.676,1789107952.676,478.19,12.81,0.9999
09:25:52.756,1789107952.756,478.43,12.81,0.9999
09:25:52.836,1789107952.836,477.71,12.81,0.9999
09:25:52.916,1789107952.916,478.43,12.8,0.9999
09:25:52.996,1789107952.996,478.43,12.83,0.9999
09:25:53.076,1789107953.076,476.5,12.84,0.9999
09:25:53.156,1789107953.156,477.23,12.91,0.9999
09:25:53.236,1789107953.236,476.5,13.04,0.9999
09:25:53.316,1789107953.316,476.98,12.99,0.9999
09:25:53.396,1789107953.396,477.23,13.01,0.9999
09:25:53.476,1789107953.476,476.5,13.04,0.9999
09:25:53.556,1789107953.556,476.74,13.03,0.9999
09:25:53.636,1789107953.636,475.78,13.04,0.9999
09:25:53.716,1789107953.716,476.5,13.03,0.9999
09:25:53.796,1789107953.796,476.74,13.05,0.9999
09:25:53.876,1789107953.876,477.23,13.05,0.9999
09:25:53.956,1789107953.956,478.92,12.96,0.9999
09:25:54.036,1789107954.036,477.95,12.84,0.9999
09:25:54.116,1789107954.116,477.23,12.86,0.9999
09:25:54.196,1789107954.196,478.68,12.86,0.9999
09:25:54.276,1789107954.276,477.95,12.86,0.9999
09:25:54.356,1789107954.356,478.19,12.84,0.9999
09:25:54.436,1789107954.436,478.43,12.82,0.9999
09:25:54.516,1789107954.516,477.95,12.85,0.9999
09:25:54.596,1789107954.596,478.43,12.85,0.9999
09:25:54.676,1789107954.676,479.64,12.83,0.9999
09:25:54.756,1789107954.756,479.89,12.79,0.9999
09:25:54.836,1789107954.836,479.64,12.63,0.9999
09:25:54.916,1789107954.916,479.4,12.66,0.9999
09:25:54.996,1789107954.996,479.16,12.66,0.9999
09:25:55.076,1789107955.076,479.64,12.64,0.9999
09:25:55.156,1789107955.156,480.13,12.63,0.9999
09:25:55.236,1789107955.236,479.64,12.63,0.9999
09:25:55.316,1789107955.316,479.4,12.63,0.9999
09:25:55.396,1789107955.396,479.64,12.63,0.9999
09:25:55.476,1789107955.476,479.16,12.63,0.9999
09:25:55.556,1789107955.556,478.68,12.64,0.9999
09:25:55.636,1789107955.636,477.47,12.8,0.9999
09:25:55.716,1789107955.716,477.95,12.81,0.9999
09:25:55.796,1789107955.796,477.95,12.81,0.9999
09:25:55.876,1789107955.876,477.71,12.81,0.9999
09:25:55.956,1789107955.956,477.95,12.81,0.9999
09:25:56.036,1789107956.036,477.95,12.81,0.9999
09:25:56.116,1789107956.116,477.47,12.82,0.9999
09:25:56.196,1789107956.196,478.92,12.83,0.9999
09:25:56.276,1789107956.276,479.16,12.81,0.9999
09:25:56.356,1789107956.356,479.16,12.78,0.9999
09:25:56.436,1789107956.436,480.37,12.62,0.9999
09:25:56.516,1789107956.516,479.64,12.65,0.9999
09:25:56.596,1789107956.596,479.89,12.64,0.9999
09:25:56.676,1789107956.676,480.85,12.63,0.9999
09:25:56.756,1789107956.756,479.89,12.62,0.9999
09:25:56.836,1789107956.836,478.43,12.63,0.9999
09:25:56.916,1789107956.916,480.61,12.63,0.9999
09:25:56.996,1789107956.996,479.89,12.63,0.9999
09:25:57.076,1789107957.076,479.64,12.62,0.9999
09:25:57.156,1789107957.156,478.92,12.62,0.9999
09:25:57.236,1789107957.236,478.43,12.8,0.9999
09:25:57.316,1789107957.316,477.95,12.81,0.9999
09:25:57.396,1789107957.396,478.43,12.81,0.9999
09:25:57.476,1789107957.476,477.95,12.81,0.9999
09:25:57.556,1789107957.556,478.92,12.79,0.9999
09:25:57.636,1789107957.636,478.68,12.82,0.9999
09:25:57.716,1789107957.716,477.71,12.83,0.9999
09:25:57.796,1789107957.796,478.43,12.81,0.9999
09:25:57.876,1789107957.876,478.43,12.81,0.9999
09:25:57.956,1789107957.956,479.64,12.82,0.9999
09:25:58.036,1789107958.036,479.64,12.65,0.9999
09:25:58.116,1789107958.116,479.4,12.66,0.9999
09:25:58.196,1789107958.196,479.4,12.65,0.9999
09:25:58.276,1789107958.276,479.64,12.65,0.9999
09:25:58.356,1789107958.356,479.4,12.66,0.9999
09:25:58.436,1789107958.436,478.92,12.66,0.9999
09:25:58.516,1789107958.516,479.4,12.64,0.9999
09:25:58.596,1789107958.596,479.64,12.63,0.9999
09:25:58.676,1789107958.676,479.4,12.62,0.9999
09:25:58.756,1789107958.756,478.92,12.61,0.9999
09:25:58.836,1789107958.836,477.47,12.77,0.9999
09:25:58.916,1789107958.916,478.43,12.8,0.9999
09:25:58.996,1789107958.996,478.43,12.79,0.9999
