iso,t_s,vDcInst,idc_units,iq_shed
15:02:48.427,1789128168.428,485.93,12.52,0.9999
15:02:48.507,1789128168.508,486.17,12.52,0.9999
15:02:48.587,1789128168.588,485.2,12.52,0.9999
15:02:48.667,1789128168.668,485.69,12.53,0.9999
15:02:48.747,1789128168.748,485.69,12.54,0.9999
15:02:48.827,1789128168.828,486.41,12.55,0.9999
15:02:48.907,1789128168.908,486.9,12.54,0.9999
15:02:48.987,1789128168.988,487.86,12.54,0.9999
15:02:49.067,1789128169.068,487.86,12.45,0.9999
15:02:49.147,1789128169.148,487.62,12.36,0.9999
15:02:49.227,1789128169.228,488.35,12.38,0.9999
15:02:49.307,1789128169.308,487.62,12.36,0.9999
15:02:49.387,1789128169.388,488.1,12.37,0.9999
15:02:49.467,1789128169.468,488.83,12.36,0.9999
15:02:49.547,1789128169.548,487.14,12.36,0.9999
15:02:49.627,1789128169.628,487.62,12.35,0.9999
15:02:49.707,1789128169.708,487.86,12.35,0.9999
15:02:49.787,1789128169.788,488.1,12.34,0.9999
15:02:49.867,1789128169.868,488.59,12.26,0.9999
15:02:49.947,1789128169.948,489.07,12.17,0.9999
15:02:50.027,1789128170.028,490.04,12.18,0.9999
15:02:50.107,1789128170.108,488.83,12.16,0.9999
15:02:50.187,1789128170.188,489.31,12.15,0.9999
15:02:50.267,1789128170.268,488.83,12.15,0.9999
15:02:50.347,1789128170.348,489.8,12.14,0.9999
15:02:50.427,1789128170.428,489.07,12.14,0.9999
15:02:50.507,1789128170.508,490.28,12.12,0.9999
15:02:50.587,1789128170.588,491.25,12.13,0.9999
15:02:50.667,1789128170.668,490.04,12.08,0.9999
15:02:50.747,1789128170.748,490.04,11.96,0.9999
15:02:50.827,1789128170.828,492.21,11.99,0.9999
15:02:50.907,1789128170.908,491.01,11.95,0.9999
15:02:50.987,1789128170.988,489.8,11.95,0.9999
15:02:51.067,1789128171.068,490.04,11.95,0.9999
15:02:51.147,1789128171.148,491.73,11.95,0.9999
15:02:51.227,1789128171.228,491.97,11.94,0.9999
15:02:51.307,1789128171.308,491.25,11.94,0.9999
15:02:51.387,1789128171.388,489.8,11.92,0.9999
15:02:51.467,1789128171.468,490.28,11.98,0.9999
15:02:51.547,1789128171.548,490.28,12.11,0.9999
15:02:51.627,1789128171.628,489.31,12.09,0.9999
15:02:51.707,1789128171.708,489.31,12.09,0.9999
15:02:51.787,1789128171.788,489.8,12.08,0.9999
15:02:51.867,1789128171.868,490.28,12.09,0.9999
15:02:51.947,1789128171.948,489.31,12.11,0.9999
15:02:52.027,1789128172.028,490.28,12.12,0.9999
15:02:52.107,1789128172.108,491.25,12.12,0.9999
15:02:52.187,1789128172.188,488.35,12.1,0.9999
15:02:52.267,1789128172.268,487.38,12.14,0.9999
15:02:52.347,1789128172.348,488.59,12.31,0.9999
15:02:52.427,1789128172.428,488.83,12.29,0.9999
15:02:52.507,1789128172.508,487.62,12.3,0.9999
15:02:52.587,1789128172.588,488.59,12.3,0.9999
15:02:52.667,1789128172.668,488.1,12.31,0.9999
15:02:52.747,1789128172.748,487.38,12.31,0.9999
15:02:52.827,1789128172.828,487.38,12.32,0.9999
15:02:52.907,1789128172.908,487.14,12.31,0.9999
15:02:52.987,1789128172.988,487.38,12.31,0.9999
15:02:53.067,1789128173.068,486.17,12.35,0.9999
15:02:53.147,1789128173.148,486.65,12.51,0.9999
15:02:53.227,1789128173.228,485.93,12.51,0.9999
15:02:53.307,1789128173.308,485.45,12.5,0.9999
15:02:53.387,1789128173.388,485.69,12.5,0.9999
15:02:53.467,1789128173.468,485.2,12.52,0.9999
15:02:53.547,1789128173.548,485.69,12.52,0.9999
15:02:53.627,1789128173.628,485.93,12.53,0.9999
15:02:53.707,1789128173.708,486.41,12.53,0.9999
15:02:53.787,1789128173.788,485.93,12.53,0.9999
15:02:53.867,1789128173.868,488.35,12.53,0.9999
15:02:53.947,1789128173.948,488.1,12.38,0.9999
15:02:54.027,1789128174.028,488.1,12.36,0.9999
15:02:54.107,1789128174.108,488.1,12.35,0.9999
15:02:54.187,1789128174.188,488.1,12.36,0.9999
15:02:54.267,1789128174.268,488.35,12.36,0.9999
15:02:54.347,1789128174.348,487.62,12.36,0.9999
15:02:54.427,1789128174.428,488.83,12.35,0.9999
15:02:54.507,1789128174.508,487.62,12.35,0.9999
15:02:54.587,1789128174.588,487.86,12.34,0.9999
15:02:54.667,1789128174.668,489.56,12.35,0.9999
15:02:54.747,1789128174.748,489.07,12.19,0.9999
15:02:54.827,1789128174.828,488.1,12.15,0.9999
15:02:54.907,1789128174.908,490.04,12.16,0.9999
15:02:54.987,1789128174.988,490.52,12.16,0.9999
15:02:55.067,1789128175.068,488.35,12.16,0.9999
15:02:55.147,1789128175.148,488.83,12.14,0.9999
15:02:55.227,1789128175.228,489.8,12.13,0.9999
15:02:55.307,1789128175.308,489.56,12.12,0.9999
