t_s,clock,VDC,IDC,PDC,VG_A,VG_B,VG_C,IINV_A,IINV_B,IINV_C,STS,MODE,FAULT_FLAGS,FREQ,SET_FREQ,MOD_IDX,TEMP,STOP_REASON,FAULT_UV_CNT,FAULT_OC_CNT,IU_INST,IW_INST
36.681,12:13:34.891,15.947,0.447,7.136,0.000,0.000,0.000,0.078,0.094,0.134,5.000,1.000,0.000,5.000,5.000,0.200,32.957,5.000,98.0,47.0,0.0,-0.10256410390138626
36.793,12:13:35.002,15.947,0.447,7.136,0.000,0.000,0.000,0.078,0.094,0.134,5.000,1.000,0.000,5.000,5.000,0.200,32.957,5.000,98.0,47.0,0.0,-0.10256410390138626
36.904,12:13:35.114,15.947,0.447,7.136,0.000,0.000,0.000,0.078,0.094,0.134,5.000,1.000,0.000,5.000,5.000,0.200,32.957,5.000,98.0,47.0,0.0,-0.10256410390138626
37.015,12:13:35.225,15.947,0.447,7.136,0.000,0.000,0.000,0.078,0.094,0.134,5.000,1.000,0.000,5.000,5.000,0.200,32.957,5.000,98.0,47.0,0.0,-0.10256410390138626
37.128,12:13:35.530,15.961,0.423,6.751,0.000,0.000,0.000,0.077,0.092,0.130,5.000,1.000,0.000,5.000,5.000,0.200,32.951,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
37.432,12:13:35.641,15.961,0.423,6.751,0.000,0.000,0.000,0.077,0.092,0.130,5.000,1.000,0.000,5.000,5.000,0.200,32.951,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
37.543,12:13:35.753,15.957,0.399,6.371,0.000,0.000,0.000,0.075,0.096,0.132,5.000,1.000,0.000,5.000,5.000,0.200,32.955,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
37.656,12:13:35.866,15.957,0.399,6.371,0.000,0.000,0.000,0.075,0.096,0.132,5.000,1.000,0.000,5.000,5.000,0.200,32.955,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
37.767,12:13:35.977,15.957,0.399,6.371,0.000,0.000,0.000,0.075,0.096,0.132,5.000,1.000,0.000,5.000,5.000,0.200,32.955,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
37.896,12:13:36.106,15.947,0.447,7.129,0.000,0.000,0.000,0.074,0.091,0.127,5.000,1.000,0.000,5.000,5.000,0.200,32.953,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
38.007,12:13:36.216,15.947,0.447,7.129,0.000,0.000,0.000,0.074,0.091,0.127,5.000,1.000,0.000,5.000,5.000,0.200,32.953,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
38.120,12:13:36.330,15.947,0.447,7.129,0.000,0.000,0.000,0.074,0.091,0.127,5.000,1.000,0.000,5.000,5.000,0.200,32.953,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
38.232,12:13:36.633,15.947,0.447,7.129,0.000,0.000,0.000,0.074,0.091,0.127,5.000,1.000,0.000,5.000,5.000,0.200,32.953,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
38.536,12:13:36.745,15.939,0.418,6.668,0.000,0.000,0.000,0.078,0.088,0.127,5.000,1.000,0.000,5.000,5.000,0.200,32.955,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
38.648,12:13:36.857,15.939,0.418,6.668,0.000,0.000,0.000,0.078,0.088,0.127,5.000,1.000,0.000,5.000,5.000,0.200,32.955,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
38.759,12:13:36.968,15.949,0.420,6.698,0.000,0.000,0.000,0.071,0.091,0.123,5.000,1.000,0.000,5.000,5.000,0.200,32.953,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
38.872,12:13:37.081,15.949,0.420,6.698,0.000,0.000,0.000,0.071,0.091,0.123,5.000,1.000,0.000,5.000,5.000,0.200,32.953,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
38.982,12:13:37.192,15.949,0.420,6.698,0.000,0.000,0.000,0.071,0.091,0.123,5.000,1.000,0.000,5.000,5.000,0.200,32.953,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
39.095,12:13:37.305,15.949,0.420,6.698,0.000,0.000,0.000,0.071,0.091,0.123,5.000,1.000,0.000,5.000,5.000,0.200,32.953,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
39.206,12:13:37.415,15.944,0.442,7.045,0.000,0.000,0.000,0.074,0.092,0.126,5.000,1.000,0.000,5.000,5.000,0.200,32.953,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
39.318,12:13:37.719,15.944,0.442,7.045,0.000,0.000,0.000,0.074,0.092,0.126,5.000,1.000,0.000,5.000,5.000,0.200,32.953,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
39.623,12:13:37.833,15.982,0.369,5.903,0.000,0.000,0.000,0.074,0.089,0.122,5.000,1.000,0.000,5.000,5.000,0.200,32.952,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
39.735,12:13:37.945,15.982,0.369,5.903,0.000,0.000,0.000,0.074,0.089,0.122,5.000,1.000,0.000,5.000,5.000,0.200,32.952,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
39.847,12:13:38.057,15.982,0.369,5.903,0.000,0.000,0.000,0.074,0.089,0.122,5.000,1.000,0.000,5.000,5.000,0.200,32.952,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
39.958,12:13:38.167,15.975,0.416,6.651,0.000,0.000,0.000,0.075,0.088,0.123,5.000,1.000,0.000,5.000,5.000,0.200,32.951,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
40.070,12:13:38.280,15.975,0.416,6.651,0.000,0.000,0.000,0.075,0.088,0.123,5.000,1.000,0.000,5.000,5.000,0.200,32.951,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
40.182,12:13:38.391,15.975,0.416,6.651,0.000,0.000,0.000,0.075,0.088,0.123,5.000,1.000,0.000,5.000,5.000,0.200,32.951,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
40.294,12:13:38.504,15.975,0.416,6.651,0.000,0.000,0.000,0.075,0.088,0.123,5.000,1.000,0.000,5.000,5.000,0.200,32.951,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
40.406,12:13:38.808,15.939,0.445,7.099,0.000,0.000,0.000,0.073,0.084,0.118,5.000,1.000,0.000,5.000,5.000,0.200,32.951,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
40.710,12:13:38.920,15.939,0.445,7.099,0.000,0.000,0.000,0.073,0.084,0.118,5.000,1.000,0.000,5.000,5.000,0.200,32.951,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
40.823,12:13:39.032,15.962,0.390,6.225,0.000,0.000,0.000,0.081,0.086,0.128,5.000,1.000,0.000,5.000,5.000,0.200,32.951,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
40.934,12:13:39.144,15.962,0.390,6.225,0.000,0.000,0.000,0.081,0.086,0.128,5.000,1.000,0.000,5.000,5.000,0.200,32.951,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
41.046,12:13:39.256,15.962,0.390,6.225,0.000,0.000,0.000,0.081,0.086,0.128,5.000,1.000,0.000,5.000,5.000,0.200,32.951,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
41.157,12:13:39.367,15.938,0.425,6.770,0.000,0.000,0.000,0.070,0.082,0.110,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
41.269,12:13:39.478,15.938,0.425,6.770,0.000,0.000,0.000,0.070,0.082,0.110,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
41.381,12:13:39.591,15.938,0.425,6.770,0.000,0.000,0.000,0.070,0.082,0.110,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
41.494,12:13:39.895,15.938,0.425,6.770,0.000,0.000,0.000,0.070,0.082,0.110,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,-0.05128205195069313,-0.1538461595773697
41.798,12:13:40.008,15.957,0.429,6.848,0.000,0.000,0.000,0.073,0.088,0.121,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,-0.05128205195069313,-0.1538461595773697
41.909,12:13:40.119,15.957,0.429,6.848,0.000,0.000,0.000,0.073,0.088,0.121,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,-0.05128205195069313,-0.1538461595773697
42.021,12:13:40.230,15.969,0.445,7.107,0.000,0.000,0.000,0.075,0.088,0.122,5.000,1.000,0.000,5.000,5.000,0.200,32.950,5.000,98.0,47.0,-0.05128205195069313,-0.1538461595773697
42.133,12:13:40.343,15.969,0.445,7.107,0.000,0.000,0.000,0.075,0.088,0.122,5.000,1.000,0.000,5.000,5.000,0.200,32.950,5.000,98.0,47.0,-0.05128205195069313,-0.1538461595773697
42.245,12:13:40.454,15.969,0.445,7.107,0.000,0.000,0.000,0.075,0.088,0.122,5.000,1.000,0.000,5.000,5.000,0.200,32.950,5.000,98.0,47.0,-0.05128205195069313,-0.1538461595773697
42.357,12:13:40.566,15.941,0.407,6.495,0.000,0.000,0.000,0.079,0.090,0.131,5.000,1.000,0.000,5.000,5.000,0.200,32.950,5.000,98.0,47.0,-0.05128205195069313,-0.1538461595773697
42.469,12:13:40.679,15.941,0.407,6.495,0.000,0.000,0.000,0.079,0.090,0.131,5.000,1.000,0.000,5.000,5.000,0.200,32.950,5.000,98.0,47.0,-0.05128205195069313,-0.1538461595773697
42.581,12:13:40.982,15.941,0.407,6.495,0.000,0.000,0.000,0.079,0.090,0.131,5.000,1.000,0.000,5.000,5.000,0.200,32.950,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
42.885,12:13:41.094,15.940,0.425,6.775,0.000,0.000,0.000,0.077,0.089,0.126,5.000,1.000,0.000,5.000,5.000,0.200,32.952,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
42.996,12:13:41.206,15.940,0.425,6.775,0.000,0.000,0.000,0.077,0.089,0.126,5.000,1.000,0.000,5.000,5.000,0.200,32.952,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
43.108,12:13:41.318,15.940,0.425,6.775,0.000,0.000,0.000,0.077,0.089,0.126,5.000,1.000,0.000,5.000,5.000,0.200,32.952,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
43.220,12:13:41.430,15.956,0.432,6.890,0.000,0.000,0.000,0.073,0.092,0.125,5.000,1.000,0.000,5.000,5.000,0.200,32.952,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
43.333,12:13:41.543,15.956,0.432,6.890,0.000,0.000,0.000,0.073,0.092,0.125,5.000,1.000,0.000,5.000,5.000,0.200,32.952,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
43.445,12:13:41.654,15.956,0.432,6.890,0.000,0.000,0.000,0.073,0.092,0.125,5.000,1.000,0.000,5.000,5.000,0.200,32.952,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
43.572,12:13:41.782,15.969,0.426,6.806,0.000,0.000,0.000,0.072,0.084,0.115,5.000,1.000,0.000,5.000,5.000,0.200,32.949,5.000,98.0,47.0,-0.10256410390138626,-0.10256410390138626
43.683,12:13:42.085,15.969,0.426,6.806,0.000,0.000,0.000,0.072,0.084,0.115,5.000,1.000,0.000,5.000,5.000,0.200,32.949,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
43.988,12:13:42.198,15.944,0.381,6.075,0.000,0.000,0.000,0.073,0.087,0.120,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
44.100,12:13:42.310,15.944,0.381,6.075,0.000,0.000,0.000,0.073,0.087,0.120,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
44.212,12:13:42.422,15.944,0.381,6.075,0.000,0.000,0.000,0.073,0.087,0.120,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
44.323,12:13:42.532,15.944,0.381,6.075,0.000,0.000,0.000,0.073,0.087,0.120,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
44.435,12:13:42.645,15.986,0.451,7.207,0.000,0.000,0.000,0.074,0.083,0.116,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
44.547,12:13:42.757,15.986,0.451,7.207,0.000,0.000,0.000,0.074,0.083,0.116,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
44.659,12:13:42.869,15.986,0.451,7.207,0.000,0.000,0.000,0.074,0.083,0.116,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
44.772,12:13:43.173,15.986,0.451,7.207,0.000,0.000,0.000,0.074,0.083,0.116,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,0.0,-0.05128205195069313
45.075,12:13:43.285,15.957,0.418,6.666,0.000,0.000,0.000,0.078,0.082,0.119,5.000,1.000,0.000,5.000,5.000,0.200,32.945,5.000,98.0,47.0,0.0,-0.05128205195069313
45.188,12:13:43.397,15.961,0.419,6.681,0.000,0.000,0.000,0.073,0.080,0.113,5.000,1.000,0.000,5.000,5.000,0.200,32.943,5.000,98.0,47.0,0.0,-0.05128205195069313
45.300,12:13:43.509,15.961,0.419,6.681,0.000,0.000,0.000,0.073,0.080,0.113,5.000,1.000,0.000,5.000,5.000,0.200,32.943,5.000,98.0,47.0,0.0,-0.05128205195069313
45.411,12:13:43.620,15.961,0.419,6.681,0.000,0.000,0.000,0.073,0.080,0.113,5.000,1.000,0.000,5.000,5.000,0.200,32.943,5.000,98.0,47.0,0.0,-0.05128205195069313
45.522,12:13:43.732,15.961,0.419,6.681,0.000,0.000,0.000,0.073,0.080,0.113,5.000,1.000,0.000,5.000,5.000,0.200,32.943,5.000,98.0,47.0,0.0,-0.05128205195069313
45.635,12:13:43.845,15.954,0.432,6.887,0.000,0.000,0.000,0.076,0.088,0.125,5.000,1.000,0.000,5.000,5.000,0.200,32.947,5.000,98.0,47.0,0.0,-0.05128205195069313
45.747,12:13:43.956,15.954,0.432,6.887,0.000,0.000,0.000,0.076,0.088,0.125,5.000,1.000,0.000,5.000,5.000,0.200,32.947,5.000,98.0,47.0,0.0,-0.05128205195069313
45.859,12:13:44.260,15.954,0.432,6.887,0.000,0.000,0.000,0.076,0.088,0.125,5.000,1.000,0.000,5.000,5.000,0.200,32.947,5.000,98.0,47.0,0.0,-0.05128205195069313
46.162,12:13:44.372,15.961,0.414,6.612,0.000,0.000,0.000,0.077,0.082,0.118,5.000,1.000,0.000,5.000,5.000,0.200,32.945,5.000,98.0,47.0,0.0,-0.05128205195069313
46.275,12:13:44.484,15.961,0.414,6.612,0.000,0.000,0.000,0.077,0.082,0.118,5.000,1.000,0.000,5.000,5.000,0.200,32.945,5.000,98.0,47.0,0.0,-0.05128205195069313
46.387,12:13:44.597,15.961,0.414,6.612,0.000,0.000,0.000,0.077,0.082,0.118,5.000,1.000,0.000,5.000,5.000,0.200,32.945,5.000,98.0,47.0,0.0,-0.05128205195069313
46.498,12:13:44.708,15.965,0.417,6.659,0.000,0.000,0.000,0.075,0.081,0.115,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,0.0,-0.05128205195069313
46.611,12:13:44.820,15.965,0.417,6.659,0.000,0.000,0.000,0.075,0.081,0.115,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,0.0,-0.05128205195069313
46.722,12:13:44.931,15.965,0.417,6.659,0.000,0.000,0.000,0.075,0.081,0.115,5.000,1.000,0.000,5.000,5.000,0.200,32.948,5.000,98.0,47.0,0.0,-0.05128205195069313
46.835,12:13:45.044,15.962,0.452,7.218,0.000,0.000,0.000,0.068,0.081,0.107,5.000,1.000,0.000,5.000,5.000,0.200,32.942,5.000,98.0,47.0,0.0,-0.05128205195069313
46.946,12:13:45.347,15.962,0.452,7.218,0.000,0.000,0.000,0.068,0.081,0.107,5.000,1.000,0.000,5.000,5.000,0.200,32.942,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
47.250,12:13:45.460,15.968,0.374,5.964,0.000,0.000,0.000,0.074,0.078,0.110,5.000,1.000,0.000,5.000,5.000,0.200,32.943,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
47.361,12:13:45.571,15.968,0.374,5.964,0.000,0.000,0.000,0.074,0.078,0.110,5.000,1.000,0.000,5.000,5.000,0.200,32.943,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
47.474,12:13:45.684,15.968,0.374,5.964,0.000,0.000,0.000,0.074,0.078,0.110,5.000,1.000,0.000,5.000,5.000,0.200,32.943,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
47.586,12:13:45.795,15.968,0.374,5.964,0.000,0.000,0.000,0.074,0.078,0.110,5.000,1.000,0.000,5.000,5.000,0.200,32.943,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
47.698,12:13:45.908,15.960,0.420,6.699,0.000,0.000,0.000,0.077,0.083,0.118,5.000,1.000,0.000,5.000,5.000,0.200,32.939,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
47.810,12:13:46.019,15.960,0.420,6.699,0.000,0.000,0.000,0.077,0.083,0.118,5.000,1.000,0.000,5.000,5.000,0.200,32.939,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
47.921,12:13:46.130,15.960,0.420,6.699,0.000,0.000,0.000,0.077,0.083,0.118,5.000,1.000,0.000,5.000,5.000,0.200,32.939,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
48.032,12:13:46.434,15.948,0.442,7.056,0.000,0.000,0.000,0.072,0.084,0.116,5.000,1.000,0.000,5.000,5.000,0.200,32.943,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
48.336,12:13:46.546,15.948,0.442,7.056,0.000,0.000,0.000,0.072,0.084,0.116,5.000,1.000,0.000,5.000,5.000,0.200,32.943,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
48.449,12:13:46.659,15.964,0.393,6.279,0.000,0.000,0.000,0.072,0.081,0.112,5.000,1.000,0.000,5.000,5.000,0.200,32.939,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
48.561,12:13:46.770,15.964,0.393,6.279,0.000,0.000,0.000,0.072,0.081,0.112,5.000,1.000,0.000,5.000,5.000,0.200,32.939,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
48.673,12:13:46.882,15.964,0.393,6.279,0.000,0.000,0.000,0.072,0.081,0.112,5.000,1.000,0.000,5.000,5.000,0.200,32.939,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
48.785,12:13:46.995,15.964,0.393,6.279,0.000,0.000,0.000,0.072,0.081,0.112,5.000,1.000,0.000,5.000,5.000,0.200,32.939,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
48.897,12:13:47.107,15.962,0.415,6.619,0.000,0.000,0.000,0.076,0.079,0.117,5.000,1.000,0.000,5.000,5.000,0.200,32.944,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
49.010,12:13:47.219,15.962,0.415,6.619,0.000,0.000,0.000,0.076,0.079,0.117,5.000,1.000,0.000,5.000,5.000,0.200,32.944,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
49.120,12:13:47.523,15.962,0.415,6.619,0.000,0.000,0.000,0.076,0.079,0.117,5.000,1.000,0.000,5.000,5.000,0.200,32.944,5.000,98.0,47.0,0.0,-0.10256410390138626
49.425,12:13:47.634,15.948,0.445,7.094,0.000,0.000,0.000,0.074,0.076,0.110,5.000,1.000,0.000,5.000,5.000,0.200,32.937,5.000,98.0,47.0,0.0,-0.10256410390138626
49.537,12:13:47.746,15.948,0.445,7.094,0.000,0.000,0.000,0.074,0.076,0.110,5.000,1.000,0.000,5.000,5.000,0.200,32.937,5.000,98.0,47.0,0.0,-0.10256410390138626
49.648,12:13:47.857,15.936,0.449,7.149,0.000,0.000,0.000,0.082,0.095,0.140,5.000,1.000,0.000,5.000,5.000,0.200,32.945,5.000,98.0,47.0,0.0,-0.10256410390138626
49.761,12:13:47.970,15.936,0.449,7.149,0.000,0.000,0.000,0.082,0.095,0.140,5.000,1.000,0.000,5.000,5.000,0.200,32.945,5.000,98.0,47.0,0.0,-0.10256410390138626
49.873,12:13:48.082,15.936,0.449,7.149,0.000,0.000,0.000,0.082,0.095,0.140,5.000,1.000,0.000,5.000,5.000,0.200,32.945,5.000,98.0,47.0,0.0,-0.10256410390138626
49.985,12:13:48.194,15.936,0.449,7.149,0.000,0.000,0.000,0.082,0.095,0.140,5.000,1.000,0.000,5.000,5.000,0.200,32.945,5.000,98.0,47.0,0.0,-0.10256410390138626
50.096,12:13:48.306,15.942,0.423,6.747,0.000,0.000,0.000,0.083,0.092,0.137,5.000,1.000,0.000,5.000,5.000,0.200,32.943,5.000,98.0,47.0,0.0,-0.10256410390138626
50.208,12:13:48.610,15.942,0.423,6.747,0.000,0.000,0.000,0.083,0.092,0.137,5.000,1.000,0.000,5.000,5.000,0.200,32.943,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
50.513,12:13:48.722,15.945,0.385,6.144,0.000,0.000,0.000,0.082,0.094,0.138,5.000,1.000,0.000,5.000,5.000,0.200,32.944,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
50.625,12:13:48.834,15.945,0.385,6.144,0.000,0.000,0.000,0.082,0.094,0.138,5.000,1.000,0.000,5.000,5.000,0.200,32.944,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
50.736,12:13:48.946,15.945,0.385,6.144,0.000,0.000,0.000,0.082,0.094,0.138,5.000,1.000,0.000,5.000,5.000,0.200,32.944,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
50.848,12:13:49.058,15.945,0.385,6.144,0.000,0.000,0.000,0.082,0.094,0.138,5.000,1.000,0.000,5.000,5.000,0.200,32.944,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
50.960,12:13:49.170,15.939,0.445,7.100,0.000,0.000,0.000,0.082,0.096,0.140,5.000,1.000,0.000,5.000,5.000,0.200,32.946,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
51.072,12:13:49.282,15.939,0.445,7.100,0.000,0.000,0.000,0.082,0.096,0.140,5.000,1.000,0.000,5.000,5.000,0.200,32.946,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
51.184,12:13:49.394,15.939,0.445,7.100,0.000,0.000,0.000,0.082,0.096,0.140,5.000,1.000,0.000,5.000,5.000,0.200,32.946,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
51.296,12:13:49.697,15.935,0.413,6.577,0.000,0.000,0.000,0.082,0.090,0.134,5.000,1.000,0.000,5.000,5.000,0.200,32.941,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
51.599,12:13:49.809,15.935,0.413,6.577,0.000,0.000,0.000,0.082,0.090,0.134,5.000,1.000,0.000,5.000,5.000,0.200,32.941,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
51.712,12:13:49.922,15.941,0.422,6.731,0.000,0.000,0.000,0.080,0.094,0.136,5.000,1.000,0.000,5.000,5.000,0.200,32.940,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
51.823,12:13:50.033,15.941,0.422,6.731,0.000,0.000,0.000,0.080,0.094,0.136,5.000,1.000,0.000,5.000,5.000,0.200,32.940,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
51.935,12:13:50.145,15.941,0.422,6.731,0.000,0.000,0.000,0.080,0.094,0.136,5.000,1.000,0.000,5.000,5.000,0.200,32.940,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
52.047,12:13:50.257,15.941,0.422,6.731,0.000,0.000,0.000,0.080,0.094,0.136,5.000,1.000,0.000,5.000,5.000,0.200,32.940,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
52.160,12:13:50.369,15.933,0.430,6.849,0.000,0.000,0.000,0.076,0.095,0.132,5.000,1.000,0.000,5.000,5.000,0.200,32.942,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
52.271,12:13:50.481,15.933,0.430,6.849,0.000,0.000,0.000,0.076,0.095,0.132,5.000,1.000,0.000,5.000,5.000,0.200,32.942,5.000,98.0,47.0,-0.05128205195069313,-0.10256410390138626
52.384,12:13:50.785,15.933,0.430,6.849,0.000,0.000,0.000,0.076,0.095,0.132,5.000,1.000,0.000,5.000,5.000,0.200,32.942,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
52.686,12:13:50.896,15.957,0.428,6.828,0.000,0.000,0.000,0.076,0.097,0.136,5.000,1.000,0.000,5.000,5.000,0.200,32.941,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
52.799,12:13:51.009,15.957,0.428,6.828,0.000,0.000,0.000,0.076,0.097,0.136,5.000,1.000,0.000,5.000,5.000,0.200,32.941,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
52.911,12:13:51.121,15.938,0.420,6.696,0.000,0.000,0.000,0.081,0.096,0.140,5.000,1.000,0.000,5.000,5.000,0.200,32.940,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
53.024,12:13:51.233,15.938,0.420,6.696,0.000,0.000,0.000,0.081,0.096,0.140,5.000,1.000,0.000,5.000,5.000,0.200,32.940,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
53.135,12:13:51.344,15.938,0.420,6.696,0.000,0.000,0.000,0.081,0.096,0.140,5.000,1.000,0.000,5.000,5.000,0.200,32.940,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
53.247,12:13:51.457,15.938,0.420,6.696,0.000,0.000,0.000,0.081,0.096,0.140,5.000,1.000,0.000,5.000,5.000,0.200,32.940,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
53.358,12:13:51.568,15.977,0.431,6.883,0.000,0.000,0.000,0.078,0.091,0.129,5.000,1.000,0.000,5.000,5.000,0.200,32.937,5.000,98.0,47.0,-0.05128205195069313,-0.05128205195069313
53.470,12:13:51.872,15.977,0.431,6.883,0.000,0.000,0.000,0.078,0.091,0.129,5.000,1.000,0.000,5.000,5.000,0.200,32.937,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
53.775,12:13:51.984,15.950,0.390,6.222,0.000,0.000,0.000,0.076,0.091,0.127,5.000,1.000,0.000,5.000,5.000,0.200,32.936,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
53.886,12:13:52.095,15.950,0.390,6.222,0.000,0.000,0.000,0.076,0.091,0.127,5.000,1.000,0.000,5.000,5.000,0.200,32.936,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
53.999,12:13:52.208,15.950,0.390,6.222,0.000,0.000,0.000,0.076,0.091,0.127,5.000,1.000,0.000,5.000,5.000,0.200,32.936,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
54.109,12:13:52.319,15.959,0.423,6.745,0.000,0.000,0.000,0.080,0.093,0.135,5.000,1.000,0.000,5.000,5.000,0.200,32.934,5.000,98.0,47.0,-0.10256410390138626,-0.05128205195069313
