t_s,clock,VDC,IDC,PDC,VG_A,VG_B,VG_C,IINV_A,IINV_B,IINV_C,STS,MODE,FAULT_FLAGS,FREQ,SET_FREQ,MOD_IDX,TEMP,STOP_REASON,FAULT_UV_CNT,FAULT_OC_CNT,IU_INST,IW_INST
0.399,13:00:17.555,536.844,0.824,442.444,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.100,0.100,0.010,46.847,5.000,101.0,47.0,0.05128205195069313,0.0
0.734,13:00:17.700,536.776,0.826,443.478,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.300,0.300,0.010,46.886,5.000,101.0,47.0,0.05128205195069313,0.0
1.233,13:00:18.197,536.726,0.823,441.963,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.500,0.500,0.010,46.823,5.000,101.0,47.0,0.05128205195069313,0.0
1.376,13:00:18.260,536.726,0.823,441.963,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.500,0.500,0.010,46.823,5.000,101.0,47.0,0.05128205195069313,0.0
1.441,13:00:18.516,536.726,0.823,441.963,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.500,0.500,0.010,46.823,5.000,101.0,47.0,-0.10256410390138626,0.0
1.697,13:00:18.659,536.703,0.825,442.920,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.519,0.700,0.011,46.752,5.000,101.0,47.0,-0.10256410390138626,0.0
1.840,13:00:18.724,536.703,0.825,442.920,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.519,0.700,0.011,46.752,5.000,101.0,47.0,-0.10256410390138626,0.0
1.904,13:00:18.788,536.703,0.825,442.920,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.519,0.700,0.011,46.752,5.000,101.0,47.0,-0.10256410390138626,0.0
1.968,13:00:18.932,536.683,0.827,443.854,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.700,0.700,0.014,46.701,5.000,101.0,47.0,-0.10256410390138626,0.0
2.112,13:00:18.996,536.683,0.827,443.854,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.700,0.700,0.014,46.701,5.000,101.0,47.0,-0.10256410390138626,0.0
2.175,13:00:19.059,536.683,0.827,443.854,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.700,0.700,0.014,46.701,5.000,101.0,47.0,-0.10256410390138626,0.0
2.240,13:00:19.204,536.683,0.827,443.854,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.700,0.700,0.014,46.701,5.000,101.0,47.0,-0.10256410390138626,0.0
2.384,13:00:19.268,536.656,0.829,444.748,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.700,0.700,0.014,46.701,5.000,101.0,47.0,-0.10256410390138626,0.0
2.447,13:00:19.524,536.656,0.829,444.748,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.700,0.700,0.014,46.701,5.000,101.0,47.0,0.1538461595773697,-0.10256410390138626
2.704,13:00:19.665,536.656,0.829,444.748,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.100,1.100,0.023,46.565,5.000,101.0,47.0,0.1538461595773697,-0.10256410390138626
2.845,13:00:19.729,536.630,0.828,444.485,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.100,1.100,0.023,46.565,5.000,101.0,47.0,0.1538461595773697,-0.10256410390138626
2.909,13:00:19.793,536.630,0.828,444.485,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.100,1.100,0.023,46.565,5.000,101.0,47.0,0.1538461595773697,-0.10256410390138626
2.974,13:00:19.937,536.630,0.828,444.485,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.100,1.100,0.023,46.565,5.000,101.0,47.0,0.1538461595773697,-0.10256410390138626
3.117,13:00:20.001,536.630,0.828,444.485,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.100,1.100,0.023,46.565,5.000,101.0,47.0,0.1538461595773697,-0.10256410390138626
3.181,13:00:20.065,536.655,0.849,455.407,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.100,1.100,0.023,46.565,5.000,101.0,47.0,0.1538461595773697,-0.10256410390138626
3.246,13:00:20.209,536.655,0.849,455.407,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.299,1.300,0.027,46.500,5.000,101.0,47.0,0.1538461595773697,-0.10256410390138626
3.389,13:00:20.273,536.655,0.849,455.407,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.299,1.300,0.027,46.500,5.000,101.0,47.0,0.1538461595773697,-0.10256410390138626
3.453,13:00:20.528,536.655,0.849,455.407,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.299,1.300,0.027,46.500,5.000,101.0,47.0,-1.4871795177459717,-0.05128205195069313
3.708,13:00:20.672,536.535,0.875,469.361,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.318,1.500,0.027,46.445,5.000,101.0,47.0,-1.4871795177459717,-0.05128205195069313
3.853,13:00:20.737,536.535,0.875,469.361,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.318,1.500,0.027,46.445,5.000,101.0,47.0,-1.4871795177459717,-0.05128205195069313
3.916,13:00:20.800,536.535,0.875,469.361,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.318,1.500,0.027,46.445,5.000,101.0,47.0,-1.4871795177459717,-0.05128205195069313
3.981,13:00:20.944,536.535,0.875,469.361,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.499,1.500,0.031,46.346,5.000,101.0,47.0,-1.4871795177459717,-0.05128205195069313
4.125,13:00:21.009,536.471,0.908,486.932,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.499,1.500,0.031,46.346,5.000,101.0,47.0,-1.4871795177459717,-0.05128205195069313
4.188,13:00:21.072,536.471,0.908,486.932,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.499,1.500,0.031,46.346,5.000,101.0,47.0,-1.4871795177459717,-0.05128205195069313
4.253,13:00:21.216,536.471,0.908,486.932,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.499,1.500,0.031,46.346,5.000,101.0,47.0,-1.4871795177459717,-0.05128205195069313
4.397,13:00:21.281,536.396,0.933,500.611,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.499,1.500,0.031,46.346,5.000,101.0,47.0,-1.4871795177459717,-0.05128205195069313
4.461,13:00:21.536,536.396,0.933,500.611,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.499,1.500,0.031,46.346,5.000,101.0,47.0,-1.6410256624221802,3.846153736114502
4.716,13:00:21.680,536.396,0.933,500.611,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.699,1.700,0.035,46.365,5.000,101.0,47.0,-1.6410256624221802,3.846153736114502
4.860,13:00:21.744,536.342,0.947,507.753,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.699,1.700,0.035,46.365,5.000,101.0,47.0,-1.6410256624221802,3.846153736114502
4.924,13:00:21.808,536.342,0.947,507.753,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.699,1.700,0.035,46.365,5.000,101.0,47.0,-1.6410256624221802,3.846153736114502
4.989,13:00:21.952,536.342,0.947,507.753,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.899,1.900,0.039,46.346,5.000,101.0,47.0,-1.6410256624221802,3.846153736114502
5.132,13:00:22.016,536.342,0.947,507.753,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.899,1.900,0.039,46.346,5.000,101.0,47.0,-1.6410256624221802,3.846153736114502
5.197,13:00:22.080,536.342,0.947,507.753,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.899,1.900,0.039,46.346,5.000,101.0,47.0,-1.6410256624221802,3.846153736114502
5.260,13:00:22.224,536.379,0.943,505.764,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.099,2.100,0.043,46.307,5.000,101.0,47.0,-1.6410256624221802,3.846153736114502
5.403,13:00:22.287,536.379,0.943,505.764,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.099,2.100,0.043,46.307,5.000,101.0,47.0,-1.6410256624221802,3.846153736114502
5.468,13:00:22.544,536.379,0.943,505.764,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.099,2.100,0.043,46.307,5.000,101.0,47.0,3.8974359035491943,-2.4102563858032227
5.724,13:00:22.688,536.333,0.957,513.056,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.118,2.300,0.043,46.290,5.000,101.0,47.0,3.8974359035491943,-2.4102563858032227
5.867,13:00:22.751,536.333,0.957,513.056,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.118,2.300,0.043,46.290,5.000,101.0,47.0,3.8974359035491943,-2.4102563858032227
5.931,13:00:22.815,536.333,0.957,513.056,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.118,2.300,0.043,46.290,5.000,101.0,47.0,3.8974359035491943,-2.4102563858032227
5.996,13:00:22.959,536.333,0.957,513.056,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.299,2.300,0.047,46.289,5.000,101.0,47.0,3.8974359035491943,-2.4102563858032227
6.140,13:00:23.024,536.280,0.993,532.371,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.299,2.300,0.047,46.289,5.000,101.0,47.0,3.8974359035491943,-2.4102563858032227
6.204,13:00:23.088,536.280,0.993,532.371,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.299,2.300,0.047,46.289,5.000,101.0,47.0,3.8974359035491943,-2.4102563858032227
6.268,13:00:23.231,536.280,0.993,532.371,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.299,2.300,0.047,46.289,5.000,101.0,47.0,3.8974359035491943,-2.4102563858032227
6.411,13:00:23.295,536.280,0.993,532.371,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.299,2.300,0.047,46.289,5.000,101.0,47.0,3.8974359035491943,-2.4102563858032227
6.475,13:00:23.551,536.201,1.041,558.073,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.299,2.300,0.047,46.289,5.000,101.0,47.0,4.820512771606445,-0.6666666865348816
6.730,13:00:23.695,536.201,1.041,558.073,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.499,2.500,0.051,46.286,5.000,101.0,47.0,4.820512771606445,-0.6666666865348816
6.875,13:00:23.759,536.179,1.066,571.372,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.499,2.500,0.051,46.286,5.000,101.0,47.0,4.820512771606445,-0.6666666865348816
6.939,13:00:23.823,536.179,1.066,571.372,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.499,2.500,0.051,46.286,5.000,101.0,47.0,4.820512771606445,-0.6666666865348816
7.003,13:00:23.967,536.179,1.066,571.372,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.700,2.700,0.055,46.292,5.000,101.0,47.0,4.820512771606445,-0.6666666865348816
7.147,13:00:24.031,536.179,1.066,571.372,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.700,2.700,0.055,46.292,5.000,101.0,47.0,4.820512771606445,-0.6666666865348816
7.211,13:00:24.095,536.179,1.066,571.372,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.700,2.700,0.055,46.292,5.000,101.0,47.0,4.820512771606445,-0.6666666865348816
7.275,13:00:24.239,536.122,1.075,576.481,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.900,2.900,0.060,46.301,5.000,101.0,47.0,4.820512771606445,-0.6666666865348816
7.418,13:00:24.302,536.122,1.075,576.481,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.900,2.900,0.060,46.301,5.000,101.0,47.0,4.820512771606445,-0.6666666865348816
7.483,13:00:24.558,536.122,1.075,576.481,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.900,2.900,0.060,46.301,5.000,101.0,47.0,1.384615421295166,-6.820512771606445
7.739,13:00:24.702,536.053,1.087,582.838,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.919,3.100,0.060,46.312,5.000,101.0,47.0,1.384615421295166,-6.820512771606445
7.882,13:00:24.766,536.053,1.087,582.838,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.919,3.100,0.060,46.312,5.000,101.0,47.0,1.384615421295166,-6.820512771606445
7.946,13:00:24.829,536.053,1.087,582.838,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.919,3.100,0.060,46.312,5.000,101.0,47.0,1.384615421295166,-6.820512771606445
8.010,13:00:24.974,536.053,1.087,582.838,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.100,3.100,0.064,46.335,5.000,101.0,47.0,1.384615421295166,-6.820512771606445
8.155,13:00:25.038,536.017,1.129,605.278,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.100,3.100,0.064,46.335,5.000,101.0,47.0,1.384615421295166,-6.820512771606445
8.219,13:00:25.103,536.017,1.129,605.278,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.100,3.100,0.064,46.335,5.000,101.0,47.0,1.384615421295166,-6.820512771606445
8.283,13:00:25.247,536.017,1.129,605.278,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.100,3.100,0.064,46.335,5.000,101.0,47.0,1.384615421295166,-6.820512771606445
8.425,13:00:25.309,536.017,1.129,605.278,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.100,3.100,0.064,46.335,5.000,101.0,47.0,1.384615421295166,-6.820512771606445
8.490,13:00:25.565,535.934,1.179,631.787,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.100,3.100,0.064,46.335,5.000,101.0,47.0,1.2307692766189575,7.384615421295166
8.745,13:00:25.710,535.934,1.179,631.787,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,3.300,3.300,0.068,46.382,5.000,101.0,47.0,1.2307692766189575,7.384615421295166
8.890,13:00:25.774,535.889,1.220,654.034,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,3.300,3.300,0.068,46.382,5.000,101.0,47.0,1.2307692766189575,7.384615421295166
8.954,13:00:25.838,535.889,1.220,654.034,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,3.300,3.300,0.068,46.382,5.000,101.0,47.0,1.2307692766189575,7.384615421295166
9.017,13:00:25.981,535.889,1.220,654.034,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.500,3.500,0.072,46.415,5.000,101.0,47.0,1.2307692766189575,7.384615421295166
9.162,13:00:26.046,535.889,1.220,654.034,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.500,3.500,0.072,46.415,5.000,101.0,47.0,1.2307692766189575,7.384615421295166
9.225,13:00:26.109,535.889,1.220,654.034,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.500,3.500,0.072,46.415,5.000,101.0,47.0,1.2307692766189575,7.384615421295166
9.289,13:00:26.254,535.789,1.256,673.124,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.700,3.700,0.076,46.458,5.000,101.0,47.0,1.2307692766189575,7.384615421295166
9.433,13:00:26.317,535.789,1.256,673.124,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.700,3.700,0.076,46.458,5.000,101.0,47.0,1.2307692766189575,7.384615421295166
9.497,13:00:26.573,535.789,1.256,673.124,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.700,3.700,0.076,46.458,5.000,101.0,47.0,-9.384614944458008,-7.692307472229004
9.753,13:00:26.717,535.766,1.291,691.773,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.719,3.900,0.076,46.523,5.000,101.0,47.0,-9.384614944458008,-7.692307472229004
9.897,13:00:26.781,535.766,1.291,691.773,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.719,3.900,0.076,46.523,5.000,101.0,47.0,-9.384614944458008,-7.692307472229004
9.960,13:00:26.844,535.766,1.291,691.773,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.719,3.900,0.076,46.523,5.000,101.0,47.0,-9.384614944458008,-7.692307472229004
10.025,13:00:26.989,535.766,1.291,691.773,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.900,3.900,0.080,46.579,5.000,101.0,47.0,-9.384614944458008,-7.692307472229004
10.169,13:00:27.053,535.606,1.353,724.529,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.900,3.900,0.080,46.579,5.000,101.0,47.0,-9.384614944458008,-7.692307472229004
10.233,13:00:27.117,535.606,1.353,724.529,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.900,3.900,0.080,46.579,5.000,101.0,47.0,-9.384614944458008,-7.692307472229004
10.297,13:00:27.261,535.606,1.353,724.529,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.900,3.900,0.080,46.579,5.000,101.0,47.0,-9.384614944458008,-7.692307472229004
10.440,13:00:27.324,535.606,1.353,724.529,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.900,3.900,0.080,46.579,5.000,101.0,47.0,-9.384614944458008,-7.692307472229004
10.505,13:00:27.580,535.524,1.427,764.319,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.900,3.900,0.080,46.579,5.000,101.0,47.0,0.20512820780277252,-11.230769157409668
10.760,13:00:27.724,535.524,1.427,764.319,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.100,4.100,0.084,46.659,5.000,101.0,47.0,0.20512820780277252,-11.230769157409668
10.905,13:00:27.789,535.419,1.525,816.502,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.100,4.100,0.084,46.659,5.000,101.0,47.0,0.20512820780277252,-11.230769157409668
10.969,13:00:27.853,535.419,1.525,816.502,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.100,4.100,0.084,46.659,5.000,101.0,47.0,0.20512820780277252,-11.230769157409668
11.033,13:00:27.996,535.419,1.525,816.502,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.300,4.300,0.088,46.727,5.000,101.0,47.0,0.20512820780277252,-11.230769157409668
11.176,13:00:28.060,535.419,1.525,816.502,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.300,4.300,0.088,46.727,5.000,101.0,47.0,0.20512820780277252,-11.230769157409668
11.241,13:00:28.125,535.419,1.525,816.502,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.300,4.300,0.088,46.727,5.000,101.0,47.0,0.20512820780277252,-11.230769157409668
11.304,13:00:28.268,535.327,1.547,828.309,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.500,4.500,0.092,46.810,5.000,101.0,47.0,0.20512820780277252,-11.230769157409668
11.448,13:00:28.332,535.327,1.547,828.309,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.500,4.500,0.092,46.810,5.000,101.0,47.0,0.20512820780277252,-11.230769157409668
11.512,13:00:28.875,535.327,1.547,828.309,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.500,4.500,0.092,46.810,5.000,101.0,,-13.230769157409668,4.512820720672607
12.055,13:00:29.019,535.221,1.613,863.242,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.700,4.700,0.097,46.987,5.000,101.0,,-13.230769157409668,4.512820720672607
12.200,13:00:29.084,535.063,1.711,915.542,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.700,4.700,0.097,46.987,5.000,101.0,,-13.230769157409668,4.512820720672607
12.263,13:00:29.147,535.063,1.711,915.542,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.700,4.700,0.097,46.987,5.000,101.0,,-13.230769157409668,4.512820720672607
12.327,13:00:29.292,535.063,1.711,915.542,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.700,4.700,0.097,46.987,5.000,101.0,,-13.230769157409668,4.512820720672607
12.471,13:00:29.355,535.063,1.711,915.542,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.700,4.700,0.097,46.987,5.000,101.0,,-13.230769157409668,4.512820720672607
12.535,13:00:29.611,534.951,1.790,957.799,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.700,4.700,0.097,46.987,5.000,101.0,47.0,-3.7435896396636963,-11.384614944458008
12.791,13:00:29.755,534.951,1.790,957.799,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.900,4.900,0.101,47.125,5.000,101.0,47.0,-3.7435896396636963,-11.384614944458008
12.936,13:00:29.820,535.396,1.518,812.561,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.900,4.900,0.101,47.125,5.000,101.0,47.0,-3.7435896396636963,-11.384614944458008
13.000,13:00:29.884,535.396,1.518,812.561,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.900,4.900,0.101,47.125,5.000,101.0,47.0,-3.7435896396636963,-11.384614944458008
13.063,13:00:30.028,535.396,1.518,812.561,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.100,5.100,0.105,47.242,5.000,101.0,47.0,-3.7435896396636963,-11.384614944458008
13.208,13:00:30.091,535.396,1.518,812.561,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.100,5.100,0.105,47.242,5.000,101.0,47.0,-3.7435896396636963,-11.384614944458008
13.271,13:00:30.155,535.396,1.518,812.561,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.100,5.100,0.105,47.242,5.000,101.0,47.0,-3.7435896396636963,-11.384614944458008
13.336,13:00:30.299,535.528,1.409,754.636,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.300,5.300,0.109,47.329,5.000,101.0,47.0,-3.7435896396636963,-11.384614944458008
13.478,13:00:30.362,535.528,1.409,754.636,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.300,5.300,0.109,47.329,5.000,101.0,47.0,-3.7435896396636963,-11.384614944458008
13.544,13:00:30.619,535.528,1.409,754.636,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.300,5.300,0.109,47.329,5.000,101.0,47.0,-3.230769157409668,2.307692289352417
13.798,13:00:30.762,535.472,1.422,761.342,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.319,5.500,0.109,47.317,5.000,101.0,47.0,-3.230769157409668,2.307692289352417
13.942,13:00:30.826,535.472,1.422,761.342,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.319,5.500,0.109,47.317,5.000,101.0,47.0,-3.230769157409668,2.307692289352417
14.006,13:00:30.890,535.472,1.422,761.342,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.319,5.500,0.109,47.317,5.000,101.0,47.0,-3.230769157409668,2.307692289352417
14.071,13:00:31.034,535.472,1.422,761.342,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.319,5.500,0.109,47.317,5.000,101.0,47.0,-3.230769157409668,2.307692289352417
14.214,13:00:31.098,535.444,1.438,769.916,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.319,5.500,0.109,47.317,5.000,101.0,47.0,-3.230769157409668,2.307692289352417
14.278,13:00:31.162,535.444,1.438,769.916,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.319,5.500,0.109,47.317,5.000,101.0,47.0,-3.230769157409668,2.307692289352417
14.343,13:00:31.307,535.444,1.438,769.916,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.500,5.500,0.113,47.283,5.000,101.0,47.0,-3.230769157409668,2.307692289352417
14.486,13:00:31.370,535.444,1.438,769.916,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.500,5.500,0.113,47.283,5.000,101.0,47.0,-3.230769157409668,2.307692289352417
14.551,13:00:31.626,535.444,1.438,769.916,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.500,5.500,0.113,47.283,5.000,101.0,47.0,9.230769157409668,-1.2307692766189575
14.805,13:00:31.770,535.400,1.465,784.193,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.700,5.700,0.117,47.242,5.000,101.0,47.0,9.230769157409668,-1.2307692766189575
14.949,13:00:31.833,535.400,1.465,784.193,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.700,5.700,0.117,47.242,5.000,101.0,47.0,9.230769157409668,-1.2307692766189575
15.015,13:00:31.899,535.374,1.500,803.106,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.700,5.700,0.117,47.242,5.000,101.0,47.0,9.230769157409668,-1.2307692766189575
15.078,13:00:32.042,535.374,1.500,803.106,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.900,5.900,0.121,47.197,5.000,101.0,47.0,9.230769157409668,-1.2307692766189575
15.222,13:00:32.106,535.374,1.500,803.106,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.900,5.900,0.121,47.197,5.000,101.0,47.0,9.230769157409668,-1.2307692766189575
15.286,13:00:32.170,535.374,1.500,803.106,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.900,5.900,0.121,47.197,5.000,101.0,47.0,9.230769157409668,-1.2307692766189575
15.350,13:00:32.314,535.374,1.500,803.106,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,6.100,6.100,0.125,47.167,5.000,101.0,47.0,9.230769157409668,-1.2307692766189575
15.493,13:00:32.377,535.348,1.488,796.353,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,6.100,6.100,0.125,47.167,5.000,101.0,47.0,9.230769157409668,-1.2307692766189575
15.558,13:00:32.634,535.348,1.488,796.353,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,6.100,6.100,0.125,47.167,5.000,101.0,47.0,-7.384615421295166,9.84615421295166
15.814,13:00:32.777,535.381,1.499,802.770,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,6.119,6.300,0.126,47.146,5.000,101.0,47.0,-7.384615421295166,9.84615421295166
15.958,13:00:32.842,535.381,1.499,802.770,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,6.119,6.300,0.126,47.146,5.000,101.0,47.0,-7.384615421295166,9.84615421295166
16.022,13:00:32.906,535.381,1.499,802.770,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,6.119,6.300,0.126,47.146,5.000,101.0,47.0,-7.384615421295166,9.84615421295166
