t_s,clock,VDC,IDC,PDC,VG_A,VG_B,VG_C,IINV_A,IINV_B,IINV_C,STS,MODE,FAULT_FLAGS,FREQ,SET_FREQ,MOD_IDX,TEMP,STOP_REASON,FAULT_UV_CNT,FAULT_OC_CNT,IU_INST,IW_INST
26.093,12:25:20.342,459.990,35.888,16508.008,0.000,0.000,0.000,36.721,37.375,37.184,1.000,1.000,0.000,48.719,48.900,0.940,62.109,5.000,99.0,47.0,38.35897445678711,-51.43589782714844
26.204,12:25:20.645,459.990,35.888,16508.008,0.000,0.000,0.000,36.721,37.375,37.184,1.000,1.000,0.000,48.719,48.900,0.940,62.109,5.000,99.0,47.0,6.666666507720947,22.564102172851562
26.509,12:25:20.757,459.505,36.021,16551.607,0.000,0.000,0.000,36.606,37.786,37.445,1.000,1.000,0.000,49.081,48.900,0.940,62.158,5.000,99.0,47.0,6.666666507720947,22.564102172851562
26.621,12:25:20.869,459.505,36.021,16551.607,0.000,0.000,0.000,36.606,37.786,37.445,1.000,1.000,0.000,49.081,48.900,0.940,62.158,5.000,99.0,47.0,6.666666507720947,22.564102172851562
26.732,12:25:21.172,459.505,36.021,16551.607,0.000,0.000,0.000,36.606,37.786,37.445,1.000,1.000,0.000,49.081,48.900,0.940,62.158,5.000,99.0,47.0,-47.17948532104492,8.20512866973877
27.036,12:25:21.284,463.472,35.071,16254.329,0.000,0.000,0.000,35.223,36.988,36.390,1.000,1.000,0.000,48.681,48.500,0.940,62.169,5.000,99.0,47.0,-47.17948532104492,8.20512866973877
27.148,12:25:21.397,463.472,35.071,16254.329,0.000,0.000,0.000,35.223,36.988,36.390,1.000,1.000,0.000,48.681,48.500,0.940,62.169,5.000,99.0,47.0,-47.17948532104492,8.20512866973877
27.259,12:25:21.701,463.472,35.071,16254.329,0.000,0.000,0.000,35.223,36.988,36.390,1.000,1.000,0.000,48.681,48.500,0.940,62.169,5.000,99.0,47.0,-2.5128204822540283,47.79487228393555
27.563,12:25:21.812,460.383,35.843,16501.453,0.000,0.000,0.000,36.405,37.603,37.189,1.000,1.000,0.000,48.719,48.900,0.940,62.217,5.000,99.0,47.0,-2.5128204822540283,47.79487228393555
27.692,12:25:21.941,456.253,36.781,16781.547,0.000,0.000,0.000,37.078,38.690,38.643,1.000,1.000,0.000,49.119,49.300,0.940,62.254,5.000,99.0,47.0,-2.5128204822540283,47.79487228393555
27.804,12:25:22.243,456.253,36.781,16781.547,0.000,0.000,0.000,37.078,38.690,38.643,1.000,1.000,0.000,49.119,49.300,0.940,62.254,5.000,99.0,47.0,-55.07692337036133,22.66666603088379
28.107,12:25:22.356,459.842,36.011,16559.182,0.000,0.000,0.000,36.317,37.087,38.254,1.000,1.000,0.000,49.081,48.900,0.940,62.283,5.000,99.0,47.0,-55.07692337036133,22.66666603088379
28.219,12:25:22.467,459.842,36.011,16559.182,0.000,0.000,0.000,36.317,37.087,38.254,1.000,1.000,0.000,49.081,48.900,0.940,62.283,5.000,99.0,47.0,-55.07692337036133,22.66666603088379
28.331,12:25:22.772,459.842,36.011,16559.182,0.000,0.000,0.000,36.317,37.087,38.254,1.000,1.000,0.000,49.081,48.900,0.940,62.283,5.000,99.0,47.0,44.0512809753418,4.0
28.635,12:25:22.884,463.838,35.044,16254.730,0.000,0.000,0.000,35.552,35.787,37.133,1.000,1.000,0.000,48.681,48.500,0.940,62.314,5.000,99.0,47.0,44.0512809753418,4.0
28.747,12:25:22.995,463.838,35.044,16254.730,0.000,0.000,0.000,35.552,35.787,37.133,1.000,1.000,0.000,48.681,48.500,0.940,62.314,5.000,99.0,47.0,44.0512809753418,4.0
28.859,12:25:23.300,463.838,35.044,16254.730,0.000,0.000,0.000,35.552,35.787,37.133,1.000,1.000,0.000,48.681,48.500,0.940,62.314,5.000,99.0,47.0,-48.66666793823242,10.564102172851562
29.162,12:25:23.411,464.113,34.981,16235.065,0.000,0.000,0.000,35.023,36.145,37.109,1.000,1.000,0.000,48.280,48.100,0.940,62.369,5.000,99.0,47.0,-48.66666793823242,10.564102172851562
29.274,12:25:23.523,464.113,34.981,16235.065,0.000,0.000,0.000,35.023,36.145,37.109,1.000,1.000,0.000,48.280,48.100,0.940,62.369,5.000,99.0,47.0,-48.66666793823242,10.564102172851562
29.386,12:25:23.826,464.312,34.932,16219.137,0.000,0.000,0.000,35.015,36.822,36.222,1.000,1.000,0.000,48.318,48.500,0.940,62.361,5.000,99.0,47.0,40.61538314819336,2.0
29.690,12:25:23.938,464.312,34.932,16219.137,0.000,0.000,0.000,35.015,36.822,36.222,1.000,1.000,0.000,48.318,48.500,0.940,62.361,5.000,99.0,47.0,40.61538314819336,2.0
29.802,12:25:24.050,467.467,34.121,15950.654,0.000,0.000,0.000,35.052,34.973,35.294,1.000,1.000,0.000,48.280,48.100,0.940,62.355,5.000,99.0,47.0,40.61538314819336,2.0
29.914,12:25:24.354,467.467,34.121,15950.654,0.000,0.000,0.000,35.052,34.973,35.294,1.000,1.000,0.000,48.280,48.100,0.940,62.355,5.000,99.0,47.0,24.9743595123291,27.128204345703125
30.218,12:25:24.467,464.242,34.990,16243.738,0.000,0.000,0.000,34.838,36.276,37.139,1.000,1.000,0.000,48.719,48.900,0.940,62.270,5.000,99.0,47.0,24.9743595123291,27.128204345703125
30.330,12:25:24.579,464.242,34.990,16243.738,0.000,0.000,0.000,34.838,36.276,37.139,1.000,1.000,0.000,48.719,48.900,0.940,62.270,5.000,99.0,47.0,24.9743595123291,27.128204345703125
30.443,12:25:24.882,464.242,34.990,16243.738,0.000,0.000,0.000,34.838,36.276,37.139,1.000,1.000,0.000,48.719,48.900,0.940,62.270,5.000,99.0,47.0,-34.35897445678711,52.153846740722656
30.745,12:25:24.994,457.872,36.520,16721.699,0.000,0.000,0.000,36.715,38.213,38.706,1.000,1.000,0.000,49.120,49.300,0.940,62.334,5.000,99.0,47.0,-34.35897445678711,52.153846740722656
30.858,12:25:25.107,457.872,36.520,16721.699,0.000,0.000,0.000,36.715,38.213,38.706,1.000,1.000,0.000,49.120,49.300,0.940,62.334,5.000,99.0,47.0,-34.35897445678711,52.153846740722656
30.970,12:25:25.410,459.525,36.160,16616.502,0.000,0.000,0.000,36.805,37.189,38.201,1.000,1.000,0.000,49.081,48.900,0.940,62.359,5.000,99.0,47.0,-1.0256410837173462,45.64102554321289
31.274,12:25:25.522,459.525,36.160,16616.502,0.000,0.000,0.000,36.805,37.189,38.201,1.000,1.000,0.000,49.081,48.900,0.940,62.359,5.000,99.0,47.0,-1.0256410837173462,45.64102554321289
31.385,12:25:25.633,462.091,35.572,16437.344,0.000,0.000,0.000,36.494,36.739,36.906,1.000,1.000,0.000,48.681,48.500,0.940,62.467,5.000,99.0,47.0,-1.0256410837173462,45.64102554321289
31.498,12:25:25.938,462.091,35.572,16437.344,0.000,0.000,0.000,36.494,36.739,36.906,1.000,1.000,0.000,48.681,48.500,0.940,62.467,5.000,99.0,47.0,38.153846740722656,46.71794891357422
31.801,12:25:26.049,462.177,35.566,16437.686,0.000,0.000,0.000,36.467,36.674,37.066,1.000,1.000,0.000,48.719,48.900,0.940,62.494,5.000,99.0,47.0,38.153846740722656,46.71794891357422
31.912,12:25:26.161,462.177,35.566,16437.686,0.000,0.000,0.000,36.467,36.674,37.066,1.000,1.000,0.000,48.719,48.900,0.940,62.494,5.000,99.0,47.0,38.153846740722656,46.71794891357422
32.026,12:25:26.465,462.177,35.566,16437.686,0.000,0.000,0.000,36.467,36.674,37.066,1.000,1.000,0.000,48.719,48.900,0.940,62.494,5.000,99.0,47.0,-53.38461685180664,16.615385055541992
32.328,12:25:26.577,457.936,36.560,16742.105,0.000,0.000,0.000,37.323,38.259,38.117,1.000,1.000,0.000,49.119,49.300,0.940,62.518,5.000,99.0,47.0,-53.38461685180664,16.615385055541992
32.440,12:25:26.689,457.936,36.560,16742.105,0.000,0.000,0.000,37.323,38.259,38.117,1.000,1.000,0.000,49.119,49.300,0.940,62.518,5.000,99.0,47.0,-53.38461685180664,16.615385055541992
32.553,12:25:26.992,459.954,36.126,16616.477,0.000,0.000,0.000,36.167,37.856,38.079,1.000,1.000,0.000,49.081,48.900,0.940,62.572,5.000,99.0,47.0,0.6666666865348816,-45.128204345703125
32.856,12:25:27.104,459.954,36.126,16616.477,0.000,0.000,0.000,36.167,37.856,38.079,1.000,1.000,0.000,49.081,48.900,0.940,62.572,5.000,99.0,47.0,0.6666666865348816,-45.128204345703125
32.969,12:25:27.218,458.050,36.553,16743.322,0.000,0.000,0.000,37.029,37.745,38.833,1.000,1.000,0.000,49.119,49.300,0.940,62.642,5.000,99.0,47.0,0.6666666865348816,-45.128204345703125
33.080,12:25:27.521,458.050,36.553,16743.322,0.000,0.000,0.000,37.029,37.745,38.833,1.000,1.000,0.000,49.119,49.300,0.940,62.642,5.000,99.0,47.0,47.9487190246582,-30.30769157409668
33.385,12:25:27.633,460.299,36.086,16610.219,0.000,0.000,0.000,36.917,37.372,37.504,1.000,1.000,0.000,49.081,48.900,0.940,62.697,5.000,99.0,47.0,47.9487190246582,-30.30769157409668
33.496,12:25:27.744,460.299,36.086,16610.219,0.000,0.000,0.000,36.917,37.372,37.504,1.000,1.000,0.000,49.081,48.900,0.940,62.697,5.000,99.0,47.0,47.9487190246582,-30.30769157409668
33.608,12:25:28.049,460.299,36.086,16610.219,0.000,0.000,0.000,36.917,37.372,37.504,1.000,1.000,0.000,49.081,48.900,0.940,62.697,5.000,99.0,47.0,-55.33333206176758,26.256410598754883
33.911,12:25:28.160,460.439,36.051,16599.098,0.000,0.000,0.000,36.712,37.658,37.391,1.000,1.000,0.000,49.119,49.300,0.940,62.739,5.000,99.0,47.0,-55.33333206176758,26.256410598754883
34.024,12:25:28.273,460.439,36.051,16599.098,0.000,0.000,0.000,36.712,37.658,37.391,1.000,1.000,0.000,49.119,49.300,0.940,62.739,5.000,99.0,47.0,-55.33333206176758,26.256410598754883
34.136,12:25:28.575,460.439,36.051,16599.098,0.000,0.000,0.000,36.712,37.658,37.391,1.000,1.000,0.000,49.119,49.300,0.940,62.739,5.000,99.0,47.0,-32.97435760498047,-19.179487228393555
34.439,12:25:28.687,457.970,36.648,16783.490,0.000,0.000,0.000,36.871,38.204,38.891,1.000,1.000,0.000,49.081,48.900,0.940,62.767,5.000,99.0,47.0,-32.97435760498047,-19.179487228393555
34.551,12:25:28.799,457.970,36.648,16783.490,0.000,0.000,0.000,36.871,38.204,38.891,1.000,1.000,0.000,49.081,48.900,0.940,62.767,5.000,99.0,47.0,-32.97435760498047,-19.179487228393555
34.663,12:25:29.103,464.164,35.154,16317.043,0.000,0.000,0.000,35.228,36.179,37.322,1.000,1.000,0.000,48.681,48.500,0.940,62.849,5.000,99.0,47.0,50.30769348144531,-22.30769157409668
34.967,12:25:29.215,464.164,35.154,16317.043,0.000,0.000,0.000,35.228,36.179,37.322,1.000,1.000,0.000,48.681,48.500,0.940,62.849,5.000,99.0,47.0,50.30769348144531,-22.30769157409668
35.080,12:25:29.328,460.599,36.051,16604.887,0.000,0.000,0.000,36.146,37.368,38.245,1.000,1.000,0.000,49.119,49.300,0.940,62.845,5.000,99.0,47.0,50.30769348144531,-22.30769157409668
35.192,12:25:29.632,460.599,36.051,16604.887,0.000,0.000,0.000,36.146,37.368,38.245,1.000,1.000,0.000,49.119,49.300,0.940,62.845,5.000,99.0,47.0,-36.10256576538086,-10.717948913574219
35.495,12:25:29.744,462.155,35.691,16494.559,0.000,0.000,0.000,36.423,36.596,37.558,1.000,1.000,0.000,48.681,48.500,0.940,62.868,5.000,99.0,47.0,-36.10256576538086,-10.717948913574219
35.608,12:25:29.856,462.155,35.691,16494.559,0.000,0.000,0.000,36.423,36.596,37.558,1.000,1.000,0.000,48.681,48.500,0.940,62.868,5.000,99.0,47.0,-36.10256576538086,-10.717948913574219
35.719,12:25:30.158,462.155,35.691,16494.559,0.000,0.000,0.000,36.423,36.596,37.558,1.000,1.000,0.000,48.681,48.500,0.940,62.868,5.000,99.0,47.0,51.89743423461914,-32.769229888916016
36.023,12:25:30.271,460.664,36.030,16597.521,0.000,0.000,0.000,36.633,37.025,38.040,1.000,1.000,0.000,49.119,49.300,0.940,62.917,5.000,99.0,47.0,51.89743423461914,-32.769229888916016
36.135,12:25:30.383,460.664,36.030,16597.521,0.000,0.000,0.000,36.633,37.025,38.040,1.000,1.000,0.000,49.119,49.300,0.940,62.917,5.000,99.0,47.0,51.89743423461914,-32.769229888916016
