t_s,clock,VDC,IDC,PDC,VG_A,VG_B,VG_C,IINV_A,IINV_B,IINV_C,STS,MODE,FAULT_FLAGS,FREQ,SET_FREQ,MOD_IDX,TEMP,STOP_REASON,FAULT_UV_CNT,FAULT_OC_CNT,IU_INST,IW_INST
0.111,12:53:11.273,532.658,0.821,437.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,5.000,5.000,0.103,42.875,5.000,100.0,47.0,0.0,-0.05128205195069313
0.446,12:53:11.417,534.565,0.859,459.278,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.100,0.100,0.010,42.817,5.000,100.0,47.0,0.0,-0.05128205195069313
0.590,12:53:11.480,534.565,0.859,459.278,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.100,0.100,0.010,42.817,5.000,100.0,47.0,0.0,-0.05128205195069313
0.654,12:53:11.544,534.521,0.854,456.346,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.100,0.100,0.010,42.817,5.000,100.0,47.0,0.0,-0.05128205195069313
0.718,12:53:11.689,534.521,0.854,456.346,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.300,0.300,0.010,43.496,5.000,100.0,47.0,0.0,-0.05128205195069313
0.862,12:53:11.753,534.521,0.854,456.346,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.300,0.300,0.010,43.496,5.000,100.0,47.0,0.0,-0.05128205195069313
0.927,12:53:11.817,534.521,0.854,456.346,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.300,0.300,0.010,43.496,5.000,100.0,47.0,0.0,-0.05128205195069313
0.990,12:53:11.960,534.521,0.854,456.346,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.320,0.500,0.010,43.479,5.000,100.0,47.0,0.0,-0.05128205195069313
1.134,12:53:12.217,534.480,0.852,455.515,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.320,0.500,0.010,43.479,5.000,100.0,47.0,-0.10256410390138626,-0.05128205195069313
1.391,12:53:12.360,534.480,0.852,455.515,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.500,0.500,0.010,43.409,5.000,100.0,47.0,-0.10256410390138626,-0.05128205195069313
1.534,12:53:12.424,534.457,0.854,456.236,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.500,0.500,0.010,43.409,5.000,100.0,47.0,-0.10256410390138626,-0.05128205195069313
1.598,12:53:12.489,534.457,0.854,456.236,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.500,0.500,0.010,43.409,5.000,100.0,47.0,-0.10256410390138626,-0.05128205195069313
1.662,12:53:12.633,534.457,0.854,456.236,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.500,0.500,0.010,43.409,5.000,100.0,47.0,-0.10256410390138626,-0.05128205195069313
1.805,12:53:12.696,534.457,0.854,456.236,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.500,0.500,0.010,43.409,5.000,100.0,47.0,-0.10256410390138626,-0.05128205195069313
1.870,12:53:12.760,534.475,0.855,456.814,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.500,0.500,0.010,43.409,5.000,100.0,47.0,-0.10256410390138626,-0.05128205195069313
1.933,12:53:12.905,534.475,0.855,456.814,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.700,0.700,0.014,43.447,5.000,100.0,47.0,-0.10256410390138626,-0.05128205195069313
2.078,12:53:12.969,534.475,0.855,456.814,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.700,0.700,0.014,43.447,5.000,100.0,47.0,-0.10256410390138626,-0.05128205195069313
2.141,12:53:13.239,534.475,0.855,456.814,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.700,0.700,0.014,43.447,5.000,100.0,47.0,0.1538461595773697,-0.10256410390138626
2.749,12:53:13.719,534.412,0.852,455.249,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.100,1.100,0.023,43.390,5.000,100.0,47.0,0.1538461595773697,-0.10256410390138626
2.892,12:53:13.783,534.412,0.852,455.249,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.100,1.100,0.023,43.390,5.000,100.0,47.0,0.1538461595773697,-0.10256410390138626
2.956,12:53:13.847,534.412,0.852,455.249,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.100,1.100,0.023,43.390,5.000,100.0,47.0,0.1538461595773697,-0.10256410390138626
3.020,12:53:13.991,534.412,0.852,455.249,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.119,1.300,0.023,43.361,5.000,100.0,47.0,0.1538461595773697,-0.10256410390138626
3.164,12:53:14.247,534.401,0.863,461.182,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.119,1.300,0.023,43.361,5.000,100.0,47.0,0.5128205418586731,0.10256410390138626
3.420,12:53:14.391,534.401,0.863,461.182,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.299,1.300,0.027,43.340,5.000,100.0,47.0,0.5128205418586731,0.10256410390138626
3.900,12:53:14.871,534.227,0.927,495.086,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.499,1.500,0.031,43.313,5.000,100.0,47.0,0.5128205418586731,0.10256410390138626
4.045,12:53:14.935,534.227,0.927,495.086,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.499,1.500,0.031,43.313,5.000,100.0,47.0,0.5128205418586731,0.10256410390138626
4.108,12:53:14.999,534.227,0.927,495.086,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.499,1.500,0.031,43.313,5.000,100.0,47.0,0.5128205418586731,0.10256410390138626
4.172,12:53:15.335,534.227,0.927,495.086,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.499,1.500,0.031,43.313,5.000,100.0,47.0,-2.7179486751556396,2.769230842590332
4.509,12:53:15.478,534.160,0.956,510.750,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.699,1.700,0.035,43.338,5.000,100.0,47.0,-2.7179486751556396,2.769230842590332
4.652,12:53:15.543,534.160,0.956,510.750,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.699,1.700,0.035,43.338,5.000,100.0,47.0,-2.7179486751556396,2.769230842590332
4.716,12:53:15.607,534.121,0.972,518.986,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.699,1.700,0.035,43.338,5.000,100.0,47.0,-2.7179486751556396,2.769230842590332
4.780,12:53:15.751,534.121,0.972,518.986,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.899,1.900,0.039,43.306,5.000,100.0,47.0,-2.7179486751556396,2.769230842590332
4.924,12:53:15.814,534.121,0.972,518.986,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.899,1.900,0.039,43.306,5.000,100.0,47.0,-2.7179486751556396,2.769230842590332
4.988,12:53:15.878,534.121,0.972,518.986,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.899,1.900,0.039,43.306,5.000,100.0,47.0,-2.7179486751556396,2.769230842590332
5.051,12:53:16.022,534.121,0.972,518.986,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.918,2.100,0.039,43.345,5.000,100.0,47.0,-2.7179486751556396,2.769230842590332
5.196,12:53:16.277,534.117,0.970,518.011,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.918,2.100,0.039,43.345,5.000,100.0,47.0,2.8205127716064453,-2.3589744567871094
5.451,12:53:16.422,534.117,0.970,518.011,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.099,2.100,0.043,43.391,5.000,100.0,47.0,2.8205127716064453,-2.3589744567871094
5.595,12:53:16.486,534.115,0.994,530.940,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.099,2.100,0.043,43.391,5.000,100.0,47.0,2.8205127716064453,-2.3589744567871094
5.660,12:53:16.550,534.115,0.994,530.940,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.099,2.100,0.043,43.391,5.000,100.0,47.0,2.8205127716064453,-2.3589744567871094
5.723,12:53:16.693,534.115,0.994,530.940,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.099,2.100,0.043,43.391,5.000,100.0,47.0,2.8205127716064453,-2.3589744567871094
5.867,12:53:16.757,534.115,0.994,530.940,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.099,2.100,0.043,43.391,5.000,100.0,47.0,2.8205127716064453,-2.3589744567871094
5.931,12:53:16.822,534.030,1.035,552.761,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.099,2.100,0.043,43.391,5.000,100.0,47.0,2.8205127716064453,-2.3589744567871094
5.995,12:53:16.965,534.030,1.035,552.761,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.299,2.300,0.047,43.401,5.000,100.0,47.0,2.8205127716064453,-2.3589744567871094
6.138,12:53:17.029,534.030,1.035,552.761,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.299,2.300,0.047,43.401,5.000,100.0,47.0,2.8205127716064453,-2.3589744567871094
6.202,12:53:17.285,534.030,1.035,552.761,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.299,2.300,0.047,43.401,5.000,100.0,47.0,0.0,5.384615421295166
6.458,12:53:17.430,533.955,1.055,563.401,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.499,2.500,0.051,43.409,5.000,100.0,47.0,0.0,5.384615421295166
6.602,12:53:17.492,533.955,1.055,563.401,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.499,2.500,0.051,43.409,5.000,100.0,47.0,0.0,5.384615421295166
7.002,12:53:17.973,533.940,1.062,567.116,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.700,2.700,0.056,43.443,5.000,100.0,47.0,0.0,5.384615421295166
7.146,12:53:18.036,533.917,1.095,584.422,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.700,2.700,0.056,43.443,5.000,100.0,47.0,0.0,5.384615421295166
7.210,12:53:18.292,533.917,1.095,584.422,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.700,2.700,0.056,43.443,5.000,100.0,47.0,3.076923131942749,3.076923131942749
7.466,12:53:18.436,533.917,1.095,584.422,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.719,2.900,0.056,43.482,5.000,100.0,47.0,3.076923131942749,3.076923131942749
7.610,12:53:18.500,533.878,1.122,598.834,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.719,2.900,0.056,43.482,5.000,100.0,47.0,3.076923131942749,3.076923131942749
7.675,12:53:18.565,533.878,1.122,598.834,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.719,2.900,0.056,43.482,5.000,100.0,47.0,3.076923131942749,3.076923131942749
7.737,12:53:18.708,533.878,1.122,598.834,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.900,2.900,0.060,43.530,5.000,100.0,47.0,3.076923131942749,3.076923131942749
7.882,12:53:18.772,533.878,1.122,598.834,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.900,2.900,0.060,43.530,5.000,100.0,47.0,3.076923131942749,3.076923131942749
7.945,12:53:18.836,533.878,1.122,598.834,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,2.900,2.900,0.060,43.530,5.000,100.0,47.0,3.076923131942749,3.076923131942749
8.010,12:53:18.981,533.796,1.147,612.515,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,3.100,3.100,0.064,43.578,5.000,100.0,47.0,3.076923131942749,3.076923131942749
8.153,12:53:19.044,533.796,1.147,612.515,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,3.100,3.100,0.064,43.578,5.000,100.0,47.0,3.076923131942749,3.076923131942749
8.217,12:53:19.300,533.796,1.147,612.515,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,3.100,3.100,0.064,43.578,5.000,100.0,47.0,-8.461538314819336,4.461538314819336
8.473,12:53:19.444,533.652,1.220,651.229,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.300,3.300,0.068,43.666,5.000,100.0,47.0,-8.461538314819336,4.461538314819336
8.617,12:53:19.507,533.652,1.220,651.229,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.300,3.300,0.068,43.666,5.000,100.0,47.0,-8.461538314819336,4.461538314819336
8.681,12:53:19.572,533.652,1.220,651.229,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.300,3.300,0.068,43.666,5.000,100.0,47.0,-8.461538314819336,4.461538314819336
8.745,12:53:19.715,533.652,1.220,651.229,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.500,3.500,0.072,43.754,5.000,100.0,47.0,-8.461538314819336,4.461538314819336
8.890,12:53:19.780,533.720,1.221,651.549,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.500,3.500,0.072,43.754,5.000,100.0,47.0,-8.461538314819336,4.461538314819336
8.953,12:53:19.843,533.720,1.221,651.549,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.500,3.500,0.072,43.754,5.000,100.0,47.0,-8.461538314819336,4.461538314819336
9.017,12:53:19.988,533.720,1.221,651.549,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.500,3.500,0.072,43.754,5.000,100.0,47.0,-8.461538314819336,4.461538314819336
9.162,12:53:20.052,533.720,1.221,651.549,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.500,3.500,0.072,43.754,5.000,100.0,47.0,-8.461538314819336,4.461538314819336
9.225,12:53:20.307,533.643,1.254,669.252,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.500,3.500,0.072,43.754,5.000,100.0,47.0,-0.41025641560554504,-8.410256385803223
9.481,12:53:20.451,533.643,1.254,669.252,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,3.519,3.700,0.073,43.799,5.000,100.0,47.0,-0.41025641560554504,-8.410256385803223
9.625,12:53:20.516,533.533,1.318,703.374,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,3.519,3.700,0.073,43.799,5.000,100.0,47.0,-0.41025641560554504,-8.410256385803223
9.689,12:53:20.580,533.533,1.318,703.374,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,3.519,3.700,0.073,43.799,5.000,100.0,47.0,-0.41025641560554504,-8.410256385803223
9.753,12:53:20.722,533.533,1.318,703.374,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.700,3.700,0.076,43.895,5.000,100.0,47.0,-0.41025641560554504,-8.410256385803223
9.896,12:53:20.786,533.533,1.318,703.374,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.700,3.700,0.076,43.895,5.000,100.0,47.0,-0.41025641560554504,-8.410256385803223
9.961,12:53:20.851,533.533,1.318,703.374,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.700,3.700,0.076,43.895,5.000,100.0,47.0,-0.41025641560554504,-8.410256385803223
10.024,12:53:20.995,533.459,1.389,741.134,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,3.900,3.900,0.080,43.973,5.000,100.0,47.0,-0.41025641560554504,-8.410256385803223
10.168,12:53:21.059,533.459,1.389,741.134,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,3.900,3.900,0.080,43.973,5.000,100.0,47.0,-0.41025641560554504,-8.410256385803223
10.232,12:53:21.314,533.459,1.389,741.134,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,3.900,3.900,0.080,43.973,5.000,100.0,47.0,9.84615421295166,2.153846263885498
10.489,12:53:21.459,533.324,1.458,777.751,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.100,4.100,0.085,44.075,5.000,100.0,47.0,9.84615421295166,2.153846263885498
10.631,12:53:21.522,533.324,1.458,777.751,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.100,4.100,0.085,44.075,5.000,100.0,47.0,9.84615421295166,2.153846263885498
10.695,12:53:21.586,533.324,1.458,777.751,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.100,4.100,0.085,44.075,5.000,100.0,47.0,9.84615421295166,2.153846263885498
10.760,12:53:21.730,533.324,1.458,777.751,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.300,4.300,0.089,44.181,5.000,100.0,47.0,9.84615421295166,2.153846263885498
10.903,12:53:21.794,533.270,1.476,787.319,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.300,4.300,0.089,44.181,5.000,100.0,47.0,9.84615421295166,2.153846263885498
10.967,12:53:21.858,533.270,1.476,787.319,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.300,4.300,0.089,44.181,5.000,100.0,47.0,9.84615421295166,2.153846263885498
11.032,12:53:22.003,533.270,1.476,787.319,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.300,4.300,0.089,44.181,5.000,100.0,47.0,9.84615421295166,2.153846263885498
11.176,12:53:22.066,533.270,1.476,787.319,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.300,4.300,0.089,44.181,5.000,100.0,47.0,9.84615421295166,2.153846263885498
11.240,12:53:22.322,533.213,1.560,831.931,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.300,4.300,0.089,44.181,5.000,100.0,47.0,-2.0,-10.769230842590332
11.496,12:53:22.466,533.213,1.560,831.931,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.319,4.500,0.089,44.218,5.000,100.0,47.0,-2.0,-10.769230842590332
11.640,12:53:22.530,533.039,1.662,885.698,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.319,4.500,0.089,44.218,5.000,100.0,47.0,-2.0,-10.769230842590332
11.704,12:53:22.594,533.039,1.662,885.698,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.319,4.500,0.089,44.218,5.000,100.0,47.0,-2.0,-10.769230842590332
11.767,12:53:22.737,533.039,1.662,885.698,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.500,4.500,0.093,44.418,5.000,100.0,47.0,-2.0,-10.769230842590332
11.912,12:53:22.802,533.039,1.662,885.698,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.500,4.500,0.093,44.418,5.000,100.0,47.0,-2.0,-10.769230842590332
11.976,12:53:22.866,533.039,1.662,885.698,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.500,4.500,0.093,44.418,5.000,100.0,47.0,-2.0,-10.769230842590332
12.040,12:53:23.010,532.905,1.761,938.260,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.700,4.700,0.097,44.526,5.000,100.0,47.0,-2.0,-10.769230842590332
12.183,12:53:23.073,532.905,1.761,938.260,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.700,4.700,0.097,44.526,5.000,100.0,47.0,-2.0,-10.769230842590332
12.247,12:53:23.329,532.905,1.761,938.260,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.700,4.700,0.097,44.526,5.000,100.0,47.0,15.333333015441895,2.461538553237915
12.503,12:53:23.473,532.746,1.849,985.273,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.900,4.900,0.101,44.670,5.000,100.0,47.0,15.333333015441895,2.461538553237915
12.647,12:53:23.537,532.746,1.849,985.273,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.900,4.900,0.101,44.670,5.000,100.0,47.0,15.333333015441895,2.461538553237915
12.711,12:53:23.602,532.746,1.849,985.273,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.900,4.900,0.101,44.670,5.000,100.0,47.0,15.333333015441895,2.461538553237915
12.775,12:53:23.745,532.746,1.849,985.273,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.100,5.100,0.105,44.788,5.000,100.0,47.0,15.333333015441895,2.461538553237915
12.919,12:53:23.810,532.879,1.763,939.247,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.100,5.100,0.105,44.788,5.000,100.0,47.0,15.333333015441895,2.461538553237915
12.982,12:53:23.873,532.879,1.763,939.247,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.100,5.100,0.105,44.788,5.000,100.0,47.0,15.333333015441895,2.461538553237915
13.047,12:53:24.017,532.879,1.763,939.247,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.100,5.100,0.105,44.788,5.000,100.0,47.0,15.333333015441895,2.461538553237915
13.191,12:53:24.082,532.879,1.763,939.247,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.100,5.100,0.105,44.788,5.000,100.0,47.0,15.333333015441895,2.461538553237915
13.255,12:53:24.338,533.327,1.468,783.144,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.100,5.100,0.105,44.788,5.000,100.0,47.0,7.487179279327393,1.8974359035491943
13.511,12:53:24.482,533.327,1.468,783.144,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.119,5.300,0.106,44.944,5.000,100.0,47.0,7.487179279327393,1.8974359035491943
13.655,12:53:24.545,533.293,1.483,790.937,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.119,5.300,0.106,44.944,5.000,100.0,47.0,7.487179279327393,1.8974359035491943
13.719,12:53:24.609,533.293,1.483,790.937,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.119,5.300,0.106,44.944,5.000,100.0,47.0,7.487179279327393,1.8974359035491943
13.782,12:53:24.752,533.293,1.483,790.937,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.300,5.300,0.109,44.968,5.000,100.0,47.0,7.487179279327393,1.8974359035491943
13.927,12:53:24.817,533.293,1.483,790.937,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.300,5.300,0.109,44.968,5.000,100.0,47.0,7.487179279327393,1.8974359035491943
13.991,12:53:24.881,533.293,1.483,790.937,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.300,5.300,0.109,44.968,5.000,100.0,47.0,7.487179279327393,1.8974359035491943
14.053,12:53:25.025,533.220,1.502,800.822,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.500,5.500,0.113,44.957,5.000,100.0,47.0,7.487179279327393,1.8974359035491943
14.198,12:53:25.088,533.220,1.502,800.822,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.500,5.500,0.113,44.957,5.000,100.0,47.0,7.487179279327393,1.8974359035491943
14.262,12:53:25.345,533.220,1.502,800.822,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.500,5.500,0.113,44.957,5.000,100.0,47.0,3.6410255432128906,1.1282051801681519
14.518,12:53:25.487,533.203,1.525,813.209,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.700,5.700,0.118,44.990,5.000,100.0,47.0,3.6410255432128906,1.1282051801681519
14.661,12:53:25.552,533.203,1.525,813.209,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.700,5.700,0.118,44.990,5.000,100.0,47.0,3.6410255432128906,1.1282051801681519
14.725,12:53:25.616,533.203,1.525,813.209,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.700,5.700,0.118,44.990,5.000,100.0,47.0,3.6410255432128906,1.1282051801681519
14.789,12:53:25.759,533.203,1.525,813.209,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.700,5.700,0.118,44.990,5.000,100.0,47.0,3.6410255432128906,1.1282051801681519
14.933,12:53:25.823,533.200,1.540,821.362,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.700,5.700,0.118,44.990,5.000,100.0,47.0,3.6410255432128906,1.1282051801681519
14.997,12:53:25.887,533.200,1.540,821.362,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.700,5.700,0.118,44.990,5.000,100.0,47.0,3.6410255432128906,1.1282051801681519
15.062,12:53:26.032,533.200,1.540,821.362,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.900,5.900,0.122,44.922,5.000,100.0,47.0,3.6410255432128906,1.1282051801681519
15.206,12:53:26.096,533.200,1.540,821.362,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.900,5.900,0.122,44.922,5.000,100.0,47.0,3.6410255432128906,1.1282051801681519
15.269,12:53:26.352,533.253,1.535,818.744,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.900,5.900,0.122,44.922,5.000,100.0,47.0,7.538461685180664,-9.743589401245117
15.525,12:53:26.496,533.253,1.535,818.744,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.919,6.100,0.122,44.936,5.000,100.0,47.0,7.538461685180664,-9.743589401245117
15.669,12:53:26.560,533.253,1.535,818.744,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.919,6.100,0.122,44.936,5.000,100.0,47.0,7.538461685180664,-9.743589401245117
15.733,12:53:26.624,533.174,1.541,821.355,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,5.919,6.100,0.122,44.936,5.000,100.0,47.0,7.538461685180664,-9.743589401245117
15.797,12:53:26.767,533.174,1.541,821.355,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,6.100,6.100,0.126,44.870,5.000,100.0,47.0,7.538461685180664,-9.743589401245117
15.940,12:53:26.831,533.174,1.541,821.355,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,6.100,6.100,0.126,44.870,5.000,100.0,47.0,7.538461685180664,-9.743589401245117
16.005,12:53:26.895,533.174,1.541,821.355,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,6.100,6.100,0.126,44.870,5.000,100.0,47.0,7.538461685180664,-9.743589401245117
16.069,12:53:27.039,533.174,1.541,821.355,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,6.300,6.300,0.130,44.852,5.000,100.0,47.0,7.538461685180664,-9.743589401245117
16.212,12:53:27.103,533.122,1.581,842.639,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,6.300,6.300,0.130,44.852,5.000,100.0,47.0,7.538461685180664,-9.743589401245117
16.277,12:53:27.360,533.122,1.581,842.639,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,6.300,6.300,0.130,44.852,5.000,100.0,47.0,8.15384578704834,-10.15384578704834
16.533,12:53:27.502,533.102,1.586,845.331,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,6.500,6.500,0.134,44.850,5.000,100.0,47.0,8.15384578704834,-10.15384578704834
