iso,t_s,vDcInst,idc_units,iq_shed
16:25:18.939,1789046718.94,490.28,12.02,0.9999
16:25:19.019,1789046719.02,491.49,11.99,0.9999
16:25:19.099,1789046719.1,491.25,11.99,0.9999
16:25:19.179,1789046719.18,490.28,11.98,0.9999
16:25:19.259,1789046719.26,491.49,11.98,0.9999
16:25:19.339,1789046719.34,491.49,11.98,0.9999
16:25:19.419,1789046719.42,490.76,11.96,0.9999
16:25:19.499,1789046719.5,491.97,11.97,0.9999
16:25:19.579,1789046719.58,490.52,11.97,0.9999
16:25:19.659,1789046719.66,491.49,11.96,0.9999
16:25:19.739,1789046719.74,492.94,11.86,0.9999
16:25:19.819,1789046719.82,492.7,11.78,0.9999
16:25:19.899,1789046719.9,491.73,11.79,0.9999
16:25:19.979,1789046719.98,491.97,11.79,0.9999
16:25:20.059,1789046720.06,493.18,11.78,0.9999
16:25:20.139,1789046720.14,492.94,11.76,0.9999
16:25:20.219,1789046720.22,492.46,11.75,0.9999
16:25:20.299,1789046720.3,492.7,11.76,0.9999
16:25:20.379,1789046720.38,493.91,11.76,0.9999
16:25:20.459,1789046720.46,491.73,11.75,0.9999
16:25:20.539,1789046720.54,490.52,11.82,0.9999
16:25:20.619,1789046720.62,492.46,11.94,0.9999
16:25:20.699,1789046720.7,491.73,11.91,0.9999
16:25:20.779,1789046720.78,491.49,11.92,0.9999
16:25:20.859,1789046720.86,491.25,11.93,0.9999
16:25:20.939,1789046720.94,491.25,11.93,0.9999
16:25:21.019,1789046721.02,490.76,11.92,0.9999
16:25:21.099,1789046721.1,491.97,11.94,0.9999
16:25:21.179,1789046721.18,490.76,11.95,0.9999
16:25:21.259,1789046721.26,489.31,11.93,0.9999
16:25:21.339,1789046721.34,490.52,12.02,0.9999
16:25:21.419,1789046721.42,489.56,12.12,0.9999
16:25:21.499,1789046721.5,489.31,12.12,0.9999
16:25:21.579,1789046721.58,489.56,12.13,0.9999
16:25:21.659,1789046721.66,489.56,12.13,0.9999
16:25:21.739,1789046721.74,489.31,12.13,0.9999
16:25:21.819,1789046721.82,490.28,12.14,0.9999
16:25:21.899,1789046721.9,489.56,12.14,0.9999
16:25:21.979,1789046721.98,489.07,12.14,0.9999
16:25:22.059,1789046722.06,490.76,12.15,0.9999
16:25:22.139,1789046722.14,490.76,12.09,0.9999
