iso,t_s,vDcInst,idc_units,iq_shed
16:07:21.597,1789045641.597,487.86,14.75,0.9999
16:07:21.677,1789045641.677,488.83,14.74,0.9999
16:07:21.757,1789045641.757,489.07,14.75,0.9999
16:07:21.837,1789045641.837,488.1,14.75,0.9999
16:07:21.917,1789045641.917,488.1,14.75,0.9999
16:07:21.997,1789045641.997,488.35,14.77,0.9999
16:07:22.077,1789045642.077,488.59,14.77,0.9999
16:07:22.157,1789045642.157,488.1,14.76,0.9999
16:07:22.237,1789045642.237,487.38,14.76,0.9999
16:07:22.317,1789045642.317,485.45,14.83,0.9999
16:07:22.397,1789045642.397,487.38,14.99,0.9999
16:07:22.477,1789045642.477,487.38,14.97,0.9999
16:07:22.557,1789045642.557,486.41,14.99,0.9999
16:07:22.637,1789045642.637,486.41,15.01,0.9999
16:07:22.717,1789045642.717,486.65,15.02,0.9999
16:07:22.797,1789045642.797,486.9,15.01,0.9999
16:07:22.877,1789045642.877,486.17,15.02,0.9999
16:07:22.957,1789045642.957,486.17,15.05,0.9999
16:07:23.037,1789045643.037,486.17,15.04,0.9999
16:07:23.117,1789045643.117,487.62,14.99,0.9999
16:07:23.197,1789045643.197,488.35,14.82,0.9999
16:07:23.277,1789045643.277,488.35,14.84,0.9999
16:07:23.357,1789045643.357,487.14,14.84,0.9999
16:07:23.437,1789045643.437,487.62,14.83,0.9999
16:07:23.517,1789045643.517,487.86,14.8,0.9999
16:07:23.597,1789045643.597,488.1,14.82,0.9999
16:07:23.677,1789045643.677,488.35,14.82,0.9999
16:07:23.757,1789045643.757,487.38,14.8,0.9999
16:07:23.837,1789045643.837,487.62,14.79,0.9999
16:07:23.917,1789045643.917,490.28,14.8,0.9999
16:07:23.997,1789045643.997,490.28,14.61,0.9999
16:07:24.077,1789045644.077,489.8,14.61,0.9999
16:07:24.157,1789045644.157,489.8,14.58,0.9999
16:07:24.237,1789045644.237,489.31,14.59,0.9999
16:07:24.317,1789045644.317,490.52,14.6,0.9999
16:07:24.397,1789045644.397,489.56,14.58,0.9999
16:07:24.477,1789045644.477,488.83,14.55,0.9999
16:07:24.557,1789045644.557,490.76,14.56,0.9999
16:07:24.637,1789045644.637,490.52,14.58,0.9999
16:07:24.717,1789045644.717,487.62,14.57,0.9999
16:07:24.797,1789045644.797,488.1,14.72,0.9999
16:07:24.877,1789045644.877,488.35,14.74,0.9999
16:07:24.957,1789045644.957,488.83,14.76,0.9999
16:07:25.037,1789045645.037,487.86,14.76,0.9999
16:07:25.117,1789045645.117,487.86,14.75,0.9999
16:07:25.197,1789045645.197,488.59,14.75,0.9999
16:07:25.277,1789045645.277,489.07,14.78,0.9999
16:07:25.357,1789045645.357,488.35,14.78,0.9999
16:07:25.437,1789045645.437,487.86,14.76,0.9999
16:07:25.517,1789045645.517,485.93,14.78,0.9999
16:07:25.597,1789045645.597,486.17,14.96,0.9999
16:07:25.677,1789045645.677,486.9,14.99,0.9999
16:07:25.757,1789045645.757,486.65,14.98,0.9999
16:07:25.837,1789045645.837,485.69,14.99,0.9999
16:07:25.917,1789045645.917,485.45,15.01,0.9999
16:07:25.997,1789045645.997,486.41,15.02,0.9999
16:07:26.077,1789045646.077,487.62,15.02,0.9999
16:07:26.157,1789045646.157,486.17,15.03,0.9999
16:07:26.237,1789045646.237,486.17,15.05,0.9999
16:07:26.317,1789045646.317,487.62,15.04,0.9999
16:07:26.397,1789045646.397,487.86,14.89,0.9999
16:07:26.477,1789045646.477,488.35,14.83,0.9999
16:07:26.557,1789045646.557,486.9,14.85,0.9999
16:07:26.637,1789045646.637,487.86,14.85,0.9999
16:07:26.717,1789045646.717,488.59,14.82,0.9999
16:07:26.797,1789045646.797,488.59,14.81,0.9999
16:07:26.877,1789045646.877,488.35,14.83,0.9999
16:07:26.957,1789045646.957,487.86,14.83,0.9999
16:07:27.037,1789045647.037,487.86,14.81,0.9999
16:07:27.117,1789045647.117,488.83,14.8,0.9999
16:07:27.197,1789045647.197,489.8,14.7,0.9999
16:07:27.277,1789045647.277,489.07,14.6,0.9999
16:07:27.357,1789045647.357,489.07,14.61,0.9999
16:07:27.437,1789045647.437,490.28,14.59,0.9999
16:07:27.517,1789045647.517,490.04,14.6,0.9999
16:07:27.597,1789045647.597,489.31,14.6,0.9999
16:07:27.677,1789045647.677,489.31,14.57,0.9999
16:07:27.757,1789045647.757,489.07,14.56,0.9999
16:07:27.837,1789045647.837,490.04,14.57,0.9999
16:07:27.917,1789045647.917,488.59,14.57,0.9999
16:07:27.997,1789045647.997,487.86,14.65,0.9999
16:07:28.077,1789045648.077,488.83,14.74,0.9999
16:07:28.157,1789045648.157,488.83,14.76,0.9999
16:07:28.237,1789045648.237,487.38,14.77,0.9999
16:07:28.317,1789045648.317,487.62,14.76,0.9999
16:07:28.397,1789045648.397,488.83,14.75,0.9999
16:07:28.477,1789045648.477,487.86,14.76,0.9999
16:07:28.557,1789045648.557,488.35,14.79,0.9999
16:07:28.637,1789045648.637,487.86,14.78,0.9999
16:07:28.717,1789045648.717,486.9,14.76,0.9999
16:07:28.797,1789045648.797,487.14,14.84,0.9999
16:07:28.877,1789045648.877,487.14,15.01,0.9999
16:07:28.957,1789045648.957,486.17,14.98,0.9999
16:07:29.037,1789045649.037,486.17,14.97,0.9999
16:07:29.117,1789045649.117,485.93,14.99,0.9999
16:07:29.197,1789045649.197,485.69,15.02,0.9999
16:07:29.277,1789045649.277,486.9,15.01,0.9999
16:07:29.357,1789045649.357,485.93,15.02,0.9999
16:07:29.437,1789045649.437,485.45,15.03,0.9999
16:07:29.517,1789045649.517,485.93,15.04,0.9999
16:07:29.597,1789045649.597,488.59,14.98,0.9999
16:07:29.677,1789045649.677,488.35,14.82,0.9999
16:07:29.757,1789045649.757,486.9,14.84,0.9999
16:07:29.837,1789045649.837,487.86,14.84,0.9999
16:07:29.917,1789045649.917,488.35,14.82,0.9999
16:07:29.997,1789045649.997,487.62,14.82,0.9999
16:07:30.077,1789045650.077,487.38,14.82,0.9999
16:07:30.157,1789045650.157,487.86,14.84,0.9999
16:07:30.237,1789045650.237,487.14,14.81,0.9999
16:07:30.317,1789045650.317,489.07,14.81,0.9999
16:07:30.397,1789045650.397,489.8,14.77,0.9999
16:07:30.477,1789045650.477,489.07,14.61,0.9999
16:07:30.557,1789045650.557,489.07,14.62,0.9999
16:07:30.637,1789045650.637,489.07,14.61,0.9999
16:07:30.717,1789045650.717,489.56,14.59,0.9999
16:07:30.797,1789045650.797,489.56,14.59,0.9999
16:07:30.877,1789045650.877,489.31,14.58,0.9999
16:07:30.957,1789045650.957,489.56,14.56,0.9999
16:07:31.037,1789045651.037,490.28,14.56,0.9999
16:07:31.117,1789045651.117,489.56,14.57,0.9999
16:07:31.197,1789045651.197,488.35,14.58,0.9999
16:07:31.277,1789045651.277,488.1,14.74,0.9999
16:07:31.357,1789045651.357,488.83,14.73,0.9999
16:07:31.437,1789045651.437,487.86,14.75,0.9999
16:07:31.517,1789045651.517,487.62,14.76,0.9999
16:07:31.597,1789045651.597,489.31,14.75,0.9999
16:07:31.677,1789045651.677,488.83,14.75,0.9999
16:07:31.757,1789045651.757,487.86,14.78,0.9999
16:07:31.837,1789045651.837,488.1,14.78,0.9999
16:07:31.917,1789045651.917,488.59,14.77,0.9999
16:07:31.997,1789045651.997,485.93,14.78,0.9999
16:07:32.077,1789045652.077,486.9,14.99,0.9999
16:07:32.157,1789045652.157,486.17,14.99,0.9999
16:07:32.237,1789045652.237,486.41,14.99,0.9999
16:07:32.317,1789045652.317,486.65,14.98,0.9999
16:07:32.397,1789045652.397,486.65,15.0,0.9999
16:07:32.477,1789045652.477,486.9,15.03,0.9999
16:07:32.557,1789045652.557,485.45,15.03,0.9999
16:07:32.637,1789045652.637,485.45,15.02,0.9999
16:07:32.717,1789045652.717,485.69,15.03,0.9999
16:07:32.797,1789045652.797,487.86,15.03,0.9999
16:07:32.877,1789045652.877,488.35,14.85,0.9999
16:07:32.957,1789045652.957,487.38,14.83,0.9999
16:07:33.037,1789045653.037,486.65,14.85,0.9999
16:07:33.117,1789045653.117,487.86,14.83,0.9999
