iso,t_s,vDcInst,idc_units,iq_shed
12:38:58.198,1789033138.198,456.43,5.33,0.9999
12:38:58.278,1789033138.278,457.16,5.36,0.9999
12:38:58.358,1789033138.358,457.16,5.21,0.9999
12:38:58.438,1789033138.438,456.68,5.15,0.9999
12:38:58.518,1789033138.518,456.68,5.27,0.9999
12:38:58.598,1789033138.598,456.19,5.32,0.9999
12:38:58.678,1789033138.678,457.89,5.32,0.9999
12:38:58.758,1789033138.758,458.37,5.2,0.9999
12:38:58.838,1789033138.838,458.13,5.16,0.9999
12:38:58.918,1789033138.918,457.89,5.27,0.9999
12:38:58.998,1789033138.998,456.92,5.32,0.9999
12:38:59.078,1789033139.078,457.4,5.32,0.9999
12:38:59.158,1789033139.158,458.13,5.23,0.9999
12:38:59.238,1789033139.238,458.37,5.16,0.9999
12:38:59.318,1789033139.318,457.16,5.24,0.9999
12:38:59.398,1789033139.398,457.16,5.3,0.9999
12:38:59.478,1789033139.478,458.13,5.33,0.9999
12:38:59.558,1789033139.558,458.37,5.22,0.9999
12:38:59.638,1789033139.638,458.13,5.16,0.9999
12:38:59.718,1789033139.718,457.16,5.24,0.9999
12:38:59.798,1789033139.798,455.71,5.31,0.9999
12:38:59.878,1789033139.878,456.92,5.33,0.9999
12:38:59.958,1789033139.958,456.92,5.22,0.9999
12:39:00.038,1789033140.038,457.16,5.17,0.9999
12:39:00.118,1789033140.118,456.92,5.25,0.9999
12:39:00.198,1789033140.198,457.4,5.32,0.9999
12:39:00.278,1789033140.278,457.89,5.35,0.9999
12:39:00.358,1789033140.358,457.89,5.22,0.9999
12:39:00.438,1789033140.438,457.64,5.17,0.9999
12:39:00.518,1789033140.518,456.68,5.23,0.9999
12:39:00.598,1789033140.598,456.68,5.32,0.9999
12:39:00.678,1789033140.678,457.4,5.36,0.9999
12:39:00.758,1789033140.758,457.89,5.24,0.9999
12:39:00.838,1789033140.838,458.61,5.17,0.9999
12:39:00.918,1789033140.918,457.64,5.22,0.9999
12:39:00.998,1789033140.998,456.92,5.31,0.9999
12:39:01.078,1789033141.078,456.43,5.37,0.9999
12:39:01.158,1789033141.158,456.43,5.45,0.9999
12:39:01.238,1789033141.238,456.68,5.33,0.9999
12:39:01.318,1789033141.318,456.92,5.27,0.9999
12:39:01.398,1789033141.398,455.71,5.25,0.9999
12:39:01.478,1789033141.478,455.95,5.38,0.9999
12:39:01.558,1789033141.558,455.71,5.43,0.9999
12:39:01.638,1789033141.638,456.68,5.35,0.9999
12:39:01.718,1789033141.718,457.4,5.28,0.9999
12:39:01.798,1789033141.798,457.16,5.26,0.9999
12:39:01.878,1789033141.878,457.4,5.38,0.9999
12:39:01.958,1789033141.958,457.16,5.43,0.9999
12:39:02.038,1789033142.038,457.64,5.34,0.9999
12:39:02.118,1789033142.118,457.89,5.29,0.9999
12:39:02.198,1789033142.198,456.68,5.26,0.9999
12:39:02.278,1789033142.278,456.43,5.38,0.9999
12:39:02.358,1789033142.358,456.19,5.43,0.9999
12:39:02.438,1789033142.438,457.16,5.35,0.9999
12:39:02.518,1789033142.518,457.64,5.28,0.9999
12:39:02.598,1789033142.598,456.68,5.24,0.9999
12:39:02.678,1789033142.678,456.92,5.36,0.9999
12:39:02.758,1789033142.758,456.43,5.41,0.9999
12:39:02.838,1789033142.838,457.64,5.37,0.9999
12:39:02.918,1789033142.918,457.89,5.28,0.9999
12:39:02.998,1789033142.998,456.92,5.23,0.9999
12:39:03.078,1789033143.078,456.92,5.36,0.9999
12:39:03.158,1789033143.158,456.43,5.41,0.9999
12:39:03.238,1789033143.238,457.16,5.37,0.9999
12:39:03.318,1789033143.318,456.92,5.27,0.9999
12:39:03.398,1789033143.398,455.95,5.24,0.9999
12:39:03.478,1789033143.478,455.95,5.36,0.9999
12:39:03.558,1789033143.558,455.71,5.39,0.9999
12:39:03.638,1789033143.638,456.43,5.38,0.9999
12:39:03.718,1789033143.718,457.4,5.29,0.9999
12:39:03.798,1789033143.798,457.16,5.22,0.9999
12:39:03.878,1789033143.878,457.64,5.36,0.9999
12:39:03.958,1789033143.958,457.64,5.28,0.9999
12:39:04.038,1789033144.038,456.92,5.29,0.9999
12:39:04.118,1789033144.118,456.43,5.39,0.9999
12:39:04.198,1789033144.198,456.92,5.44,0.9999
12:39:04.278,1789033144.278,456.92,5.31,0.9999
12:39:04.358,1789033144.358,456.43,5.38,0.9999
12:39:04.438,1789033144.438,457.4,5.38,0.9999
12:39:04.518,1789033144.518,458.13,5.29,0.9999
12:39:04.598,1789033144.598,457.16,5.24,0.9999
12:39:04.678,1789033144.678,457.16,5.34,0.9999
12:39:04.758,1789033144.758,458.13,5.27,0.9999
12:39:04.838,1789033144.838,457.16,5.26,0.9999
12:39:04.918,1789033144.918,457.16,5.37,0.9999
12:39:04.998,1789033144.998,457.4,5.43,0.9999
12:39:05.078,1789033145.078,457.64,5.32,0.9999
12:39:05.158,1789033145.158,457.64,5.26,0.9999
12:39:05.238,1789033145.238,456.43,5.25,0.9999
12:39:05.318,1789033145.318,455.71,5.38,0.9999
12:39:05.398,1789033145.398,455.71,5.44,0.9999
12:39:05.478,1789033145.478,456.68,5.36,0.9999
12:39:05.558,1789033145.558,457.16,5.27,0.9999
12:39:05.638,1789033145.638,456.43,5.25,0.9999
12:39:05.718,1789033145.718,456.92,5.36,0.9999
12:39:05.798,1789033145.798,457.16,5.44,0.9999
12:39:05.878,1789033145.878,457.89,5.33,0.9999
12:39:05.958,1789033145.958,458.37,5.26,0.9999
12:39:06.038,1789033146.038,456.92,5.24,0.9999
12:39:06.118,1789033146.118,456.68,5.36,0.9999
12:39:06.198,1789033146.198,456.68,5.42,0.9999
12:39:06.278,1789033146.278,456.92,5.34,0.9999
12:39:06.358,1789033146.358,457.64,5.26,0.9999
12:39:06.438,1789033146.438,456.92,5.24,0.9999
12:39:06.518,1789033146.518,457.4,5.35,0.9999
12:39:06.598,1789033146.598,456.68,5.39,0.9999
12:39:06.678,1789033146.678,457.64,5.34,0.9999
12:39:06.758,1789033146.758,458.13,5.27,0.9999
12:39:06.838,1789033146.838,457.16,5.23,0.9999
12:39:06.918,1789033146.918,457.16,5.36,0.9999
12:39:06.998,1789033146.998,456.92,5.42,0.9999
12:39:07.078,1789033147.078,457.64,5.36,0.9999
12:39:07.158,1789033147.158,457.89,5.29,0.9999
12:39:07.238,1789033147.238,456.68,5.24,0.9999
12:39:07.318,1789033147.318,456.19,5.36,0.9999
12:39:07.398,1789033147.398,455.95,5.42,0.9999
12:39:07.478,1789033147.478,456.68,5.37,0.9999
12:39:07.558,1789033147.558,457.16,5.28,0.9999
12:39:07.638,1789033147.638,456.92,5.23,0.9999
12:39:07.718,1789033147.718,457.16,5.33,0.9999
12:39:07.798,1789033147.798,456.92,5.4,0.9999
12:39:07.878,1789033147.878,457.89,5.39,0.9999
12:39:07.958,1789033147.958,458.37,5.27,0.9999
12:39:08.038,1789033148.038,457.16,5.23,0.9999
12:39:08.118,1789033148.118,457.4,5.34,0.9999
12:39:08.198,1789033148.198,457.64,5.26,0.9999
12:39:08.278,1789033148.278,456.92,5.28,0.9999
12:39:08.358,1789033148.358,456.92,5.36,0.9999
12:39:08.438,1789033148.438,457.4,5.42,0.9999
12:39:08.518,1789033148.518,457.64,5.31,0.9999
12:39:08.598,1789033148.598,456.92,5.38,0.9999
12:39:08.678,1789033148.678,457.89,5.4,0.9999
12:39:08.758,1789033148.758,458.13,5.28,0.9999
12:39:08.838,1789033148.838,457.64,5.22,0.9999
12:39:08.918,1789033148.918,457.89,5.34,0.9999
12:39:08.998,1789033148.998,457.16,5.39,0.9999
12:39:09.078,1789033149.078,457.89,5.4,0.9999
12:39:09.158,1789033149.158,457.89,5.28,0.9999
12:39:09.238,1789033149.238,456.68,5.22,0.9999
12:39:09.318,1789033149.318,456.43,5.34,0.9999
12:39:09.398,1789033149.398,455.71,5.39,0.9999
12:39:09.478,1789033149.478,456.43,5.41,0.9999
12:39:09.558,1789033149.558,457.16,5.29,0.9999
12:39:09.638,1789033149.638,457.16,5.22,0.9999
12:39:09.718,1789033149.718,456.92,5.32,0.9999
12:39:09.798,1789033149.798,456.92,5.37,0.9999
12:39:09.878,1789033149.878,457.89,5.41,0.9999
12:39:09.958,1789033149.958,458.37,5.28,0.9999
12:39:10.038,1789033150.038,457.89,5.23,0.9999
12:39:10.118,1789033150.118,456.92,5.3,0.9999
12:39:10.198,1789033150.198,456.68,5.38,0.9999
12:39:10.278,1789033150.278,456.92,5.42,0.9999
12:39:10.358,1789033150.358,457.64,5.3,0.9999
12:39:10.438,1789033150.438,457.64,5.23,0.9999
12:39:10.518,1789033150.518,456.92,5.29,0.9999
12:39:10.598,1789033150.598,456.92,5.36,0.9999
12:39:10.678,1789033150.678,456.19,5.43,0.9999
12:39:10.758,1789033150.758,457.16,5.51,0.9999
12:39:10.838,1789033150.838,457.4,5.39,0.9999
12:39:10.918,1789033150.918,458.13,5.33,0.9999
12:39:10.998,1789033150.998,457.64,5.33,0.9999
12:39:11.078,1789033151.078,457.16,5.43,0.9999
12:39:11.158,1789033151.158,457.16,5.51,0.9999
12:39:11.238,1789033151.238,457.64,5.4,0.9999
12:39:11.318,1789033151.318,458.37,5.33,0.9999
12:39:11.398,1789033151.398,457.16,5.33,0.9999
12:39:11.478,1789033151.478,456.68,5.44,0.9999
12:39:11.558,1789033151.558,456.43,5.5,0.9999
12:39:11.638,1789033151.638,456.92,5.41,0.9999
12:39:11.718,1789033151.718,457.16,5.33,0.9999
12:39:11.798,1789033151.798,456.19,5.32,0.9999
12:39:11.878,1789033151.878,455.47,5.43,0.9999
12:39:11.958,1789033151.958,455.71,5.5,0.9999
12:39:12.038,1789033152.038,455.95,5.42,0.9999
12:39:12.118,1789033152.118,456.43,5.35,0.9999
12:39:12.198,1789033152.198,455.71,5.32,0.9999
12:39:12.278,1789033152.278,455.95,5.43,0.9999
12:39:12.358,1789033152.358,455.71,5.51,0.9999
12:39:12.438,1789033152.438,456.92,5.41,0.9999
12:39:12.518,1789033152.518,457.64,5.35,0.9999
12:39:12.598,1789033152.598,457.16,5.31,0.9999
12:39:12.678,1789033152.678,457.16,5.43,0.9999
12:39:12.758,1789033152.758,456.92,5.49,0.9999
12:39:12.838,1789033152.838,458.13,5.44,0.9999
12:39:12.918,1789033152.918,458.13,5.35,0.9999
12:39:12.998,1789033152.998,457.4,5.31,0.9999
12:39:13.078,1789033153.078,457.4,5.41,0.9999
12:39:13.158,1789033153.158,456.92,5.48,0.9999
12:39:13.238,1789033153.238,457.64,5.43,0.9999
12:39:13.318,1789033153.318,457.89,5.35,0.9999
12:39:13.398,1789033153.398,457.16,5.3,0.9999
12:39:13.478,1789033153.478,457.16,5.42,0.9999
12:39:13.558,1789033153.558,458.13,5.34,0.9999
12:39:13.638,1789033153.638,457.16,5.35,0.9999
12:39:13.718,1789033153.718,457.16,5.44,0.9999
12:39:13.798,1789033153.798,457.64,5.5,0.9999
12:39:13.878,1789033153.878,457.89,5.35,0.9999
12:39:13.958,1789033153.958,456.43,5.47,0.9999
12:39:14.038,1789033154.038,458.13,5.46,0.9999
12:39:14.118,1789033154.118,458.13,5.35,0.9999
12:39:14.198,1789033154.198,457.89,5.28,0.9999
12:39:14.278,1789033154.278,457.64,5.41,0.9999
12:39:14.358,1789033154.358,458.61,5.34,0.9999
12:39:14.438,1789033154.438,457.4,5.32,0.9999
12:39:14.518,1789033154.518,456.92,5.45,0.9999
12:39:14.598,1789033154.598,457.16,5.5,0.9999
12:39:14.678,1789033154.678,457.64,5.37,0.9999
12:39:14.758,1789033154.758,456.19,5.44,0.9999
12:39:14.838,1789033154.838,457.64,5.46,0.9999
12:39:14.918,1789033154.918,457.4,5.33,0.9999
12:39:14.998,1789033154.998,457.16,5.29,0.9999
12:39:15.078,1789033155.078,456.43,5.41,0.9999
12:39:15.158,1789033155.158,456.92,5.36,0.9999
12:39:15.238,1789033155.238,455.47,5.32,0.9999
12:39:15.318,1789033155.318,455.71,5.44,0.9999
12:39:15.398,1789033155.398,455.95,5.32,0.9999
12:39:15.478,1789033155.478,453.78,5.27,0.9999
12:39:15.558,1789033155.558,458.85,5.22,0.9999
12:39:15.638,1789033155.638,458.13,5.12,0.9999
12:39:15.718,1789033155.718,455.23,5.05,0.9999
12:39:15.798,1789033155.798,457.16,5.22,0.9999
12:39:15.878,1789033155.878,458.13,5.18,0.9999
12:39:15.958,1789033155.958,456.43,5.01,0.9999
12:39:16.038,1789033156.038,457.16,5.04,0.9999
12:39:16.118,1789033156.118,459.09,5.17,0.9999
12:39:16.198,1789033156.198,459.34,5.01,0.9999
12:39:16.278,1789033156.278,457.64,5.07,0.9999
12:39:16.358,1789033156.358,457.16,5.13,0.9999
12:39:16.438,1789033156.438,457.4,5.2,0.9999
12:39:16.518,1789033156.518,457.64,5.25,0.9999
