iso,t_s,vDcInst,idc_units,iq_shed
13:30:52.081,1789036252.081,471.18,29.98,1.0
13:30:52.161,1789036252.161,472.39,29.93,1.0
13:30:52.241,1789036252.241,471.67,29.93,1.0
13:30:52.321,1789036252.321,472.15,29.96,1.0
13:30:52.401,1789036252.401,471.42,29.91,1.0
13:30:52.481,1789036252.481,470.46,29.93,1.0
13:30:52.561,1789036252.561,471.91,30.0,1.0
13:30:52.641,1789036252.641,471.42,29.94,1.0
13:30:52.721,1789036252.721,471.42,29.95,1.0
13:30:52.801,1789036252.801,470.7,29.88,1.0
13:30:52.881,1789036252.881,470.21,30.0,1.0
13:30:52.961,1789036252.961,471.18,29.99,1.0
13:30:53.041,1789036253.041,471.67,29.96,1.0
13:30:53.121,1789036253.121,470.7,29.96,1.0
13:30:53.201,1789036253.201,470.21,29.99,1.0
13:30:53.281,1789036253.281,470.94,29.92,1.0
13:30:53.361,1789036253.361,470.94,29.95,1.0
13:30:53.441,1789036253.441,471.91,29.91,1.0
13:30:53.521,1789036253.521,470.7,29.97,1.0
13:30:53.601,1789036253.601,471.18,29.88,1.0
13:30:53.681,1789036253.681,472.15,29.94,1.0
13:30:53.761,1789036253.761,471.67,30.02,1.0
13:30:53.841,1789036253.841,471.91,29.89,1.0
13:30:53.921,1789036253.921,471.18,29.99,1.0
13:30:54.001,1789036254.001,470.7,29.92,1.0
13:30:54.081,1789036254.081,471.91,29.94,1.0
13:30:54.161,1789036254.161,470.21,30.0,1.0
13:30:54.241,1789036254.241,470.46,29.94,1.0
13:30:54.321,1789036254.321,471.42,29.98,1.0
13:30:54.401,1789036254.401,470.7,30.02,1.0
13:30:54.481,1789036254.481,470.94,29.93,1.0
13:30:54.561,1789036254.561,471.18,29.94,1.0
13:30:54.641,1789036254.641,470.46,29.99,1.0
13:30:54.721,1789036254.721,471.42,29.97,1.0
13:30:54.801,1789036254.801,471.42,29.93,1.0
13:30:54.881,1789036254.881,470.7,29.9,1.0
13:30:54.961,1789036254.961,471.91,29.92,1.0
13:30:55.041,1789036255.041,470.46,29.95,1.0
13:30:55.121,1789036255.121,471.18,29.96,1.0
13:30:55.201,1789036255.201,471.91,29.91,1.0
13:30:55.281,1789036255.281,470.94,29.94,1.0
13:30:55.361,1789036255.361,470.94,29.97,1.0
13:30:55.441,1789036255.441,471.18,29.94,1.0
13:30:55.521,1789036255.521,470.21,29.97,1.0
13:30:55.601,1789036255.601,471.18,29.97,1.0
13:30:55.681,1789036255.681,470.7,29.86,1.0
13:30:55.761,1789036255.761,470.21,29.91,1.0
13:30:55.841,1789036255.841,471.42,29.96,1.0
13:30:55.921,1789036255.921,470.7,29.9,1.0
13:30:56.001,1789036256.001,470.94,29.94,1.0
13:30:56.081,1789036256.081,471.91,29.88,1.0
13:30:56.161,1789036256.161,470.94,29.92,1.0
13:30:56.241,1789036256.241,471.42,29.86,1.0
13:30:56.321,1789036256.321,471.18,29.95,1.0
13:30:56.401,1789036256.401,471.18,29.89,1.0
13:30:56.481,1789036256.481,472.15,30.02,1.0
13:30:56.561,1789036256.561,470.94,29.93,1.0
13:30:56.641,1789036256.641,471.42,29.97,1.0
13:30:56.721,1789036256.721,471.42,29.96,1.0
13:30:56.801,1789036256.801,470.7,29.88,1.0
13:30:56.881,1789036256.881,471.42,29.97,1.0
13:30:56.961,1789036256.961,471.18,29.9,1.0
13:30:57.041,1789036257.041,471.18,29.93,1.0
13:30:57.121,1789036257.121,470.94,29.99,1.0
13:30:57.201,1789036257.201,470.7,29.91,1.0
13:30:57.281,1789036257.281,470.94,29.93,1.0
13:30:57.361,1789036257.361,471.67,30.01,1.0
13:30:57.441,1789036257.441,469.97,29.94,1.0
13:30:57.521,1789036257.521,471.18,29.94,1.0
13:30:57.601,1789036257.601,471.18,29.94,1.0
13:30:57.681,1789036257.681,470.94,29.92,1.0
13:30:57.761,1789036257.761,471.67,29.95,1.0
13:30:57.841,1789036257.841,471.18,30.01,1.0
13:30:57.921,1789036257.921,470.94,29.92,1.0
13:30:58.001,1789036258.001,471.42,29.97,1.0
13:30:58.081,1789036258.081,469.25,29.89,1.0
13:30:58.161,1789036258.161,470.7,30.02,1.0
13:30:58.241,1789036258.241,470.7,29.96,1.0
13:30:58.321,1789036258.321,470.7,29.97,1.0
