iso,t_s,vDcInst,idc_units,iq_shed
17:29:05.761,1789050545.761,500.92,2.13,1.0
17:29:05.841,1789050545.841,499.95,2.15,1.0
17:29:05.921,1789050545.921,499.23,2.14,1.0
17:29:06.001,1789050546.001,498.98,2.14,1.0
17:29:06.081,1789050546.081,498.98,2.12,1.0
17:29:06.161,1789050546.161,499.47,2.13,1.0
17:29:06.241,1789050546.241,500.92,2.12,1.0
17:29:06.321,1789050546.321,500.43,2.13,1.0
17:29:06.401,1789050546.401,500.19,2.13,1.0
17:29:06.481,1789050546.481,498.98,2.13,1.0
17:29:06.561,1789050546.561,498.74,2.15,1.0
17:29:06.641,1789050546.641,499.47,2.17,1.0
17:29:06.721,1789050546.721,499.23,2.16,1.0
17:29:06.801,1789050546.801,498.26,2.16,1.0
17:29:06.881,1789050546.881,498.5,2.15,1.0
17:29:06.961,1789050546.961,499.95,2.15,1.0
17:29:07.041,1789050547.041,499.95,2.16,1.0
17:29:07.121,1789050547.121,499.71,2.16,1.0
17:29:07.201,1789050547.201,499.23,2.16,1.0
17:29:07.281,1789050547.281,498.5,2.16,1.0
17:29:07.361,1789050547.361,498.98,2.18,1.0
17:29:07.441,1789050547.441,498.74,2.21,1.0
17:29:07.521,1789050547.521,497.78,2.2,1.0
17:29:07.601,1789050547.601,498.98,2.18,1.0
17:29:07.681,1789050547.681,499.71,2.18,1.0
17:29:07.761,1789050547.761,500.19,2.19,1.0
17:29:07.841,1789050547.841,498.98,2.18,1.0
17:29:07.921,1789050547.921,498.98,2.19,1.0
17:29:08.001,1789050548.001,498.98,2.19,1.0
17:29:08.081,1789050548.081,497.53,2.19,1.0
17:29:08.161,1789050548.161,497.05,2.2,1.0
17:29:08.241,1789050548.241,498.98,2.23,1.0
17:29:08.321,1789050548.321,499.47,2.21,1.0
17:29:08.401,1789050548.401,498.98,2.22,1.0
17:29:08.481,1789050548.481,498.26,2.21,1.0
17:29:08.561,1789050548.561,498.5,2.22,1.0
17:29:08.641,1789050548.641,498.02,2.22,1.0
17:29:08.721,1789050548.721,497.29,2.22,1.0
17:29:08.801,1789050548.801,498.74,2.21,1.0
17:29:08.881,1789050548.881,498.98,2.21,1.0
